# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,FS_sum_1K,central_1K,shoulder_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,FS_sum_3K,central_3K,shoulder_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,FS_sum_5K,central_5K,shoulder_5K
343.473,-0.622888,-0.742836,-0.632669,-0.633147,-0.742358,356.559,-0.0653154,-0.448205,-0.0704068,-0.0709415,-0.44767,363.51,0.573969,-0.150896,0.579056,0.577909,-0.149749
343.498,-0.622534,-0.742897,-0.632296,-0.632778,-0.742415,356.585,-0.0643411,-0.448397,-0.0691525,-0.0696952,-0.447855,363.538,0.576099,-0.151243,0.581596,0.580431,-0.150077
343.523,-0.622228,-0.742958,-0.631922,-0.632408,-0.742472,356.61,-0.063351,-0.44859,-0.0678943,-0.068445,-0.448039,363.565,0.578143,-0.15159,0.584143,0.582957,-0.150405
343.548,-0.621927,-0.743019,-0.631546,-0.632037,-0.742528,356.636,-0.0623533,-0.448782,-0.0666326,-0.0671914,-0.448224,363.593,0.580153,-0.151937,0.586695,0.58549,-0.150732
343.573,-0.621656,-0.74308,-0.631169,-0.631664,-0.742585,356.661,-0.0612887,-0.448975,-0.0653679,-0.065935,-0.448408,363.621,0.582155,-0.152284,0.589253,0.588028,-0.151059
343.598,-0.621391,-0.743141,-0.630791,-0.63129,-0.742641,356.687,-0.0601712,-0.449167,-0.0640993,-0.0646748,-0.448592,363.648,0.584163,-0.152631,0.591817,0.590572,-0.151385
343.623,-0.621104,-0.743202,-0.630411,-0.630914,-0.742698,356.712,-0.0590386,-0.44936,-0.0628272,-0.0634113,-0.448776,363.676,0.586185,-0.152978,0.594387,0.59312,-0.151711
343.648,-0.620837,-0.743263,-0.630029,-0.630537,-0.742754,356.738,-0.0579118,-0.449552,-0.0615517,-0.0621445,-0.44896,363.703,0.588195,-0.153325,0.596962,0.595674,-0.152037
343.673,-0.620557,-0.743323,-0.629646,-0.630158,-0.742811,356.763,-0.0567834,-0.449745,-0.0602728,-0.0608744,-0.449143,363.731,0.590174,-0.153673,0.599543,0.598233,-0.152363
343.698,-0.620266,-0.743384,-0.629261,-0.629778,-0.742867,356.789,-0.0556464,-0.449937,-0.0589905,-0.0596011,-0.449327,363.758,0.592179,-0.15402,0.602128,0.600796,-0.152688
343.723,-0.620002,-0.743445,-0.628874,-0.629396,-0.742923,356.814,-0.0545493,-0.45013,-0.0577049,-0.0583245,-0.44951,363.786,0.594215,-0.154367,0.604719,0.603364,-0.153012
343.748,-0.619723,-0.743506,-0.628486,-0.629013,-0.74298,356.84,-0.0534444,-0.450323,-0.0564149,-0.0570437,-0.449694,363.813,0.596287,-0.154714,0.607314,0.605936,-0.153337
343.773,-0.619458,-0.743567,-0.628097,-0.628628,-0.743036,356.865,-0.0523431,-0.450515,-0.0551215,-0.0557598,-0.449877,363.841,0.598388,-0.155061,0.609914,0.608514,-0.15366
343.798,-0.619161,-0.743628,-0.627706,-0.628242,-0.743092,356.891,-0.0512776,-0.450708,-0.0538253,-0.0544731,-0.45006,363.868,0.600518,-0.155408,0.61252,0.611095,-0.153984
343.823,-0.618881,-0.743689,-0.627313,-0.627854,-0.743148,356.916,-0.0502285,-0.4509,-0.0525259,-0.0531833,-0.450243,363.896,0.60269,-0.155755,0.615129,0.613681,-0.154307
343.848,-0.618672,-0.74375,-0.626919,-0.627465,-0.743205,356.942,-0.0491641,-0.451093,-0.0512221,-0.0518894,-0.450426,363.923,0.604892,-0.156102,0.617743,0.616271,-0.154629
343.873,-0.618497,-0.743811,-0.626524,-0.627075,-0.743261,356.967,-0.0480576,-0.451286,-0.0499155,-0.0505928,-0.450608,363.951,0.607129,-0.156449,0.620364,0.618866,-0.154951
343.898,-0.618235,-0.743872,-0.626127,-0.626683,-0.743317,356.993,-0.0469381,-0.451478,-0.0486052,-0.0492926,-0.450791,363.978,0.609385,-0.156796,0.622987,0.621463,-0.155272
343.923,-0.617959,-0.743934,-0.625729,-0.62629,-0.743373,357.018,-0.0458193,-0.451671,-0.0472922,-0.0479899,-0.450973,364.006,0.611663,-0.157143,0.625615,0.624066,-0.155594
343.948,-0.617669,-0.743995,-0.625329,-0.625895,-0.743429,357.044,-0.0446577,-0.451864,-0.0459749,-0.0466831,-0.451156,364.033,0.613953,-0.15749,0.62825,0.626675,-0.155914
343.973,-0.617377,-0.744056,-0.624927,-0.625498,-0.743485,357.069,-0.0434764,-0.452057,-0.044655,-0.0453738,-0.451338,364.061,0.616269,-0.157837,0.630888,0.629286,-0.156235
343.998,-0.617061,-0.744117,-0.624524,-0.6251,-0.743541,357.095,-0.0422616,-0.452249,-0.0433313,-0.044061,-0.45152,364.088,0.618613,-0.158184,0.633531,0.631902,-0.156554
344.023,-0.616696,-0.744178,-0.624119,-0.624701,-0.743597,357.12,-0.0410398,-0.452442,-0.042004,-0.0427446,-0.451702,364.115,0.620963,-0.158531,0.636177,0.634519,-0.156873
344.048,-0.616267,-0.744239,-0.623713,-0.6243,-0.743652,357.146,-0.0397846,-0.452635,-0.0406741,-0.0414258,-0.451883,364.143,0.623306,-0.158878,0.638827,0.637141,-0.157192
344.073,-0.615865,-0.7443,-0.623306,-0.623898,-0.743708,357.171,-0.0385324,-0.452828,-0.0393411,-0.0401041,-0.452065,364.17,0.625661,-0.159225,0.641483,0.639768,-0.15751
344.098,-0.615413,-0.744361,-0.622897,-0.623494,-0.743764,357.197,-0.0373066,-0.453021,-0.0380044,-0.038779,-0.452246,364.198,0.62801,-0.159572,0.644144,0.6424,-0.157828
344.123,-0.614947,-0.744422,-0.622487,-0.623089,-0.74382,357.222,-0.0361081,-0.453214,-0.0366647,-0.037451,-0.452427,364.225,0.630338,-0.159919,0.646807,0.645033,-0.158145
344.148,-0.614486,-0.744483,-0.622075,-0.622682,-0.743875,357.248,-0.0349234,-0.453407,-0.0353225,-0.0361206,-0.452608,364.253,0.632677,-0.160266,0.649474,0.64767,-0.158462
344.173,-0.614025,-0.744544,-0.621661,-0.622275,-0.743931,357.274,-0.0336959,-0.453599,-0.0339767,-0.0347869,-0.452789,364.28,0.635024,-0.160613,0.652144,0.650309,-0.158778
344.198,-0.613558,-0.744605,-0.621247,-0.621866,-0.743986,357.299,-0.0325191,-0.453792,-0.0326279,-0.0334503,-0.45297,364.308,0.637375,-0.16096,0.654819,0.652953,-0.159093
344.223,-0.613149,-0.744666,-0.620831,-0.621455,-0.744042,357.325,-0.0313261,-0.453985,-0.0312767,-0.0321115,-0.45315,364.335,0.639735,-0.161307,0.657499,0.655601,-0.159409
344.248,-0.612771,-0.744727,-0.620413,-0.621043,-0.744097,357.35,-0.0301437,-0.454178,-0.0299219,-0.0307695,-0.45333,364.363,0.642084,-0.161654,0.660183,0.658253,-0.159723
344.273,-0.61236,-0.744788,-0.619994,-0.62063,-0.744152,357.376,-0.0289496,-0.454371,-0.0285643,-0.0294247,-0.453511,364.39,0.644438,-0.162001,0.662869,0.660905,-0.160037
344.297,-0.611971,-0.744849,-0.619574,-0.620215,-0.744207,357.401,-0.0277613,-0.454564,-0.0272043,-0.0280777,-0.45369,364.418,0.646807,-0.162348,0.665559,0.663562,-0.16035
344.322,-0.611632,-0.74491,-0.619152,-0.619799,-0.744263,357.427,-0.0265479,-0.454756,-0.025842,-0.0267286,-0.45387,364.445,0.649182,-0.162695,0.66825,0.666219,-0.160663
344.347,-0.611298,-0.744971,-0.618729,-0.619382,-0.744318,357.452,-0.025372,-0.454949,-0.0244763,-0.0253763,-0.454049,364.473,0.651569,-0.163042,0.670946,0.668879,-0.160975
344.372,-0.61101,-0.745032,-0.618305,-0.618964,-0.744373,357.478,-0.0242329,-0.455142,-0.0231088,-0.0240225,-0.454228,364.5,0.653959,-0.163389,0.673645,0.671542,-0.161286
344.397,-0.610754,-0.745093,-0.617879,-0.618544,-0.744428,357.503,-0.0230919,-0.455335,-0.0217386,-0.0226662,-0.454407,364.528,0.656342,-0.163736,0.676346,0.674208,-0.161597
344.422,-0.610539,-0.745154,-0.617451,-0.618122,-0.744483,357.529,-0.0219123,-0.455527,-0.0203645,-0.0213062,-0.454586,364.555,0.65873,-0.164082,0.679051,0.676876,-0.161907
344.447,-0.610311,-0.745215,-0.617022,-0.617699,-0.744538,357.554,-0.0207427,-0.45572,-0.0189877,-0.0199437,-0.454764,364.583,0.66116,-0.164429,0.681758,0.679545,-0.162216
344.472,-0.610038,-0.745276,-0.616591,-0.617274,-0.744592,357.58,-0.01962,-0.455913,-0.0176087,-0.0185792,-0.454942,364.61,0.663576,-0.164776,0.684468,0.682217,-0.162525
344.497,-0.609732,-0.745337,-0.616158,-0.616847,-0.744647,357.605,-0.0185558,-0.456106,-0.016227,-0.0172124,-0.45512,364.638,0.665987,-0.165123,0.687181,0.684891,-0.162833
344.522,-0.609369,-0.745398,-0.615724,-0.616419,-0.744702,357.631,-0.0175292,-0.456298,-0.0148427,-0.0158431,-0.455298,364.665,0.668405,-0.16547,0.689895,0.687566,-0.16314
344.547,-0.609001,-0.745459,-0.615288,-0.61599,-0.744757,357.656,-0.0164596,-0.456491,-0.0134557,-0.0144714,-0.455475,364.693,0.670815,-0.165817,0.692611,0.690241,-0.163447
344.572,-0.608664,-0.74552,-0.614851,-0.615559,-0.744811,357.682,-0.0153714,-0.456684,-0.0120662,-0.0130973,-0.455653,364.72,0.673183,-0.166164,0.695332,0.692921,-0.163753
344.597,-0.608317,-0.745581,-0.614413,-0.615127,-0.744866,357.707,-0.014247,-0.456876,-0.0106741,-0.011721,-0.45583,364.748,0.675517,-0.166511,0.698056,0.695603,-0.164058
344.622,-0.607915,-0.745642,-0.613972,-0.614694,-0.744921,357.733,-0.0131378,-0.457069,-0.00928061,-0.0103435,-0.456006,364.775,0.677882,-0.166858,0.70078,0.698285,-0.164362
344.647,-0.607433,-0.745703,-0.613531,-0.614258,-0.744975,357.758,-0.0120109,-0.457262,-0.00788405,-0.00896316,-0.456183,364.803,0.680231,-0.167205,0.703506,0.700967,-0.164666
344.672,-0.606988,-0.745764,-0.613087,-0.613822,-0.74503,357.784,-0.0108688,-0.457454,-0.00648448,-0.00758009,-0.456359,364.83,0.682586,-0.167552,0.706235,0.703652,-0.164969
344.697,-0.606477,-0.745825,-0.612642,-0.613383,-0.745084,357.81,-0.00969502,-0.457647,-0.00508247,-0.00619486,-0.456535,364.858,0.684956,-0.167899,0.708965,0.706338,-0.165271
344.722,-0.605959,-0.745886,-0.612196,-0.612943,-0.745138,357.835,-0.00850498,-0.45784,-0.00367806,-0.0048075,-0.45671,364.885,0.687332,-0.168245,0.711696,0.709023,-0.165572
344.747,-0.605377,-0.745947,-0.611748,-0.612502,-0.745193,357.861,-0.0072837,-0.458033,-0.00227238,-0.00341913,-0.456886,364.913,0.68969,-0.168593,0.714431,0.711712,-0.165873
344.772,-0.604813,-0.746008,-0.611298,-0.612059,-0.745247,357.886,-0.00604054,-0.458225,-0.000863828,-0.00202816,-0.457061,364.94,0.692054,-0.16894,0.717168,0.714401,-0.166172
344.797,-0.604163,-0.746069,-0.610846,-0.611615,-0.745301,357.912,-0.00474565,-0.458418,0.000546475,-0.00063572,-0.457236,364.968,0.694472,-0.169287,0.719905,0.71709,-0.166471
344.822,-0.603584,-0.74613,-0.610393,-0.611169,-0.745355,357.937,-0.00345119,-0.45861,0.00195848,0.000758149,-0.45741,364.995,0.69689,-0.169634,0.722644,0.719779,-0.166769
344.847,-0.602983,-0.746192,-0.609939,-0.610722,-0.745409,357.963,-0.00224064,-0.458803,0.00337328,0.0021545,-0.457584,365.023,0.699268,-0.169981,0.725383,0.722468,-0.167066
344.872,-0.602441,-0.746253,-0.609483,-0.610273,-0.745463,357.988,-0.000966562,-0.458995,0.0047897,0.0035522,-0.457758,365.05,0.7017,-0.170328,0.728121,0.725155,-0.167362
344.897,-0.601986,-0.746314,-0.609026,-0.609823,-0.745517,358.014,0.00025277,-0.459188,0.00620884,0.0049523,-0.457931,365.078,0.704194,-0.170675,0.73086,0.727843,-0.167657
344.922,-0.60155,-0.746375,-0.608567,-0.609371,-0.745571,358.039,0.00148666,-0.45938,0.00762955,0.00635367,-0.458105,365.105,0.706689,-0.171021,0.733599,0.730529,-0.167951
344.947,-0.601109,-0.746436,-0.608107,-0.608918,-0.745625,358.065,0.00275111,-0.459573,0.00905233,0.00775681,-0.458277,365.133,0.709177,-0.171368,0.73634,0.733216,-0.168244
344.972,-0.600746,-0.746497,-0.607645,-0.608464,-0.745678,358.09,0.00404854,-0.459765,0.0104777,0.00916223,-0.45845,365.16,0.71167,-0.171715,0.739083,0.735904,-0.168536
344.997,-0.600399,-0.746558,-0.607182,-0.608008,-0.745732,358.115,0.00531468,-0.459958,0.011904,0.0105682,-0.458622,365.188,0.714127,-0.172062,0.741826,0.738592,-0.168828
345.022,-0.600119,-0.746619,-0.606717,-0.607551,-0.745786,358.141,0.00658483,-0.46015,0.0133334,0.011977,-0.458794,365.215,0.716571,-0.172409,0.74457,0.741279,-0.169118
345.047,-0.599879,-0.74668,-0.606251,-0.607092,-0.745839,358.166,0.00784441,-0.460343,0.0147647,0.0133873,-0.458966,365.243,0.719095,-0.172756,0.747313,0.743963,-0.169407
345.072,-0.599685,-0.746742,-0.605783,-0.606632,-0.745892,358.192,0.00909963,-0.460536,0.0161973,0.0147987,-0.459137,365.27,0.721644,-0.173104,0.750057,0.746649,-0.169695
345.097,-0.599556,-0.746803,-0.605314,-0.606171,-0.745946,358.217,0.0103461,-0.460728,0.0176318,0.0162115,-0.459308,365.298,0.724193,-0.173451,0.7528,0.749332,-0.169983
345.122,-0.599425,-0.746864,-0.604844,-0.605708,-0.745999,358.243,0.0116366,-0.460921,0.0190675,0.0176253,-0.459478,365.325,0.72674,-0.173798,0.755543,0.752013,-0.170269
345.147,-0.599295,-0.746925,-0.604371,-0.605244,-0.746052,358.268,0.0129283,-0.461113,0.0205056,0.019041,-0.459648,365.353,0.72926,-0.174145,0.758286,0.754694,-0.170553
345.172,-0.599076,-0.746986,-0.603898,-0.604778,-0.746105,358.294,0.0141812,-0.461305,0.0219448,0.0204576,-0.459818,365.38,0.73176,-0.174492,0.761026,0.757371,-0.170837
345.197,-0.598775,-0.747047,-0.603423,-0.604311,-0.746158,358.319,0.0153719,-0.461498,0.0233863,0.021876,-0.459988,365.408,0.734252,-0.174839,0.763767,0.760047,-0.17112
345.222,-0.59838,-0.747108,-0.602946,-0.603843,-0.746211,358.345,0.016559,-0.46169,0.0248294,0.0232957,-0.460157,365.435,0.736717,-0.175186,0.766508,0.762723,-0.171401
345.248,-0.598005,-0.747169,-0.602467,-0.603372,-0.746264,358.37,0.017725,-0.461883,0.0262741,0.0247166,-0.460325,365.463,0.739186,-0.175533,0.769245,0.765393,-0.171681
345.273,-0.597568,-0.74723,-0.601987,-0.602901,-0.746317,358.396,0.018917,-0.462075,0.0277181,0.0261365,-0.460493,365.49,0.741661,-0.17588,0.771983,0.768063,-0.17196
345.298,-0.597155,-0.747291,-0.601506,-0.602428,-0.74637,358.421,0.0201429,-0.462268,0.0291654,0.0275591,-0.460661,365.518,0.744106,-0.176227,0.774718,0.770728,-0.172238
345.323,-0.596743,-0.747353,-0.601024,-0.601954,-0.746422,358.447,0.0213696,-0.46246,0.0306141,0.0289829,-0.460829,365.545,0.746553,-0.176574,0.777452,0.773392,-0.172514
345.348,-0.596331,-0.747414,-0.60054,-0.601479,-0.746475,358.472,0.0225906,-0.462653,0.0320648,0.0304082,-0.460996,365.573,0.749048,-0.176921,0.780184,0.776052,-0.172789
345.373,-0.595871,-0.747475,-0.600054,-0.601002,-0.746527,358.498,0.0237501,-0.462845,0.0335168,0.0318345,-0.461163,365.6,0.751608,-0.177268,0.782913,0.778708,-0.173063
345.398,-0.595359,-0.747536,-0.599567,-0.600523,-0.74658,358.523,0.0249487,-0.463037,0.0349697,0.0332611,-0.461329,365.628,0.754174,-0.177615,0.785642,0.781362,-0.173335
345.423,-0.594796,-0.747597,-0.599078,-0.600043,-0.746632,358.549,0.0261539,-0.46323,0.0364238,0.0346886,-0.461495,365.655,0.756768,-0.177962,0.788368,0.784012,-0.173606
345.448,-0.594172,-0.747658,-0.598588,-0.599562,-0.746684,358.574,0.0273661,-0.463422,0.0378798,0.0361175,-0.46166,365.683,0.75936,-0.178309,0.791092,0.786659,-0.173876
345.473,-0.593596,-0.747719,-0.598096,-0.599078,-0.746737,358.6,0.0286127,-0.463615,0.0393369,0.0375471,-0.461825,365.71,0.761927,-0.178656,0.793812,0.7893,-0.174143
345.498,-0.592965,-0.74778,-0.597602,-0.598594,-0.746789,358.625,0.0298761,-0.463807,0.0407952,0.0389774,-0.46199,365.738,0.764498,-0.179003,0.796532,0.791939,-0.17441
345.523,-0.592355,-0.747842,-0.597107,-0.598108,-0.746841,358.651,0.0311229,-0.464,0.0422535,0.0404073,-0.462154,365.765,0.767161,-0.179349,0.799246,0.794572,-0.174675
345.548,-0.591654,-0.747903,-0.59661,-0.59762,-0.746893,358.676,0.0323752,-0.464192,0.0437139,0.0418388,-0.462317,365.793,0.769868,-0.179696,0.80196,0.797202,-0.174939
345.573,-0.591111,-0.747964,-0.596111,-0.597131,-0.746945,358.702,0.0336294,-0.464385,0.0451753,0.0432709,-0.46248,365.82,0.772545,-0.180043,0.80467,0.799827,-0.175201
345.598,-0.590557,-0.748025,-0.595612,-0.596641,-0.746996,358.727,0.0349008,-0.464577,0.0466377,0.0447035,-0.462643,365.848,0.77524,-0.18039,0.807377,0.802448,-0.175462
345.623,-0.590082,-0.748086,-0.595111,-0.596149,-0.747048,358.753,0.0362141,-0.46477,0.048101,0.0461364,-0.462805,365.875,0.777983,-0.180737,0.810082,0.805065,-0.175721
345.648,-0.589591,-0.748148,-0.594609,-0.595657,-0.7471,358.778,0.0374374,-0.464962,0.0495657,0.0475703,-0.462967,365.903,0.780697,-0.181084,0.812782,0.807675,-0.175978
345.673,-0.589106,-0.748209,-0.594106,-0.595163,-0.747151,358.804,0.0386972,-0.465155,0.0510301,0.0490034,-0.463128,365.93,0.783364,-0.181431,0.815478,0.81028,-0.176233
345.698,-0.588663,-0.74827,-0.593601,-0.594668,-0.747202,358.829,0.0399335,-0.465347,0.0524958,0.0504372,-0.463289,365.958,0.786026,-0.181778,0.81817,0.812879,-0.176487
345.723,-0.588286,-0.748331,-0.593095,-0.594173,-0.747254,358.855,0.0411214,-0.46554,0.053961,0.0518701,-0.463449,365.985,0.788711,-0.182125,0.820859,0.815473,-0.17674
345.748,-0.587939,-0.748392,-0.592588,-0.593675,-0.747305,358.88,0.0423249,-0.465732,0.0554274,0.0533037,-0.463608,366.013,0.791409,-0.182472,0.823543,0.818061,-0.17699
345.773,-0.587661,-0.748453,-0.59208,-0.593177,-0.747356,358.906,0.0435689,-0.465924,0.0568945,0.0547373,-0.463767,366.04,0.794156,-0.182819,0.826221,0.820641,-0.177239
345.798,-0.587357,-0.748514,-0.591571,-0.592678,-0.747407,358.931,0.0448377,-0.466117,0.0583614,0.0561703,-0.463926,366.067,0.796948,-0.183166,0.828897,0.823217,-0.177485
345.823,-0.587069,-0.748575,-0.59106,-0.592177,-0.747457,358.956,0.0461262,-0.466309,0.0598295,0.0576038,-0.464084,366.095,0.799671,-0.183513,0.831567,0.825785,-0.17773
345.848,-0.586805,-0.748636,-0.590547,-0.591675,-0.747508,358.982,0.0474142,-0.466502,0.0612973,0.0590366,-0.464241,366.122,0.802369,-0.18386,0.834232,0.828346,-0.177973
345.873,-0.586532,-0.748697,-0.590033,-0.591171,-0.747559,359.007,0.0487115,-0.466694,0.062765,0.0604686,-0.464398,366.15,0.805081,-0.184207,0.836892,0.8309,-0.178214
345.898,-0.58626,-0.748758,-0.589517,-0.590666,-0.747609,359.033,0.0499806,-0.466886,0.0642324,0.0618998,-0.464554,366.177,0.807774,-0.184554,0.839547,0.833447,-0.178454
345.923,-0.585922,-0.748819,-0.589,-0.590159,-0.74766,359.058,0.0512369,-0.467078,0.0657006,0.0633312,-0.464709,366.205,0.810474,-0.184901,0.842196,0.835986,-0.178691
345.948,-0.585612,-0.74888,-0.588482,-0.589652,-0.74771,359.084,0.0524976,-0.467271,0.0671695,0.0647628,-0.464864,366.232,0.813178,-0.185248,0.844841,0.838518,-0.178926
345.973,-0.585275,-0.748941,-0.587962,-0.589143,-0.74776,359.109,0.053782,-0.467463,0.0686392,0.0661944,-0.465018,366.26,0.815914,-0.185595,0.847479,0.841043,-0.179159
345.998,-0.584974,-0.749002,-0.587441,-0.588633,-0.74781,359.135,0.0550885,-0.467655,0.0701084,0.0676249,-0.465172,366.287,0.818681,-0.185942,0.850112,0.843559,-0.17939
346.023,-0.584595,-0.749063,-0.586919,-0.588121,-0.74786,359.16,0.0564045,-0.467848,0.0715782,0.0690554,-0.465325,366.315,0.821465,-0.186289,0.852737,0.846066,-0.179618
346.048,-0.58423,-0.749124,-0.586395,-0.587608,-0.74791,359.186,0.0577138,-0.46804,0.0730468,0.070484,-0.465477,366.342,0.824236,-0.186636,0.855354,0.848563,-0.179844
346.073,-0.583894,-0.749185,-0.585869,-0.587094,-0.74796,359.211,0.0590453,-0.468233,0.0745158,0.0719124,-0.465629,366.37,0.827016,-0.186983,0.857967,0.851053,-0.180069
346.098,-0.583552,-0.749246,-0.585341,-0.586578,-0.748009,359.237,0.0603549,-0.468425,0.0759847,0.07334,-0.46578,366.397,0.82981,-0.18733,0.860573,0.853534,-0.180291
346.123,-0.583201,-0.749307,-0.584812,-0.58606,-0.748059,359.262,0.0616677,-0.468617,0.0774545,0.0747678,-0.465931,366.425,0.832607,-0.187677,0.863172,0.856005,-0.18051
346.148,-0.582793,-0.749368,-0.584282,-0.585541,-0.748109,359.288,0.062998,-0.46881,0.0789228,0.0761935,-0.46608,366.452,0.835388,-0.188024,0.865763,0.858466,-0.180727
346.173,-0.582334,-0.749429,-0.58375,-0.585021,-0.748158,359.313,0.0643486,-0.469002,0.0803925,0.0776198,-0.46623,366.48,0.83816,-0.188371,0.868347,0.860918,-0.180942
346.198,-0.581887,-0.74949,-0.583217,-0.5845,-0.748207,359.339,0.0656971,-0.469195,0.0818613,0.0790444,-0.466378,366.507,0.840929,-0.188718,0.870923,0.863359,-0.181154
346.223,-0.581425,-0.749551,-0.582682,-0.583977,-0.748257,359.364,0.0670604,-0.469387,0.0833295,0.0804678,-0.466526,366.535,0.843698,-0.189064,0.873491,0.865791,-0.181364
346.248,-0.580892,-0.749613,-0.582146,-0.583452,-0.748306,359.39,0.0684065,-0.46958,0.0847978,0.0818905,-0.466673,366.562,0.846472,-0.189412,0.876053,0.868212,-0.181571
346.273,-0.580364,-0.749674,-0.581608,-0.582927,-0.748355,359.415,0.0697638,-0.469773,0.086266,0.0833124,-0.466819,366.59,0.849222,-0.189758,0.878605,0.870622,-0.181775
346.298,-0.579857,-0.749735,-0.581069,-0.5824,-0.748403,359.441,0.0711658,-0.469965,0.087733,0.0847322,-0.466964,366.617,0.851935,-0.190106,0.88115,0.873021,-0.181977
346.323,-0.57943,-0.749796,-0.580529,-0.581873,-0.748452,359.466,0.0726395,-0.470158,0.0891992,0.0861505,-0.467109,366.645,0.854644,-0.190452,0.883685,0.875408,-0.182176
346.348,-0.578957,-0.749857,-0.579987,-0.581343,-0.748501,359.492,0.07407,-0.470351,0.0906664,0.0875689,-0.467253,366.672,0.85743,-0.190799,0.886211,0.877784,-0.182372
346.373,-0.578501,-0.749918,-0.579445,-0.580813,-0.748549,359.517,0.0754364,-0.470543,0.0921321,0.088985,-0.467396,366.7,0.860188,-0.191146,0.88873,0.880149,-0.182566
346.398,-0.578015,-0.749979,-0.578901,-0.580282,-0.748598,359.543,0.0768278,-0.470736,0.0935956,0.0903983,-0.467538,366.727,0.862912,-0.191494,0.891239,0.882501,-0.182756
346.423,-0.577578,-0.75004,-0.578356,-0.57975,-0.748646,359.568,0.0782378,-0.470929,0.0950594,0.0918108,-0.46768,366.755,0.865619,-0.19184,0.893738,0.884841,-0.182944
346.448,-0.577225,-0.750101,-0.57781,-0.579217,-0.748694,359.594,0.0796675,-0.471121,0.0965231,0.0932224,-0.467821,366.782,0.86831,-0.192188,0.896228,0.887168,-0.183128
346.473,-0.576843,-0.750162,-0.577262,-0.578683,-0.748742,359.619,0.0811445,-0.471314,0.0979846,0.0946309,-0.467961,366.81,0.870984,-0.192535,0.898708,0.889483,-0.18331
346.498,-0.576481,-0.750223,-0.576713,-0.578147,-0.74879,359.645,0.0826582,-0.471507,0.0994454,0.0960379,-0.4681,366.837,0.873649,-0.192882,0.901177,0.891784,-0.183488
346.523,-0.576108,-0.750284,-0.576163,-0.57761,-0.748837,359.67,0.0842024,-0.4717,0.100904,0.0974421,-0.468238,366.865,0.876302,-0.193228,0.903636,0.894071,-0.183663
346.548,-0.575737,-0.750345,-0.575612,-0.577072,-0.748885,359.696,0.0857422,-0.471892,0.102362,0.098844,-0.468375,366.892,0.878955,-0.193575,0.906085,0.896344,-0.183835
346.573,-0.575337,-0.750406,-0.575059,-0.576533,-0.748932,359.721,0.0872624,-0.472085,0.103818,0.100244,-0.468511,366.92,0.881628,-0.193923,0.908524,0.898605,-0.184003
346.598,-0.57498,-0.750467,-0.574504,-0.575992,-0.748979,359.747,0.0887779,-0.472278,0.105274,0.101642,-0.468646,366.947,0.884331,-0.19427,0.910951,0.90085,-0.184169
346.623,-0.574631,-0.750529,-0.573948,-0.57545,-0.749027,359.772,0.0903088,-0.472471,0.106727,0.103036,-0.46878,366.975,0.887048,-0.194617,0.913369,0.903082,-0.18433
