# Forward reconstruction (consistency check), model F1: E=337 kJ/mol, lnA=43.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
531.363,0.637835,0.600272,547.743,0.539002,0.595631,550.435,0.449855,0.465723
531.402,0.63937,0.60144,547.788,0.540872,0.596872,550.478,0.451268,0.466816
531.441,0.640901,0.602607,547.833,0.542742,0.598111,550.52,0.452681,0.467908
531.48,0.642428,0.603774,547.878,0.544612,0.59935,550.563,0.454097,0.469001
531.519,0.64395,0.604941,547.923,0.546482,0.600589,550.605,0.455516,0.470094
531.558,0.645467,0.606107,547.968,0.548355,0.601828,550.648,0.456936,0.471188
531.597,0.646979,0.607272,548.013,0.550228,0.603067,550.69,0.45836,0.472283
531.636,0.648486,0.608436,548.058,0.552102,0.604305,550.732,0.459786,0.473378
531.675,0.649988,0.6096,548.103,0.553975,0.605543,550.775,0.461214,0.474474
531.714,0.651485,0.610763,548.148,0.555849,0.60678,550.817,0.462645,0.47557
531.753,0.652976,0.611925,548.193,0.557724,0.608017,550.86,0.464077,0.476667
531.792,0.654462,0.613085,548.238,0.559597,0.609254,550.902,0.465512,0.477764
531.831,0.655943,0.614245,548.283,0.561471,0.610489,550.945,0.466949,0.478862
531.87,0.65742,0.615404,548.328,0.563344,0.611724,550.987,0.468389,0.479961
531.909,0.658893,0.616563,548.373,0.565218,0.612959,551.03,0.469831,0.481061
531.948,0.660361,0.617721,548.418,0.567092,0.614193,551.073,0.471274,0.48216
531.986,0.661824,0.618877,548.463,0.568966,0.615427,551.115,0.47272,0.483261
532.025,0.663283,0.620034,548.508,0.57084,0.61666,551.158,0.474168,0.484361
532.064,0.664736,0.62119,548.553,0.572715,0.617893,551.2,0.475617,0.485462
532.103,0.666185,0.622346,548.598,0.574589,0.619126,551.243,0.477068,0.486563
532.142,0.667629,0.623501,548.643,0.576464,0.620357,551.285,0.478521,0.487664
532.181,0.669068,0.624656,548.688,0.578339,0.621589,551.328,0.479975,0.488766
532.22,0.670502,0.62581,548.733,0.580214,0.622821,551.37,0.481432,0.489869
532.259,0.671931,0.626964,548.778,0.582088,0.624051,551.413,0.482891,0.490972
532.298,0.673353,0.628117,548.823,0.583963,0.625281,551.455,0.484353,0.492076
532.338,0.67477,0.629269,548.868,0.585836,0.62651,551.498,0.485816,0.49318
532.377,0.676182,0.630421,548.913,0.587709,0.627739,551.54,0.48728,0.494285
532.416,0.677587,0.631571,548.958,0.589583,0.628968,551.583,0.488745,0.495389
532.455,0.678987,0.63272,549.004,0.591456,0.630195,551.625,0.490214,0.496496
532.494,0.680381,0.633868,549.049,0.593328,0.631422,551.668,0.491683,0.497601
532.533,0.681769,0.635015,549.094,0.5952,0.632649,551.71,0.493155,0.498708
532.572,0.683153,0.636161,549.139,0.597071,0.633874,551.753,0.494627,0.499815
532.611,0.684532,0.637308,549.184,0.598942,0.6351,551.795,0.496101,0.500922
532.649,0.685907,0.638452,549.229,0.60081,0.636323,551.838,0.497576,0.502029
532.689,0.687278,0.639598,549.274,0.602678,0.637546,551.88,0.499052,0.503136
532.728,0.688645,0.640742,549.319,0.604543,0.638767,551.923,0.50053,0.504243
532.767,0.690006,0.641885,549.364,0.606407,0.639987,551.965,0.50201,0.505352
532.806,0.691363,0.643026,549.409,0.608269,0.641206,552.008,0.503491,0.50646
532.845,0.692714,0.644167,549.454,0.610131,0.642425,552.05,0.504973,0.507568
532.884,0.694061,0.645307,549.499,0.61199,0.643642,552.093,0.506456,0.508676
532.923,0.695404,0.646446,549.544,0.613847,0.644858,552.135,0.507942,0.509785
532.962,0.696742,0.647586,549.59,0.615704,0.646073,552.178,0.509428,0.510895
533.001,0.698075,0.648724,549.635,0.617559,0.647287,552.22,0.510916,0.512004
533.04,0.699403,0.649861,549.68,0.619411,0.648499,552.263,0.512405,0.513114
533.079,0.700727,0.650997,549.725,0.621262,0.649711,552.305,0.513897,0.514225
533.118,0.702046,0.652132,549.77,0.623114,0.650923,552.348,0.51539,0.515335
533.157,0.703361,0.653267,549.815,0.624964,0.652134,552.39,0.516883,0.516446
533.196,0.704671,0.6544,549.86,0.626812,0.653344,552.433,0.518379,0.517556
533.235,0.705976,0.655533,549.905,0.62866,0.654554,552.475,0.519877,0.518668
533.274,0.707277,0.656664,549.95,0.630505,0.655762,552.518,0.521377,0.519779
533.313,0.708573,0.657794,549.995,0.632347,0.656969,552.561,0.522881,0.520892
533.352,0.709865,0.658923,550.04,0.634187,0.658175,552.603,0.524386,0.522004
533.391,0.711152,0.660051,550.085,0.636025,0.65938,552.646,0.525894,0.523117
533.43,0.712436,0.661178,550.13,0.63786,0.660583,552.688,0.527404,0.52423
533.469,0.713715,0.662304,550.175,0.639692,0.661787,552.731,0.528916,0.525342
533.508,0.714991,0.663429,550.22,0.641521,0.662988,552.773,0.530431,0.526455
533.547,0.716262,0.664552,550.265,0.643348,0.664188,552.816,0.531948,0.527569
533.586,0.717529,0.665675,550.31,0.645172,0.665387,552.858,0.533468,0.528682
533.625,0.718791,0.666796,550.355,0.646993,0.666585,552.901,0.534991,0.529796
533.664,0.720048,0.667916,550.4,0.648812,0.667782,552.943,0.536516,0.530911
533.703,0.721302,0.669035,550.445,0.650629,0.668979,552.986,0.538042,0.532024
533.742,0.722551,0.670154,550.49,0.652442,0.670173,553.028,0.539571,0.533138
533.781,0.723796,0.671272,550.535,0.654252,0.671366,553.071,0.541102,0.534253
533.82,0.725036,0.672389,550.58,0.65606,0.672558,553.113,0.542634,0.535367
533.859,0.726273,0.673505,550.625,0.657864,0.673749,553.156,0.544169,0.536482
533.898,0.727505,0.674619,550.67,0.659665,0.674937,553.198,0.545704,0.537596
533.937,0.728734,0.675733,550.715,0.661463,0.676125,553.241,0.547241,0.538711
533.976,0.72996,0.676846,550.76,0.663259,0.677311,553.283,0.548778,0.539826
534.015,0.731182,0.677959,550.805,0.66505,0.678495,553.326,0.550317,0.54094
534.054,0.732401,0.67907,550.85,0.66684,0.679679,553.368,0.551857,0.542055
534.093,0.733617,0.680181,550.895,0.668628,0.680862,553.411,0.553397,0.54317
534.132,0.734829,0.681289,550.94,0.670411,0.682043,553.453,0.554937,0.544285
534.171,0.736036,0.682396,550.985,0.672193,0.683223,553.496,0.556477,0.545399
534.21,0.73724,0.683501,551.03,0.673971,0.684402,553.538,0.558018,0.546514
534.249,0.738441,0.684605,551.075,0.675746,0.68558,553.581,0.559559,0.54763
534.288,0.739638,0.685707,551.12,0.677517,0.686755,553.623,0.561098,0.548744
534.327,0.74083,0.686808,551.165,0.679284,0.68793,553.666,0.562637,0.549858
534.366,0.74202,0.687908,551.209,0.681049,0.689103,553.708,0.564176,0.550973
534.405,0.743207,0.689007,551.254,0.68281,0.690275,553.751,0.565715,0.552088
534.444,0.744392,0.690105,551.299,0.684567,0.691445,553.793,0.567254,0.553203
534.483,0.745573,0.691202,551.344,0.686322,0.692615,553.836,0.568791,0.554318
534.522,0.746751,0.692297,551.389,0.688073,0.693783,553.878,0.570327,0.555433
534.561,0.747926,0.693392,551.434,0.689821,0.69495,553.921,0.571863,0.556548
534.6,0.749097,0.694485,551.479,0.691566,0.696117,553.963,0.573398,0.557664
534.639,0.750265,0.695576,551.524,0.693309,0.697283,554.006,0.574934,0.558779
534.678,0.751429,0.696665,551.569,0.695048,0.698447,554.048,0.576469,0.559895
534.717,0.752589,0.697753,551.614,0.696782,0.699611,554.091,0.578004,0.561011
534.756,0.753746,0.69884,551.659,0.698513,0.700773,554.133,0.579538,0.562127
534.795,0.7549,0.699926,551.704,0.700241,0.701935,554.176,0.581071,0.563242
534.834,0.756051,0.70101,551.749,0.701963,0.703094,554.218,0.582604,0.564357
534.873,0.7572,0.702094,551.794,0.703681,0.704253,554.261,0.584136,0.565472
534.912,0.758345,0.703176,551.839,0.705393,0.705409,554.303,0.585668,0.566587
534.951,0.759488,0.704257,551.884,0.707101,0.706565,554.346,0.5872,0.567701
534.99,0.760628,0.705336,551.929,0.708804,0.707719,554.388,0.588733,0.568817
535.029,0.761765,0.706416,551.974,0.710502,0.708871,554.431,0.590265,0.569932
535.068,0.7629,0.707493,552.019,0.712196,0.710021,554.473,0.591797,0.571047
535.107,0.764031,0.70857,552.064,0.713886,0.711171,554.516,0.59333,0.572162
535.146,0.76516,0.709645,552.109,0.715571,0.712319,554.558,0.594863,0.573277
535.185,0.766285,0.710718,552.154,0.717251,0.713465,554.601,0.596394,0.574391
535.224,0.767408,0.711789,552.199,0.718927,0.714609,554.643,0.597926,0.575505
535.263,0.768527,0.712859,552.244,0.7206,0.715753,554.686,0.599458,0.57662
535.302,0.769643,0.713928,552.289,0.722267,0.716894,554.728,0.60099,0.577734
535.341,0.770757,0.714995,552.334,0.723929,0.718033,554.771,0.602521,0.578848
535.38,0.77187,0.71606,552.379,0.725587,0.719171,554.813,0.604054,0.579962
535.419,0.77298,0.717125,552.424,0.727239,0.720307,554.856,0.605586,0.581077
535.458,0.774087,0.718188,552.469,0.728888,0.721441,554.898,0.607117,0.58219
535.497,0.775191,0.719249,552.514,0.730532,0.722573,554.941,0.608649,0.583303
535.536,0.776294,0.720309,552.559,0.732172,0.723704,554.983,0.61018,0.584416
535.575,0.777394,0.721368,552.604,0.733808,0.724833,555.026,0.61171,0.585529
535.614,0.778492,0.722425,552.649,0.73544,0.725961,555.068,0.61324,0.586641
535.653,0.779587,0.723481,552.694,0.737068,0.727088,555.111,0.61477,0.587753
535.692,0.78068,0.724535,552.739,0.738692,0.728213,555.153,0.616299,0.588865
535.731,0.781771,0.725587,552.784,0.740312,0.729336,555.196,0.617829,0.589977
535.77,0.78286,0.726638,552.829,0.741927,0.730458,555.238,0.619359,0.591089
535.809,0.783947,0.727687,552.874,0.743536,0.731578,555.281,0.620889,0.5922
535.848,0.785033,0.728735,552.919,0.745141,0.732696,555.323,0.622419,0.593312
535.887,0.786117,0.729782,552.964,0.746741,0.733812,555.366,0.623948,0.594423
535.926,0.787201,0.730827,553.009,0.748336,0.734926,555.408,0.625476,0.595534
535.965,0.788283,0.73187,553.054,0.749926,0.736039,555.451,0.627003,0.596644
536.004,0.789362,0.732912,553.099,0.751511,0.73715,555.493,0.62853,0.597755
536.043,0.790439,0.733951,553.144,0.753092,0.738259,555.536,0.630057,0.598864
536.082,0.791513,0.734989,553.189,0.754668,0.739367,555.578,0.631583,0.599974
536.121,0.792587,0.736026,553.234,0.756239,0.740474,555.621,0.633109,0.601084
536.16,0.793659,0.737061,553.279,0.757806,0.741579,555.663,0.634633,0.602193
536.199,0.79473,0.738095,553.324,0.759367,0.742681,555.706,0.636157,0.603302
536.238,0.795799,0.739127,553.369,0.760922,0.743782,555.748,0.637679,0.604409
536.277,0.796866,0.740158,553.414,0.762473,0.744881,555.791,0.639201,0.605517
536.316,0.797932,0.741187,553.459,0.764018,0.745978,555.833,0.640722,0.606624
536.355,0.798996,0.742215,553.504,0.765558,0.747074,555.876,0.642242,0.607731
536.394,0.800058,0.743242,553.548,0.767092,0.748167,555.918,0.643763,0.608838
536.432,0.801117,0.744266,553.593,0.768621,0.749258,555.961,0.645282,0.609944
536.471,0.802176,0.74529,553.638,0.770145,0.750348,556.003,0.6468,0.61105
536.511,0.803232,0.746312,553.683,0.771663,0.751435,556.045,0.648317,0.612155
536.55,0.804287,0.747333,553.728,0.773177,0.752521,556.088,0.649832,0.61326
536.589,0.805339,0.748352,553.773,0.774685,0.753604,556.13,0.651346,0.614363
536.628,0.80639,0.749369,553.818,0.776188,0.754686,556.173,0.65286,0.615467
536.667,0.807439,0.750384,553.863,0.777686,0.755765,556.215,0.654373,0.61657
536.706,0.808486,0.751399,553.908,0.77918,0.756843,556.258,0.655886,0.617674
536.745,0.809531,0.752411,553.953,0.780667,0.757919,556.3,0.657398,0.618777
536.784,0.810575,0.753422,553.998,0.782152,0.758993,556.343,0.658908,0.61988
536.823,0.811616,0.754432,554.043,0.783631,0.760065,556.385,0.660417,0.620982
536.862,0.812656,0.755439,554.088,0.785104,0.761135,556.428,0.661925,0.622084
536.901,0.813694,0.756444,554.133,0.786573,0.762203,556.47,0.663431,0.623185
536.94,0.814729,0.757448,554.178,0.788037,0.763269,556.513,0.664937,0.624286
536.979,0.815763,0.75845,554.223,0.789498,0.764334,556.555,0.666442,0.625387
537.018,0.816794,0.759449,554.267,0.790952,0.765395,556.598,0.667946,0.626487
537.057,0.817823,0.760447,554.312,0.792404,0.766456,556.64,0.669448,0.627587
537.096,0.818851,0.761444,554.357,0.793851,0.767515,556.683,0.670949,0.628686
537.135,0.819878,0.762438,554.402,0.795293,0.768572,556.725,0.67245,0.629785
537.174,0.820903,0.763431,554.447,0.796731,0.769628,556.768,0.67395,0.630884
537.213,0.821926,0.764422,554.492,0.798164,0.770681,556.81,0.675447,0.631981
537.252,0.822948,0.765411,554.537,0.799592,0.771733,556.853,0.676944,0.633079
537.291,0.82397,0.7664,554.582,0.801016,0.772782,556.895,0.678441,0.634176
537.33,0.824991,0.767386,554.627,0.802435,0.77383,556.938,0.679935,0.635273
537.369,0.82601,0.76837,554.672,0.803848,0.774875,556.98,0.681429,0.636369
537.408,0.827028,0.769352,554.717,0.805256,0.775919,557.023,0.682921,0.637465
537.447,0.828044,0.770332,554.762,0.80666,0.776959,557.065,0.684413,0.638561
537.486,0.829059,0.77131,554.807,0.808059,0.777999,557.108,0.685902,0.639656
537.525,0.830073,0.772287,554.852,0.809454,0.779036,557.15,0.68739,0.64075
537.564,0.831085,0.773262,554.897,0.810844,0.780072,557.193,0.688876,0.641844
537.603,0.832097,0.774235,554.942,0.812228,0.781105,557.235,0.690359,0.642936
537.642,0.833109,0.775207,554.987,0.813608,0.782136,557.278,0.691843,0.644029
537.681,0.834119,0.776177,555.032,0.814983,0.783165,557.32,0.693323,0.64512
537.72,0.835127,0.777145,555.077,0.816353,0.784192,557.363,0.694801,0.64621
537.759,0.836134,0.778112,555.122,0.817718,0.785216,557.405,0.696278,0.647301
537.798,0.837139,0.779076,555.167,0.819079,0.786239,557.448,0.697754,0.64839
537.837,0.838142,0.780038,555.212,0.820436,0.787261,557.49,0.699228,0.64948
537.876,0.839144,0.780998,555.257,0.821787,0.788279,557.533,0.700698,0.650567
537.915,0.840143,0.781955,555.302,0.823133,0.789296,557.575,0.702166,0.651654
537.954,0.84114,0.782911,555.347,0.824475,0.790311,557.618,0.703633,0.652741
537.993,0.842135,0.783864,555.392,0.825812,0.791323,557.66,0.705098,0.653827
538.032,0.843128,0.784816,555.437,0.827144,0.792333,557.703,0.706561,0.654913
538.071,0.84412,0.785765,555.482,0.828472,0.793341,557.745,0.708022,0.655998
538.11,0.84511,0.786713,555.527,0.829793,0.794346,557.788,0.709481,0.657082
538.149,0.846098,0.787659,555.572,0.831111,0.795349,557.83,0.710937,0.658166
538.188,0.847085,0.788604,555.617,0.832423,0.796349,557.873,0.712391,0.659249
538.227,0.848069,0.789546,555.662,0.833731,0.797348,557.915,0.713842,0.660331
538.266,0.849051,0.790487,555.707,0.835034,0.798344,557.958,0.715291,0.661413
538.305,0.850032,0.791426,555.753,0.836333,0.799337,558.001,0.716737,0.662493
538.344,0.85101,0.792363,555.798,0.837626,0.800329,558.043,0.718181,0.663574
538.383,0.851985,0.793297,555.842,0.838915,0.801318,558.086,0.719622,0.664653
538.422,0.852958,0.794229,555.888,0.840199,0.802304,558.128,0.721061,0.665731
538.461,0.853929,0.795159,555.933,0.841479,0.803289,558.171,0.722498,0.666809
538.5,0.854897,0.796087,555.978,0.842754,0.804272,558.213,0.723932,0.667886
538.539,0.855863,0.797013,556.023,0.844025,0.805251,558.256,0.725362,0.668962
538.578,0.856827,0.797937,556.068,0.84529,0.806229,558.298,0.726791,0.670037
538.617,0.857789,0.798859,556.113,0.846552,0.807205,558.341,0.728216,0.671112
538.656,0.85875,0.799779,556.158,0.847809,0.808179,558.383,0.729639,0.672185
538.695,0.859708,0.800697,556.203,0.849061,0.80915,558.426,0.731059,0.673257
538.734,0.860664,0.801613,556.248,0.850308,0.810119,558.468,0.732476,0.674328
538.773,0.861618,0.802527,556.293,0.851551,0.811085,558.511,0.733891,0.675399
538.812,0.86257,0.803439,556.338,0.852789,0.812049,558.553,0.735303,0.676469
538.851,0.86352,0.804349,556.383,0.854022,0.813011,558.596,0.736713,0.677537
538.89,0.864467,0.805257,556.428,0.855249,0.813969,558.638,0.73812,0.678605
538.929,0.865412,0.806163,556.473,0.856472,0.814926,558.681,0.739524,0.679672
538.968,0.866355,0.807067,556.518,0.857691,0.815881,558.723,0.740924,0.680738
539.007,0.867295,0.807969,556.563,0.858904,0.816832,558.766,0.742322,0.681803
539.046,0.868232,0.808869,556.608,0.860112,0.817781,558.808,0.743716,0.682866
539.085,0.869166,0.809767,556.653,0.861315,0.818729,558.851,0.745107,0.683928
539.124,0.870098,0.810663,556.698,0.862514,0.819674,558.893,0.746495,0.684989
539.163,0.871027,0.811558,556.743,0.863709,0.820616,558.936,0.74788,0.686049
539.202,0.871953,0.812449,556.788,0.864898,0.821557,558.978,0.749263,0.687108
539.241,0.872877,0.813339,556.833,0.866083,0.822494,559.021,0.750643,0.688167
539.28,0.873797,0.814227,556.878,0.867263,0.823429,559.063,0.752019,0.689224
539.319,0.874715,0.815112,556.923,0.868438,0.824362,559.105,0.753393,0.69028
539.358,0.875632,0.815996,556.968,0.869608,0.825292,559.148,0.754764,0.691336
539.397,0.876545,0.816877,557.013,0.870773,0.826219,559.19,0.756133,0.692391
539.436,0.877456,0.817756,557.058,0.871933,0.827144,559.233,0.757498,0.693445
539.475,0.878365,0.818634,557.103,0.873089,0.828066,559.275,0.75886,0.694497
539.514,0.879271,0.819509,557.148,0.874239,0.828986,559.318,0.76022,0.695549
539.553,0.880175,0.820382,557.193,0.875383,0.829902,559.36,0.761577,0.6966
539.592,0.881075,0.821253,557.238,0.876523,0.830816,559.403,0.762931,0.69765
539.631,0.881974,0.822121,557.283,0.877658,0.831728,559.445,0.764281,0.698699
539.67,0.88287,0.822987,557.328,0.878787,0.832636,559.488,0.765629,0.699747
539.709,0.883764,0.823851,557.373,0.879912,0.833543,559.53,0.766974,0.700795
539.748,0.884655,0.824713,557.418,0.881033,0.834447,559.573,0.768316,0.701841
539.787,0.885544,0.825573,557.463,0.882148,0.835348,559.615,0.769654,0.702886
539.826,0.886431,0.82643,557.508,0.88326,0.836248,559.658,0.770989,0.70393
539.865,0.887315,0.827286,557.553,0.884366,0.837145,559.7,0.77232,0.704972
539.904,0.888196,0.828139,557.598,0.885468,0.838039,559.743,0.773648,0.706013
539.943,0.889076,0.82899,557.643,0.886564,0.838931,559.785,0.774972,0.707053
539.982,0.889953,0.829839,557.688,0.887656,0.839821,559.828,0.776294,0.708092
540.021,0.890828,0.830686,557.733,0.888743,0.840707,559.87,0.777613,0.709131
540.06,0.891702,0.831531,557.778,0.889824,0.841592,559.913,0.778928,0.710167
540.099,0.892572,0.832374,557.823,0.890901,0.842474,559.955,0.78024,0.711202
540.138,0.89344,0.833214,557.868,0.891973,0.843353,559.997,0.781549,0.712236
540.177,0.894305,0.834052,557.913,0.89304,0.84423,560.04,0.782854,0.71327
540.216,0.895167,0.834888,557.958,0.894101,0.845105,560.082,0.784157,0.714302
540.255,0.896025,0.835721,558.003,0.895158,0.845977,560.125,0.785457,0.715333
540.294,0.89688,0.836552,558.048,0.896209,0.846846,560.167,0.786754,0.716364
540.333,0.89773,0.837381,558.093,0.897256,0.847713,560.21,0.788048,0.717393
540.372,0.898576,0.838207,558.138,0.898297,0.848577,560.252,0.789338,0.718421
540.411,0.899417,0.839032,558.183,0.899334,0.849439,560.295,0.790625,0.719448
540.45,0.900255,0.839854,558.229,0.900364,0.850298,560.337,0.79191,0.720474
540.489,0.901088,0.840673,558.274,0.90139,0.851154,560.38,0.793192,0.721498
540.528,0.901916,0.84149,558.319,0.902411,0.852008,560.422,0.79447,0.722522
540.567,0.902741,0.842305,558.364,0.903427,0.852859,560.465,0.795746,0.723545
540.606,0.903561,0.843119,558.409,0.904437,0.853707,560.507,0.797017,0.724566
540.645,0.904378,0.84393,558.454,0.905443,0.854552,560.55,0.798285,0.725585
540.684,0.905189,0.844738,558.499,0.906443,0.855395,560.592,0.79955,0.726603
540.723,0.905997,0.845544,558.544,0.907438,0.856235,560.635,0.800812,0.72762
540.762,0.906801,0.846347,558.589,0.908428,0.857072,560.677,0.802071,0.728636
540.8,0.907601,0.847148,558.634,0.909413,0.857906,560.72,0.803327,0.729651
540.839,0.908396,0.847947,558.679,0.910393,0.858738,560.762,0.804579,0.730664
540.878,0.909186,0.848743,558.724,0.911368,0.859567,560.805,0.805829,0.731678
540.917,0.909972,0.849537,558.769,0.912339,0.860394,560.847,0.807075,0.732689
540.956,0.910755,0.850329,558.814,0.913304,0.861218,560.89,0.808317,0.733699
540.995,0.911533,0.851118,558.859,0.914265,0.862039,560.932,0.809555,0.734707
541.034,0.912306,0.851905,558.904,0.915222,0.862858,560.975,0.81079,0.735714
541.073,0.913075,0.85269,558.949,0.916173,0.863674,561.018,0.812021,0.736719
541.112,0.91384,0.853472,558.994,0.91712,0.864487,561.06,0.813248,0.737724
541.151,0.914602,0.854253,559.039,0.918061,0.865299,561.103,0.814473,0.738727
541.19,0.915359,0.855031,559.085,0.918998,0.866107,561.145,0.815692,0.739728
541.229,0.916112,0.855806,559.13,0.919928,0.866912,561.188,0.816908,0.740728
541.268,0.916862,0.856579,559.175,0.920853,0.867714,561.23,0.818121,0.741727
541.307,0.917606,0.85735,559.22,0.921773,0.868514,561.273,0.81933,0.742725
541.346,0.918347,0.858119,559.265,0.922687,0.869311,561.315,0.820535,0.74372
541.385,0.919084,0.858885,559.31,0.923596,0.870105,561.358,0.821737,0.744715
541.424,0.919817,0.859649,559.355,0.9245,0.870896,561.4,0.822936,0.745709
541.463,0.920547,0.860411,559.4,0.925398,0.871685,561.443,0.82413,0.7467
541.502,0.921273,0.86117,559.445,0.926292,0.872471,561.485,0.825321,0.747691
541.54,0.921994,0.861927,559.49,0.927179,0.873254,561.528,0.826509,0.74868
541.579,0.922712,0.862681,559.535,0.92806,0.874035,561.57,0.827694,0.749668
541.618,0.923425,0.863433,559.58,0.928936,0.874813,561.613,0.828875,0.750655
541.657,0.924134,0.864183,559.625,0.929806,0.875588,561.655,0.830052,0.75164
541.696,0.924839,0.864931,559.67,0.93067,0.876359,561.698,0.831226,0.752624
541.735,0.925538,0.865676,559.715,0.931528,0.877129,561.74,0.832397,0.753607
541.774,0.926233,0.866419,559.76,0.932381,0.877895,561.783,0.833563,0.754588
541.813,0.926923,0.86716,559.806,0.933228,0.878659,561.826,0.834726,0.755567
541.852,0.927608,0.867898,559.851,0.93407,0.879419,561.868,0.835885,0.756545
541.891,0.928287,0.868634,559.896,0.934905,0.880177,561.911,0.837042,0.757521
541.93,0.928962,0.869367,559.941,0.935734,0.880931,561.953,0.838195,0.758497
541.969,0.929631,0.870097,559.986,0.936557,0.881682,561.996,0.839344,0.75947
542.008,0.930297,0.870826,560.031,0.937375,0.882431,562.038,0.84049,0.760443
542.047,0.930958,0.871553,560.076,0.938186,0.883177,562.081,0.841632,0.761413
542.086,0.931615,0.872276,560.12,0.938991,0.883919,562.123,0.84277,0.762382
542.125,0.932267,0.872998,560.165,0.93979,0.884658,562.166,0.843905,0.763349
542.164,0.932914,0.873717,560.21,0.940583,0.885395,562.208,0.845037,0.764315
542.203,0.933558,0.874435,560.255,0.94137,0.886129,562.251,0.846164,0.765278
542.242,0.934196,0.875149,560.3,0.942152,0.88686,562.294,0.847289,0.766241
542.281,0.93483,0.875862,560.345,0.942927,0.887588,562.336,0.848409,0.767201
542.32,0.935458,0.876572,560.39,0.943698,0.888314,562.379,0.849527,0.768161
542.359,0.93608,0.87728,560.435,0.944463,0.889037,562.421,0.850641,0.769118
542.398,0.936698,0.877986,560.48,0.945222,0.889757,562.464,0.851752,0.770074
542.437,0.93731,0.87869,560.525,0.945976,0.890475,562.506,0.852859,0.771029
542.476,0.937918,0.879392,560.57,0.946723,0.891189,562.549,0.853963,0.771982
542.515,0.938521,0.880091,560.615,0.947465,0.891902,562.591,0.855063,0.772934
542.554,0.939119,0.880788,560.66,0.948201,0.892611,562.634,0.856159,0.773883
542.593,0.939712,0.881483,560.705,0.94893,0.893317,562.676,0.857251,0.774831
542.632,0.940301,0.882175,560.75,0.949652,0.89402,562.719,0.85834,0.775778
542.671,0.940884,0.882864,560.795,0.950368,0.89472,562.762,0.859425,0.776722
542.71,0.941463,0.883552,560.84,0.951077,0.895418,562.804,0.860505,0.777664
542.749,0.942036,0.884237,560.885,0.951781,0.896113,562.847,0.861583,0.778606
542.788,0.942604,0.884919,560.93,0.952478,0.896805,562.889,0.862658,0.779546
542.827,0.943168,0.885598,560.975,0.953169,0.897494,562.932,0.863728,0.780484
542.866,0.943728,0.886276,561.019,0.953853,0.89818,562.974,0.864795,0.78142
542.905,0.944282,0.886951,561.064,0.954532,0.898863,563.017,0.865858,0.782355
542.944,0.944832,0.887623,561.109,0.955205,0.899544,563.059,0.866917,0.783288
542.983,0.945378,0.888294,561.154,0.955871,0.900222,563.102,0.867971,0.784219
543.022,0.945919,0.888962,561.199,0.956532,0.900897,563.144,0.869021,0.785148
543.061,0.946456,0.889627,561.244,0.957187,0.90157,563.187,0.870068,0.786075
543.1,0.946988,0.89029,561.289,0.957835,0.90224,563.229,0.87111,0.787
543.139,0.947516,0.890951,561.334,0.958478,0.902907,563.272,0.872149,0.787924
543.178,0.948039,0.891609,561.379,0.959114,0.903571,563.314,0.873183,0.788846
543.217,0.948556,0.892264,561.424,0.959744,0.904233,563.357,0.874214,0.789767
543.256,0.949069,0.892918,561.469,0.960368,0.904891,563.4,0.875241,0.790685
543.295,0.949576,0.893569,561.514,0.960986,0.905547,563.442,0.876264,0.791602
543.334,0.950078,0.894218,561.559,0.961598,0.9062,563.485,0.877282,0.792517
543.373,0.950576,0.894864,561.604,0.962204,0.906849,563.527,0.878297,0.79343
543.412,0.951069,0.895508,561.649,0.962804,0.907496,563.57,0.879307,0.794341
543.451,0.951557,0.896149,561.694,0.963399,0.90814,563.612,0.880313,0.79525
543.49,0.952041,0.896788,561.739,0.963987,0.908782,563.655,0.881316,0.796158
543.529,0.95252,0.897425,561.784,0.964569,0.90942,563.697,0.882313,0.797063
543.568,0.952996,0.898058,561.829,0.965146,0.910055,563.74,0.883307,0.797966
543.608,0.953468,0.89869,561.874,0.965717,0.910688,563.782,0.884298,0.798868
543.647,0.953935,0.899318,561.919,0.966282,0.911318,563.825,0.885284,0.799769
543.686,0.954397,0.899945,561.964,0.966842,0.911946,563.867,0.886267,0.800667
543.725,0.954856,0.900569,562.009,0.967396,0.912571,563.91,0.887246,0.801564
543.764,0.95531,0.90119,562.054,0.967944,0.913193,563.952,0.888221,0.802458
543.803,0.955759,0.90181,562.099,0.968487,0.913812,563.995,0.889192,0.803351
543.842,0.956203,0.902427,562.144,0.969024,0.914429,564.037,0.890159,0.804242
543.881,0.956643,0.903042,562.189,0.969555,0.915043,564.08,0.891122,0.805131
543.92,0.957079,0.903654,562.234,0.97008,0.915654,564.122,0.892082,0.806019
543.959,0.957511,0.904264,562.279,0.970599,0.916262,564.165,0.893037,0.806904
543.998,0.957938,0.904871,562.324,0.971112,0.916867,564.207,0.893988,0.807787
544.037,0.958362,0.905476,562.369,0.97162,0.91747,564.25,0.894936,0.808669
544.076,0.958781,0.906078,562.414,0.972121,0.91807,564.292,0.89588,0.809548
544.115,0.959196,0.906678,562.459,0.972616,0.918667,564.335,0.89682,0.810426
544.154,0.959607,0.907275,562.504,0.973106,0.919261,564.377,0.897755,0.811302
544.193,0.960013,0.90787,562.549,0.97359,0.919852,564.42,0.898687,0.812175
