# Conversion and rate: T (C), alpha (-), dalpha/dt (1/s) for each beta.
T_C_1K,alpha_1K,rate_dadt_1/s_1K,T_C_3K,alpha_3K,rate_dadt_1/s_3K,T_C_5K,alpha_5K,rate_dadt_1/s_5K
521.574,0.243873,0.000514662,532.897,0.119594,0.000679816,535.519,0.10779,0.00111844
521.613,0.245079,0.000516484,532.942,0.120207,0.000682803,535.562,0.108362,0.0011231
521.652,0.24629,0.000518378,532.987,0.120823,0.00068597,535.604,0.108936,0.00112774
521.691,0.247505,0.000520167,533.032,0.121442,0.000689014,535.647,0.109512,0.00113236
521.73,0.248725,0.00052217,533.077,0.122064,0.000692035,535.689,0.11009,0.0011369
521.769,0.249949,0.000524055,533.122,0.122688,0.000695073,535.732,0.110671,0.00114136
521.808,0.251178,0.000525943,533.167,0.123316,0.000698156,535.774,0.111254,0.00114579
521.847,0.252411,0.000528213,533.212,0.123945,0.00070116,535.817,0.111839,0.00115022
521.886,0.25365,0.000530339,533.257,0.124577,0.000704105,535.859,0.112427,0.00115463
521.925,0.254894,0.000532313,533.302,0.125212,0.000707057,535.902,0.113018,0.00115896
521.964,0.256142,0.000533993,533.347,0.12585,0.000710193,535.944,0.11361,0.00116306
522.003,0.257394,0.000535778,533.392,0.12649,0.000713447,535.987,0.114204,0.00116713
522.042,0.25865,0.000537412,533.437,0.127132,0.000716574,536.029,0.114801,0.00117123
522.081,0.259911,0.000539031,533.482,0.127778,0.000719672,536.072,0.1154,0.00117532
522.12,0.261175,0.000540813,533.527,0.128426,0.000722808,536.114,0.116,0.00117935
522.159,0.262443,0.000542572,533.572,0.129078,0.000726039,536.157,0.116603,0.00118337
522.198,0.263715,0.000544335,533.617,0.129732,0.000729319,536.199,0.117208,0.00118753
522.237,0.264991,0.000546174,533.661,0.130389,0.000732644,536.242,0.117815,0.00119174
522.276,0.266273,0.000548083,533.706,0.131049,0.000735905,536.285,0.118424,0.001196
522.315,0.267558,0.00054989,533.751,0.131712,0.000739178,536.327,0.119036,0.00120028
522.354,0.268848,0.000551808,533.796,0.132378,0.000742501,536.37,0.11965,0.00120463
522.393,0.270142,0.000553828,533.841,0.133046,0.000745936,536.412,0.120266,0.00120909
522.432,0.271441,0.000555671,533.886,0.133718,0.000749284,536.455,0.120885,0.00121361
522.471,0.272744,0.000557762,533.931,0.134393,0.00075275,536.497,0.121506,0.00121799
522.51,0.274051,0.000559659,533.976,0.135071,0.000756066,536.54,0.122129,0.00122234
522.549,0.275363,0.000561404,534.021,0.135752,0.000759425,536.582,0.122755,0.00122674
522.588,0.276679,0.000563101,534.066,0.136436,0.000762698,536.625,0.123382,0.00123132
522.627,0.278,0.000564649,534.111,0.137123,0.00076605,536.668,0.124012,0.00123596
522.666,0.279323,0.000566423,534.156,0.137813,0.00076934,536.71,0.124645,0.00124062
522.705,0.28065,0.000568029,534.201,0.138506,0.000772871,536.753,0.125279,0.00124527
522.744,0.281982,0.000569593,534.246,0.139201,0.00077653,536.795,0.125917,0.00124993
522.783,0.283316,0.000571292,534.291,0.139901,0.000780136,536.838,0.126557,0.00125476
522.822,0.284655,0.000573049,534.335,0.140604,0.000783567,536.88,0.127199,0.00125974
522.861,0.285998,0.00057487,534.38,0.14131,0.000787091,536.923,0.127844,0.00126474
522.9,0.287343,0.000576597,534.425,0.142019,0.000790691,536.966,0.128492,0.00126975
522.939,0.288693,0.00057818,534.47,0.142732,0.000794431,537.008,0.129142,0.00127452
522.978,0.290047,0.000579769,534.515,0.143448,0.000798133,537.051,0.129794,0.0012792
523.017,0.291404,0.00058133,534.56,0.144168,0.00080178,537.093,0.130448,0.00128404
523.056,0.292764,0.000583187,534.605,0.144891,0.000805493,537.136,0.131105,0.00128883
523.095,0.294129,0.000584735,534.65,0.145617,0.000809179,537.178,0.131764,0.00129358
523.134,0.295498,0.000586437,534.695,0.146346,0.000812851,537.221,0.132425,0.0012982
523.173,0.296872,0.000588208,534.74,0.147078,0.000816609,537.263,0.133089,0.00130274
523.212,0.298249,0.000589939,534.785,0.147814,0.000820489,537.306,0.133755,0.00130718
523.251,0.299631,0.000591706,534.83,0.148554,0.000824314,537.348,0.134424,0.00131157
523.29,0.301018,0.000593622,534.875,0.149296,0.000828194,537.391,0.135094,0.00131595
523.329,0.302409,0.000595404,534.92,0.150043,0.000832058,537.434,0.135767,0.00132034
523.368,0.303804,0.000597048,534.965,0.150792,0.000835985,537.476,0.136442,0.00132481
523.407,0.305204,0.000598785,535.01,0.151546,0.000839953,537.519,0.13712,0.00132929
523.446,0.306607,0.000600138,535.055,0.152303,0.000844047,537.561,0.1378,0.00133367
523.485,0.308013,0.000601717,535.1,0.153063,0.000848293,537.604,0.138481,0.00133792
523.524,0.309423,0.000603269,535.145,0.153828,0.000852538,537.646,0.139164,0.00134206
523.563,0.310837,0.000604902,535.19,0.154597,0.000856727,537.689,0.13985,0.00134619
523.602,0.312255,0.000606668,535.235,0.155369,0.000860973,537.731,0.140537,0.00135039
523.641,0.313675,0.00060839,535.28,0.156145,0.00086536,537.774,0.141226,0.00135433
523.68,0.3151,0.000610288,535.325,0.156925,0.00086971,537.816,0.141918,0.00135824
523.719,0.316529,0.000612034,535.37,0.157709,0.000874012,537.859,0.142611,0.00136219
523.758,0.317962,0.000613962,535.414,0.158497,0.000878199,537.901,0.143306,0.00136611
523.797,0.3194,0.000615782,535.459,0.159289,0.000882343,537.944,0.144003,0.00136994
523.836,0.320842,0.000617656,535.504,0.160085,0.000886479,537.986,0.144702,0.00137376
523.875,0.322289,0.000619428,535.549,0.160884,0.000890705,538.028,0.145403,0.00137765
523.914,0.323741,0.000621242,535.594,0.161687,0.000894751,538.071,0.146106,0.00138154
523.953,0.325195,0.00062301,535.639,0.162494,0.000898671,538.113,0.146811,0.00138549
523.992,0.326654,0.000624782,535.684,0.163305,0.00090267,538.156,0.147518,0.00138948
524.031,0.328117,0.000626548,535.729,0.164119,0.000906691,538.198,0.148227,0.00139347
524.069,0.329583,0.000627917,535.774,0.164937,0.000910643,538.241,0.148938,0.00139755
524.108,0.331052,0.000629319,535.819,0.16576,0.000914766,538.283,0.149651,0.00140186
524.147,0.332526,0.000630793,535.865,0.166585,0.000918937,538.326,0.150367,0.00140622
524.186,0.334002,0.000632339,535.91,0.167415,0.0009233,538.368,0.151084,0.00141054
524.225,0.335483,0.000633853,535.955,0.168248,0.000927647,538.411,0.151804,0.00141481
524.264,0.336967,0.000635278,536,0.169085,0.000932067,538.453,0.152525,0.00141901
524.303,0.338455,0.000636802,536.045,0.169926,0.000936573,538.495,0.153249,0.00142331
524.342,0.339946,0.000638274,536.09,0.170771,0.000941104,538.538,0.153975,0.00142775
524.381,0.341442,0.00063962,536.135,0.17162,0.000945559,538.58,0.154704,0.00143211
524.42,0.34294,0.000640989,536.18,0.172473,0.000950086,538.623,0.155434,0.00143629
524.459,0.344441,0.000642319,536.225,0.173331,0.000954635,538.665,0.156167,0.00144039
524.498,0.345945,0.00064356,536.27,0.174192,0.000959174,538.708,0.156901,0.00144456
524.537,0.347453,0.000644926,536.315,0.175057,0.000963719,538.75,0.157638,0.001449
524.576,0.348964,0.000646123,536.36,0.175926,0.000968389,538.793,0.158377,0.0014534
524.615,0.350477,0.000647538,536.404,0.176798,0.000973106,538.835,0.159118,0.00145785
524.654,0.351993,0.000648886,536.449,0.177675,0.000977804,538.877,0.159861,0.00146227
524.693,0.353513,0.000650394,536.494,0.178557,0.000982651,538.92,0.160607,0.00146673
524.732,0.355036,0.000652137,536.539,0.179443,0.000987614,538.962,0.161354,0.00147129
524.771,0.356563,0.000653619,536.584,0.180334,0.000992559,539.005,0.162105,0.00147592
524.81,0.358093,0.000655059,536.629,0.181228,0.00099738,539.047,0.162858,0.0014806
524.849,0.359628,0.000656468,536.674,0.182128,0.00100238,539.09,0.163613,0.00148528
524.888,0.361167,0.000657918,536.719,0.183033,0.00100741,539.132,0.16437,0.00148999
524.927,0.362708,0.000659353,536.764,0.183941,0.00101243,539.174,0.165131,0.00149468
524.966,0.364254,0.000660855,536.809,0.184855,0.00101757,539.217,0.165893,0.0014993
525.005,0.365805,0.00066244,536.854,0.185774,0.00102263,539.259,0.166658,0.001504
525.044,0.367359,0.000663998,536.899,0.186696,0.0010276,539.302,0.167426,0.00150882
525.083,0.368917,0.000665521,536.944,0.187624,0.00103237,539.344,0.168197,0.0015136
525.122,0.370477,0.000667331,536.989,0.188556,0.00103728,539.387,0.16897,0.00151835
525.162,0.372043,0.000669287,537.034,0.189492,0.001042,539.429,0.169745,0.00152316
525.201,0.373612,0.000671028,537.079,0.190432,0.00104661,539.472,0.170522,0.00152785
525.24,0.375185,0.000672579,537.124,0.191377,0.00105098,539.514,0.171302,0.00153263
525.279,0.376761,0.00067421,537.169,0.192325,0.0010553,539.557,0.172085,0.00153734
525.318,0.378342,0.000675786,537.215,0.193277,0.00105963,539.599,0.17287,0.001542
525.357,0.379927,0.000677334,537.26,0.194233,0.00106406,539.642,0.173657,0.00154672
525.396,0.381516,0.000679042,537.305,0.195193,0.00106864,539.684,0.174447,0.00155131
525.435,0.383108,0.000680406,537.35,0.196156,0.00107323,539.727,0.175239,0.00155596
525.474,0.384703,0.00068187,537.394,0.197124,0.00107773,539.769,0.176035,0.00156058
525.513,0.386301,0.000683263,537.439,0.198096,0.00108224,539.812,0.176832,0.00156525
525.552,0.387902,0.000684616,537.484,0.199072,0.00108683,539.854,0.177631,0.00156979
525.591,0.389507,0.000685845,537.529,0.200051,0.00109135,539.897,0.178433,0.00157429
525.63,0.391115,0.000687125,537.574,0.201034,0.0010961,539.939,0.179238,0.00157873
525.669,0.392726,0.000688513,537.619,0.202021,0.0011009,539.982,0.180045,0.00158315
525.708,0.39434,0.000689869,537.664,0.203013,0.0011058,540.024,0.180853,0.00158728
525.747,0.395959,0.000691242,537.709,0.20401,0.00111074,540.067,0.181664,0.00159138
525.786,0.397581,0.000692734,537.754,0.205011,0.0011156,540.109,0.182477,0.00159546
525.825,0.399207,0.000694324,537.799,0.206016,0.00112066,540.152,0.183291,0.00159959
525.864,0.400836,0.000695797,537.844,0.207026,0.00112577,540.194,0.184108,0.00160381
525.903,0.402467,0.000696915,537.889,0.208041,0.00113077,540.237,0.184927,0.00160797
525.942,0.4041,0.000698208,537.934,0.20906,0.00113566,540.279,0.185749,0.00161211
525.981,0.405737,0.000699632,537.979,0.210084,0.00114065,540.322,0.186572,0.00161627
526.02,0.407377,0.000700988,538.024,0.211113,0.00114574,540.364,0.187397,0.00162061
526.059,0.40902,0.000702238,538.069,0.212146,0.00115103,540.407,0.188225,0.00162504
526.098,0.410665,0.000703519,538.114,0.213184,0.00115628,540.449,0.189054,0.0016294
526.137,0.412314,0.00070483,538.159,0.214227,0.00116145,540.492,0.189886,0.00163363
526.176,0.413967,0.000706118,538.204,0.215275,0.00116672,540.534,0.19072,0.00163789
526.216,0.415623,0.000707514,538.249,0.216328,0.00117175,540.577,0.191556,0.00164209
526.255,0.417281,0.000708888,538.294,0.217385,0.00117685,540.619,0.192394,0.0016463
526.294,0.418942,0.000710032,538.339,0.218447,0.00118202,540.662,0.193235,0.00165057
526.333,0.420606,0.000711029,538.384,0.219514,0.00118702,540.704,0.194078,0.00165481
526.372,0.422272,0.000712027,538.429,0.220585,0.00119178,540.747,0.194923,0.00165902
526.411,0.423942,0.000713038,538.474,0.22166,0.00119674,540.789,0.19577,0.0016633
526.45,0.425613,0.000714005,538.519,0.22274,0.00120152,540.832,0.196619,0.00166778
526.489,0.427287,0.000714898,538.564,0.223824,0.00120624,540.874,0.197472,0.00167219
526.528,0.428961,0.000715789,538.609,0.224912,0.00121093,540.917,0.198325,0.00167671
526.567,0.430637,0.00071658,538.654,0.226004,0.00121567,540.959,0.199181,0.00168129
526.606,0.432315,0.000717477,538.699,0.227101,0.00122035,541.002,0.20004,0.00168586
526.645,0.433995,0.000718313,538.744,0.228202,0.00122514,541.044,0.200901,0.00169042
526.684,0.435678,0.000719336,538.789,0.229306,0.00123011,541.087,0.201764,0.00169508
526.723,0.437362,0.000720184,538.834,0.230416,0.00123501,541.129,0.20263,0.00169977
526.762,0.439049,0.000720827,538.879,0.231529,0.00124015,541.172,0.203498,0.00170435
526.801,0.440737,0.000721572,538.924,0.232647,0.00124458,541.214,0.204368,0.0017088
526.84,0.442428,0.000722416,538.969,0.23377,0.0012492,541.257,0.205241,0.0017132
526.879,0.444118,0.000723034,539.014,0.234896,0.00125401,541.299,0.206115,0.00171762
526.918,0.445811,0.000723788,539.059,0.236026,0.00125912,541.342,0.206992,0.00172199
526.957,0.447507,0.00072449,539.104,0.237162,0.00126475,541.384,0.207871,0.00172618
526.996,0.449202,0.000725024,539.149,0.238302,0.0012706,541.427,0.208752,0.0017305
527.035,0.450898,0.00072572,539.194,0.239449,0.0012766,541.469,0.209636,0.00173482
527.074,0.452595,0.000726367,539.239,0.240601,0.00128297,541.512,0.210521,0.00173919
527.113,0.454295,0.000727075,539.284,0.24176,0.00128955,541.554,0.211409,0.00174341
527.152,0.455999,0.00072788,539.329,0.242924,0.00129653,541.597,0.212299,0.00174754
527.191,0.457703,0.000728731,539.374,0.244095,0.0013037,541.639,0.213191,0.00175169
527.23,0.45941,0.000729565,539.419,0.245272,0.00131086,541.682,0.214084,0.00175589
527.269,0.46112,0.000730464,539.464,0.246456,0.00131819,541.724,0.21498,0.00176021
527.308,0.462832,0.00073145,539.509,0.247646,0.0013254,541.766,0.215878,0.00176465
527.347,0.464544,0.000732239,539.554,0.248843,0.00133262,541.809,0.216778,0.00176911
527.386,0.466257,0.000732849,539.599,0.250047,0.00133976,541.851,0.217681,0.00177358
527.425,0.467972,0.000733285,539.645,0.251258,0.00134681,541.894,0.218586,0.00177807
527.464,0.469688,0.000733677,539.69,0.252475,0.00135386,541.936,0.219494,0.00178255
527.503,0.471405,0.000734417,539.735,0.253698,0.00136067,541.979,0.220403,0.00178706
527.542,0.473123,0.000734952,539.78,0.254927,0.00136747,542.021,0.221315,0.00179151
527.581,0.474843,0.000735697,539.825,0.256163,0.00137415,542.064,0.222229,0.00179596
527.62,0.476563,0.000736144,539.87,0.257403,0.00138085,542.106,0.223146,0.00180038
527.659,0.478285,0.000736708,539.915,0.25865,0.00138734,542.149,0.224065,0.00180472
527.698,0.480008,0.000737485,539.96,0.259902,0.00139372,542.191,0.224986,0.0018091
527.737,0.481733,0.000738153,540.005,0.26116,0.0014,542.234,0.225909,0.00181345
527.776,0.483459,0.000738916,540.05,0.262423,0.00140604,542.276,0.226835,0.0018177
527.815,0.485186,0.000739415,540.095,0.263692,0.00141217,542.319,0.227762,0.00182196
527.853,0.486915,0.000739904,540.14,0.264966,0.00141815,542.361,0.228692,0.00182622
527.892,0.488644,0.000740301,540.185,0.266244,0.00142368,542.404,0.229624,0.00183047
527.931,0.490374,0.000740382,540.23,0.267527,0.00142912,542.446,0.230559,0.00183467
527.97,0.492107,0.000740635,540.275,0.268815,0.00143456,542.489,0.231495,0.00183886
528.009,0.49384,0.000741024,540.32,0.270108,0.00143974,542.531,0.232434,0.00184294
528.048,0.495574,0.000741318,540.365,0.271405,0.00144479,542.574,0.233375,0.00184697
528.087,0.497309,0.000741611,540.41,0.272707,0.00144969,542.616,0.234318,0.00185112
528.126,0.499045,0.00074167,540.455,0.274014,0.00145444,542.659,0.235262,0.00185526
528.165,0.500781,0.00074182,540.5,0.275325,0.0014588,542.701,0.236209,0.00185947
528.204,0.502517,0.000741827,540.545,0.27664,0.00146312,542.743,0.237158,0.00186373
528.243,0.504252,0.000742087,540.59,0.277958,0.00146715,542.786,0.238109,0.00186796
528.282,0.505988,0.000742234,540.635,0.27928,0.0014709,542.828,0.239062,0.00187212
528.321,0.507722,0.00074227,540.68,0.280605,0.00147437,542.871,0.240017,0.0018762
528.36,0.509457,0.000742357,540.725,0.281932,0.00147749,542.913,0.240975,0.00188031
528.399,0.511191,0.000742333,540.77,0.283263,0.00148132,542.956,0.241935,0.00188442
528.438,0.512924,0.000742202,540.815,0.284597,0.00148535,542.998,0.242897,0.00188857
528.477,0.514657,0.000742203,540.86,0.285935,0.00148965,543.041,0.243861,0.0018927
528.516,0.516391,0.000742345,540.905,0.287276,0.00149394,543.083,0.244826,0.00189689
528.555,0.518126,0.000742317,540.95,0.288621,0.00149804,543.126,0.245794,0.00190119
528.594,0.51986,0.000742224,540.995,0.289971,0.00150218,543.168,0.246765,0.00190565
528.633,0.521595,0.000742204,541.039,0.291323,0.00150641,543.211,0.247738,0.00191008
528.672,0.52333,0.000742076,541.084,0.292679,0.00151044,543.253,0.248713,0.00191439
528.711,0.525064,0.000741813,541.129,0.294039,0.00151444,543.296,0.24969,0.00191884
528.75,0.526798,0.000741664,541.174,0.295403,0.00151815,543.338,0.25067,0.00192369
528.789,0.528532,0.000741384,541.219,0.296769,0.0015219,543.381,0.251653,0.0019285
528.828,0.530265,0.000741011,541.264,0.298139,0.00152566,543.423,0.252638,0.00193323
528.867,0.531997,0.000740591,541.309,0.299513,0.00152936,543.466,0.253626,0.00193801
528.906,0.533728,0.00073989,541.354,0.300891,0.00153319,543.508,0.254616,0.00194289
528.944,0.535457,0.000739283,541.399,0.302272,0.00153723,543.551,0.25561,0.00194769
528.983,0.537186,0.000738661,541.444,0.303657,0.00154145,543.593,0.256605,0.00195246
529.022,0.538913,0.000738127,541.489,0.305046,0.00154572,543.636,0.257603,0.00195719
529.061,0.540639,0.000737604,541.534,0.306438,0.00154994,543.679,0.258604,0.00196197
529.1,0.542364,0.000737005,541.579,0.307834,0.00155435,543.721,0.259608,0.00196674
529.139,0.544087,0.000736384,541.624,0.309234,0.00155888,543.764,0.260614,0.00197152
529.178,0.545807,0.000735555,541.669,0.310638,0.00156362,543.806,0.261623,0.00197626
529.217,0.547526,0.000735059,541.714,0.312046,0.00156847,543.849,0.262634,0.00198096
529.256,0.549244,0.000734661,541.759,0.313459,0.00157352,543.891,0.263647,0.00198577
529.295,0.55096,0.000733806,541.804,0.314876,0.00157881,543.934,0.264662,0.00199028
529.334,0.552674,0.000733031,541.849,0.316299,0.00158423,543.977,0.26568,0.00199484
529.373,0.554387,0.000732065,541.894,0.317726,0.00158976,544.019,0.2667,0.00199954
529.412,0.556098,0.000731188,541.939,0.319159,0.00159531,544.062,0.267722,0.00200414
529.451,0.557808,0.000730153,541.984,0.320596,0.00160088,544.104,0.268747,0.0020087
529.49,0.559514,0.000729182,542.029,0.322039,0.00160655,544.147,0.269774,0.00201343
529.529,0.561218,0.000728095,542.074,0.323487,0.00161223,544.189,0.270804,0.00201831
529.568,0.562921,0.00072714,542.119,0.32494,0.00161806,544.232,0.271836,0.00202311
529.607,0.564622,0.000725853,542.164,0.326398,0.00162386,544.275,0.27287,0.00202806
529.646,0.56632,0.000724532,542.209,0.327862,0.00162962,544.317,0.273906,0.0020328
529.685,0.568014,0.000723154,542.254,0.329331,0.00163523,544.36,0.274945,0.00203768
529.724,0.569705,0.000721982,542.299,0.330805,0.00164103,544.402,0.275986,0.00204265
529.763,0.571394,0.000720933,542.344,0.332284,0.00164703,544.445,0.27703,0.00204769
529.802,0.573081,0.000719771,542.389,0.333769,0.00165293,544.487,0.278077,0.0020526
529.841,0.574765,0.000718634,542.434,0.335258,0.00165891,544.53,0.279126,0.00205737
529.88,0.576446,0.000717435,542.479,0.336753,0.0016648,544.572,0.280177,0.00206219
529.919,0.578125,0.000716193,542.524,0.338253,0.00167057,544.615,0.281231,0.00206703
529.958,0.5798,0.000714979,542.569,0.339757,0.00167628,544.657,0.282287,0.00207185
529.997,0.581472,0.000713823,542.614,0.341267,0.00168201,544.7,0.283346,0.00207674
530.036,0.58314,0.000712618,542.658,0.342782,0.00168774,544.742,0.284407,0.00208168
530.075,0.584806,0.00071142,542.703,0.344303,0.00169317,544.785,0.285471,0.00208661
530.114,0.586469,0.000710119,542.749,0.34583,0.0016987,544.827,0.286537,0.00209151
530.153,0.588128,0.000708837,542.794,0.347362,0.00170429,544.87,0.287605,0.00209641
530.192,0.589784,0.000707487,542.839,0.348899,0.00170963,544.913,0.288676,0.00210122
530.231,0.591438,0.000706171,542.884,0.350441,0.00171494,544.955,0.289749,0.00210619
530.27,0.593089,0.000704822,542.929,0.351988,0.00172014,544.998,0.290825,0.00211118
530.309,0.594738,0.000703789,542.974,0.353539,0.0017255,545.04,0.291904,0.00211596
530.348,0.596383,0.000702558,543.019,0.355096,0.00173091,545.083,0.292986,0.00212039
530.387,0.598026,0.000701344,543.064,0.356658,0.0017361,545.125,0.294069,0.00212457
530.426,0.599666,0.000699997,543.109,0.358225,0.00174131,545.168,0.295154,0.002129
530.465,0.601303,0.000698353,543.154,0.359796,0.00174647,545.21,0.29624,0.00213352
530.504,0.602937,0.000696798,543.199,0.361371,0.00175166,545.253,0.297329,0.00213787
530.543,0.604567,0.000695287,543.244,0.36295,0.00175659,545.295,0.29842,0.00214224
530.582,0.606193,0.000693829,543.289,0.364533,0.00176146,545.338,0.299513,0.00214665
530.621,0.607815,0.000692246,543.334,0.36612,0.00176632,545.38,0.300608,0.00215098
530.66,0.609435,0.000690524,543.379,0.367713,0.00177113,545.423,0.301705,0.0021553
530.699,0.611049,0.000688777,543.424,0.369309,0.00177598,545.465,0.302804,0.00215967
530.738,0.612659,0.000687083,543.469,0.370909,0.00178071,545.507,0.303904,0.00216424
530.777,0.614266,0.000685426,543.514,0.372513,0.00178545,545.55,0.305008,0.00216894
530.817,0.615869,0.000683606,543.559,0.374121,0.00179021,545.592,0.306113,0.00217364
530.856,0.617468,0.000681677,543.604,0.375733,0.0017946,545.635,0.307221,0.00217826
530.895,0.619062,0.00067999,543.649,0.37735,0.00179899,545.677,0.308331,0.00218324
530.934,0.620651,0.000678091,543.694,0.37897,0.00180343,545.72,0.309445,0.00218828
530.973,0.622235,0.000676297,543.739,0.380594,0.00180795,545.762,0.310559,0.00219334
531.012,0.623815,0.000674282,543.784,0.382223,0.00181244,545.804,0.311677,0.0021986
531.051,0.625391,0.000672402,543.829,0.383856,0.00181692,545.847,0.312798,0.00220397
531.09,0.626961,0.000670404,543.874,0.385493,0.00182147,545.889,0.313921,0.00220917
531.129,0.628527,0.000668704,543.919,0.387134,0.00182614,545.932,0.315047,0.00221435
531.167,0.630088,0.000666619,543.964,0.388779,0.00183081,545.974,0.316176,0.00221978
531.206,0.631646,0.000664817,544.009,0.390429,0.0018355,546.016,0.317307,0.00222511
531.245,0.633199,0.000663003,544.054,0.392083,0.0018403,546.059,0.31844,0.00223062
531.284,0.634749,0.000661104,544.099,0.393741,0.00184513,546.101,0.319576,0.0022361
531.323,0.636294,0.000659133,544.144,0.395404,0.00185002,546.144,0.320715,0.00224149
531.363,0.637835,0.000657134,544.189,0.397072,0.00185484,546.186,0.321857,0.00224678
531.402,0.63937,0.000655187,544.234,0.398743,0.0018597,546.228,0.323001,0.00225209
531.441,0.640901,0.000653071,544.279,0.40042,0.00186442,546.271,0.324149,0.00225756
531.48,0.642428,0.000650891,544.324,0.4021,0.00186911,546.313,0.325299,0.00226294
531.519,0.64395,0.000648786,544.369,0.403785,0.00187395,546.356,0.326453,0.00226835
531.558,0.645467,0.000646816,544.414,0.405474,0.00187882,546.398,0.327609,0.0022738
531.597,0.646979,0.000644726,544.459,0.407167,0.00188361,546.441,0.328768,0.00227917
531.636,0.648486,0.000642766,544.504,0.408864,0.00188817,546.483,0.329929,0.00228448
531.675,0.649988,0.000640691,544.549,0.410565,0.00189269,546.525,0.331094,0.00228969
531.714,0.651485,0.000638593,544.594,0.412272,0.00189727,546.568,0.332261,0.00229487
531.753,0.652976,0.000636492,544.639,0.413982,0.00190176,546.61,0.333431,0.0023
531.792,0.654462,0.000634587,544.684,0.415696,0.00190632,546.653,0.334603,0.00230506
531.831,0.655943,0.000632715,544.729,0.417414,0.00191083,546.695,0.335779,0.00230993
531.87,0.65742,0.000630764,544.774,0.419136,0.00191537,546.738,0.336957,0.00231463
531.909,0.658893,0.000628807,544.819,0.420861,0.00191963,546.78,0.338137,0.00231931
531.948,0.660361,0.000626799,544.864,0.422591,0.00192396,546.822,0.33932,0.00232406
531.986,0.661824,0.000624754,544.909,0.424324,0.00192842,546.865,0.340506,0.00232912
532.025,0.663283,0.000622618,544.954,0.426062,0.00193226,546.907,0.341693,0.00233391
532.064,0.664736,0.000620468,544.999,0.427802,0.00193592,546.95,0.342884,0.00233873
532.103,0.666185,0.000618295,545.044,0.429546,0.00193951,546.992,0.344077,0.0023435
532.142,0.667629,0.000616093,545.089,0.431294,0.00194326,547.035,0.345273,0.00234825
532.181,0.669068,0.000613649,545.134,0.433045,0.00194708,547.077,0.34647,0.00235306
532.22,0.670502,0.000611195,545.179,0.434799,0.00195098,547.12,0.347672,0.00235817
532.259,0.671931,0.000608814,545.224,0.436558,0.00195485,547.162,0.348874,0.0023634
532.298,0.673353,0.000606328,545.269,0.438321,0.00195859,547.205,0.350081,0.0023686
532.338,0.67477,0.000603974,545.314,0.440085,0.00196244,547.247,0.35129,0.00237363
532.377,0.676182,0.000601545,545.359,0.441854,0.00196632,547.29,0.352502,0.00237865
532.416,0.677587,0.000599316,545.404,0.443626,0.00196995,547.332,0.353717,0.00238379
532.455,0.678987,0.000596988,545.449,0.445403,0.00197391,547.375,0.354934,0.00238895
532.494,0.680381,0.000594711,545.494,0.447182,0.00197796,547.417,0.356153,0.00239417
532.533,0.681769,0.000592604,545.539,0.448966,0.00198195,547.46,0.357377,0.00239943
532.572,0.683153,0.00059044,545.584,0.450754,0.0019858,547.502,0.358602,0.00240468
532.611,0.684532,0.000588558,545.629,0.452545,0.00198965,547.545,0.359829,0.00240997
532.649,0.685907,0.000586621,545.674,0.45434,0.00199345,547.587,0.361059,0.00241529
532.689,0.687278,0.000584742,545.719,0.456137,0.00199723,547.63,0.362292,0.00242083
532.728,0.688645,0.000582639,545.764,0.457938,0.00200084,547.672,0.363528,0.00242635
532.767,0.690006,0.000580666,545.809,0.459741,0.00200427,547.715,0.364768,0.00243182
532.806,0.691363,0.000578686,545.854,0.461546,0.00200762,547.757,0.366009,0.00243737
532.845,0.692714,0.00057655,545.899,0.463354,0.00201093,547.8,0.367254,0.00244294
532.884,0.694061,0.000574492,545.944,0.465164,0.00201414,547.842,0.368501,0.00244855
532.923,0.695404,0.000572538,545.989,0.466978,0.0020172,547.885,0.369751,0.00245418
532.962,0.696742,0.000570289,546.034,0.468793,0.0020202,547.927,0.371004,0.00245981
533.001,0.698075,0.000568287,546.079,0.470611,0.00202298,547.97,0.37226,0.00246549
533.04,0.699403,0.00056621,546.124,0.472432,0.00202569,548.012,0.37352,0.00247121
533.079,0.700727,0.000564268,546.169,0.474254,0.00202825,548.055,0.374783,0.002477
533.118,0.702046,0.000562376,546.214,0.47608,0.00203061,548.097,0.376049,0.00248274
533.157,0.703361,0.000560418,546.259,0.477908,0.00203289,548.14,0.377318,0.00248849
533.196,0.704671,0.000558465,546.304,0.479739,0.00203503,548.182,0.37859,0.00249417
533.235,0.705976,0.000556474,546.349,0.481571,0.00203713,548.225,0.379865,0.00249978
533.274,0.707277,0.00055458,546.394,0.483404,0.0020392,548.268,0.381142,0.00250529
533.313,0.708573,0.000552715,546.439,0.485241,0.00204116,548.31,0.382422,0.00251081
533.352,0.709865,0.000551013,546.484,0.487079,0.00204268,548.353,0.383705,0.00251635
533.391,0.711152,0.00054935,546.529,0.488919,0.00204411,548.395,0.384991,0.00252185
533.43,0.712436,0.000547524,546.574,0.490759,0.00204571,548.438,0.386278,0.00252736
533.469,0.713715,0.000545997,546.619,0.4926,0.00204702,548.48,0.387569,0.00253293
533.508,0.714991,0.000544258,546.664,0.494442,0.00204825,548.523,0.388862,0.0025384
533.547,0.716262,0.000542292,546.709,0.496285,0.00204934,548.565,0.390158,0.00254398
