# Conversion and rate: T (C), alpha (-), dalpha/dt (1/s) for each beta.
T_C_1K,alpha_1K,rate_dadt_1/s_1K,T_C_3K,alpha_3K,rate_dadt_1/s_3K,T_C_5K,alpha_5K,rate_dadt_1/s_5K
322.653,0.00491194,1.379e-05,334.562,0.00512431,4.56983e-05,340.371,0.00470875,7.03249e-05
322.687,0.0049401,1.38656e-05,334.594,0.00515372,4.59494e-05,340.403,0.0047357,7.071e-05
322.721,0.0049684,1.39417e-05,334.626,0.0051833,4.62019e-05,340.434,0.0047628,7.10972e-05
322.755,0.00499687,1.40182e-05,334.658,0.00521304,4.64559e-05,340.466,0.00479004,7.14867e-05
322.789,0.00502549,1.40951e-05,334.69,0.00524294,4.67113e-05,340.498,0.00481744,7.18783e-05
322.823,0.00505426,1.41725e-05,334.722,0.00527301,4.69681e-05,340.53,0.00484498,7.22722e-05
322.857,0.0050832,1.42503e-05,334.754,0.00530324,4.72265e-05,340.562,0.00487268,7.26684e-05
322.891,0.00511229,1.43286e-05,334.786,0.00533364,4.74863e-05,340.594,0.00490053,7.30667e-05
322.925,0.00514155,1.44073e-05,334.818,0.00536421,4.77476e-05,340.625,0.00492853,7.34674e-05
322.959,0.00517096,1.44865e-05,334.85,0.00539494,4.80103e-05,340.657,0.00495668,7.38704e-05
322.993,0.00520054,1.45661e-05,334.883,0.00542584,4.82746e-05,340.689,0.00498499,7.42756e-05
323.027,0.00523028,1.46461e-05,334.915,0.00545692,4.85404e-05,340.721,0.00501345,7.46832e-05
323.061,0.00526018,1.47266e-05,334.947,0.00548816,4.88077e-05,340.753,0.00504207,7.50931e-05
323.095,0.00529024,1.48076e-05,334.979,0.00551958,4.90766e-05,340.785,0.00507085,7.55053e-05
323.129,0.00532048,1.48891e-05,335.011,0.00555117,4.9347e-05,340.817,0.00509978,7.59199e-05
323.162,0.00535087,1.4971e-05,335.043,0.00558293,4.96189e-05,340.848,0.00512887,7.63368e-05
323.196,0.00538144,1.50534e-05,335.075,0.00561487,4.98924e-05,340.88,0.00515813,7.67561e-05
323.23,0.00541217,1.51362e-05,335.107,0.00564698,5.01675e-05,340.912,0.00518754,7.71778e-05
323.264,0.00544308,1.52195e-05,335.139,0.00567928,5.04441e-05,340.944,0.00521712,7.7602e-05
323.298,0.00547415,1.53033e-05,335.171,0.00571175,5.07223e-05,340.976,0.00524686,7.80285e-05
323.332,0.00550539,1.53876e-05,335.204,0.0057444,5.10021e-05,341.008,0.00527676,7.84575e-05
323.366,0.00553681,1.54724e-05,335.236,0.00577723,5.12835e-05,341.039,0.00530682,7.88889e-05
323.4,0.0055684,1.55576e-05,335.268,0.00581024,5.15665e-05,341.071,0.00533705,7.93228e-05
323.434,0.00560016,1.56433e-05,335.3,0.00584343,5.18512e-05,341.103,0.00536745,7.97592e-05
323.468,0.0056321,1.57296e-05,335.332,0.0058768,5.21375e-05,341.135,0.00539802,8.01981e-05
323.502,0.00566421,1.58163e-05,335.364,0.00591036,5.24254e-05,341.167,0.00542875,8.06395e-05
323.536,0.00569651,1.59035e-05,335.396,0.00594411,5.2715e-05,341.199,0.00545965,8.10834e-05
323.57,0.00572898,1.59912e-05,335.428,0.00597804,5.30062e-05,341.231,0.00549072,8.15298e-05
323.604,0.00576162,1.60794e-05,335.46,0.00601216,5.32991e-05,341.262,0.00552197,8.19788e-05
323.638,0.00579445,1.61681e-05,335.492,0.00604647,5.35937e-05,341.294,0.00555338,8.24304e-05
323.671,0.00582746,1.62574e-05,335.524,0.00608097,5.38899e-05,341.326,0.00558497,8.28845e-05
323.705,0.00586065,1.63471e-05,335.557,0.00611565,5.41879e-05,341.358,0.00561674,8.33413e-05
323.739,0.00589403,1.64374e-05,335.589,0.00615053,5.44876e-05,341.39,0.00564867,8.38006e-05
323.773,0.00592759,1.65281e-05,335.621,0.00618561,5.4789e-05,341.422,0.00568079,8.42626e-05
323.807,0.00596133,1.66194e-05,335.653,0.00622087,5.50921e-05,341.453,0.00571308,8.47272e-05
323.841,0.00599527,1.67112e-05,335.685,0.00625634,5.5397e-05,341.485,0.00574555,8.51945e-05
323.875,0.00602938,1.68036e-05,335.717,0.006292,5.57036e-05,341.517,0.00577819,8.56645e-05
323.909,0.00606369,1.68965e-05,335.749,0.00632785,5.6012e-05,341.549,0.00581102,8.61372e-05
323.943,0.00609819,1.69899e-05,335.781,0.00636391,5.63221e-05,341.581,0.00584403,8.66126e-05
323.977,0.00613288,1.70838e-05,335.813,0.00640016,5.66341e-05,341.613,0.00587722,8.70907e-05
324.011,0.00616776,1.71783e-05,335.845,0.00643661,5.69478e-05,341.645,0.0059106,8.75715e-05
324.045,0.00620283,1.72733e-05,335.878,0.00647327,5.72633e-05,341.676,0.00594416,8.80551e-05
324.079,0.00623809,1.73689e-05,335.91,0.00651013,5.75806e-05,341.708,0.0059779,8.85415e-05
324.113,0.00627356,1.7465e-05,335.942,0.0065472,5.78998e-05,341.74,0.00601183,8.90306e-05
324.147,0.00630921,1.75617e-05,335.974,0.00658447,5.82208e-05,341.772,0.00604595,8.95226e-05
324.18,0.00634507,1.76589e-05,336.006,0.00662194,5.85437e-05,341.804,0.00608026,9.00173e-05
324.214,0.00638112,1.77567e-05,336.038,0.00665963,5.88684e-05,341.836,0.00611475,9.0515e-05
324.248,0.00641738,1.7855e-05,336.07,0.00669752,5.91949e-05,341.867,0.00614944,9.10154e-05
324.282,0.00645383,1.79539e-05,336.102,0.00673562,5.95234e-05,341.899,0.00618432,9.15188e-05
324.316,0.00649049,1.80534e-05,336.134,0.00677394,5.98537e-05,341.931,0.00621939,9.2025e-05
324.35,0.00652735,1.81534e-05,336.166,0.00681246,6.0186e-05,341.963,0.00625466,9.25342e-05
324.384,0.00656441,1.82541e-05,336.198,0.00685121,6.05201e-05,341.995,0.00629012,9.30462e-05
324.418,0.00660168,1.83553e-05,336.231,0.00689016,6.08562e-05,342.027,0.00632578,9.35612e-05
324.452,0.00663915,1.8457e-05,336.263,0.00692934,6.11942e-05,342.059,0.00636163,9.40792e-05
324.486,0.00667684,1.85594e-05,336.295,0.00696873,6.15342e-05,342.09,0.00639768,9.46001e-05
324.52,0.00671473,1.86624e-05,336.327,0.00700834,6.18761e-05,342.122,0.00643394,9.51241e-05
324.554,0.00675283,1.87659e-05,336.359,0.00704816,6.222e-05,342.154,0.00647039,9.5651e-05
324.588,0.00679115,1.88701e-05,336.391,0.00708822,6.25658e-05,342.186,0.00650705,9.6181e-05
324.622,0.00682967,1.89748e-05,336.423,0.00712849,6.29137e-05,342.218,0.0065439,9.6714e-05
324.656,0.00686842,1.90802e-05,336.455,0.00716899,6.32635e-05,342.25,0.00658097,9.72501e-05
324.689,0.00690737,1.91861e-05,336.487,0.00720971,6.36154e-05,342.281,0.00661824,9.77892e-05
324.723,0.00694654,1.92927e-05,336.519,0.00725066,6.39693e-05,342.313,0.00665571,9.83315e-05
324.757,0.00698593,1.93999e-05,336.552,0.00729184,6.43253e-05,342.345,0.00669339,9.88769e-05
324.791,0.00702554,1.95076e-05,336.584,0.00733324,6.46833e-05,342.377,0.00673128,9.94254e-05
324.825,0.00706537,1.96161e-05,336.616,0.00737488,6.50433e-05,342.409,0.00676939,9.99771e-05
324.859,0.00710542,1.97251e-05,336.648,0.00741675,6.54055e-05,342.441,0.0068077,0.000100532
324.893,0.00714569,1.98348e-05,336.68,0.00745885,6.57697e-05,342.473,0.00684623,0.00010109
324.927,0.00718619,1.99451e-05,336.712,0.00750118,6.6136e-05,342.504,0.00688497,0.000101651
324.961,0.00722691,2.0056e-05,336.744,0.00754376,6.65045e-05,342.536,0.00692392,0.000102216
324.995,0.00726786,2.01676e-05,336.776,0.00758656,6.6875e-05,342.568,0.00696309,0.000102783
325.029,0.00730904,2.02798e-05,336.808,0.00762961,6.72477e-05,342.6,0.00700248,0.000103354
325.063,0.00735044,2.03927e-05,336.84,0.0076729,6.76226e-05,342.632,0.00704209,0.000103929
325.097,0.00739208,2.05062e-05,336.872,0.00771643,6.79996e-05,342.664,0.00708192,0.000104506
325.131,0.00743395,2.06204e-05,336.905,0.0077602,6.83788e-05,342.695,0.00712197,0.000105087
325.165,0.00747605,2.07352e-05,336.937,0.00780422,6.87602e-05,342.727,0.00716224,0.000105671
325.198,0.00751838,2.08507e-05,336.969,0.00784848,6.91438e-05,342.759,0.00720274,0.000106259
325.232,0.00756095,2.09668e-05,337.001,0.00789299,6.95296e-05,342.791,0.00724346,0.00010685
325.266,0.00760376,2.10837e-05,337.033,0.00793774,6.99177e-05,342.823,0.00728441,0.000107445
325.3,0.00764681,2.12012e-05,337.065,0.00798275,7.03079e-05,342.855,0.00732558,0.000108042
325.334,0.00769009,2.13194e-05,337.097,0.00802801,7.07005e-05,342.887,0.00736699,0.000108644
325.368,0.00773362,2.14382e-05,337.129,0.00807352,7.10953e-05,342.918,0.00740862,0.000109249
325.402,0.00777739,2.15578e-05,337.161,0.00811928,7.14924e-05,342.95,0.00745049,0.000109857
325.436,0.00782141,2.1678e-05,337.193,0.0081653,7.18917e-05,342.982,0.00749259,0.000110469
325.47,0.00786567,2.17989e-05,337.226,0.00821158,7.22934e-05,343.014,0.00753492,0.000111084
325.504,0.00791018,2.19206e-05,337.258,0.00825811,7.26974e-05,343.046,0.00757749,0.000111703
325.538,0.00795493,2.20429e-05,337.29,0.00830491,7.31038e-05,343.078,0.0076203,0.000112325
325.572,0.00799994,2.2166e-05,337.322,0.00835197,7.35125e-05,343.11,0.00766335,0.000112951
325.606,0.00804519,2.22897e-05,337.354,0.00839929,7.39235e-05,343.141,0.00770663,0.000113581
325.64,0.0080907,2.24142e-05,337.386,0.00844687,7.4337e-05,343.173,0.00775016,0.000114214
325.674,0.00813647,2.25394e-05,337.418,0.00849472,7.47528e-05,343.205,0.00779393,0.000114851
325.708,0.00818249,2.26653e-05,337.45,0.00854284,7.51711e-05,343.237,0.00783794,0.000115492
325.741,0.00822876,2.27919e-05,337.482,0.00859123,7.55917e-05,343.269,0.0078822,0.000116136
325.775,0.0082753,2.29193e-05,337.514,0.00863989,7.60148e-05,343.301,0.00792671,0.000116784
325.809,0.00832209,2.30474e-05,337.546,0.00868882,7.64404e-05,343.332,0.00797147,0.000117436
325.843,0.00836915,2.31763e-05,337.579,0.00873803,7.68684e-05,343.364,0.00801647,0.000118091
325.877,0.00841647,2.33059e-05,337.611,0.00878751,7.72988e-05,343.396,0.00806173,0.00011875
325.911,0.00846405,2.34362e-05,337.643,0.00883727,7.77318e-05,343.428,0.00810724,0.000119414
325.945,0.0085119,2.35673e-05,337.675,0.0088873,7.81673e-05,343.46,0.008153,0.00012008
325.979,0.00856002,2.36992e-05,337.707,0.00893762,7.86053e-05,343.492,0.00819902,0.000120751
326.013,0.00860841,2.38318e-05,337.739,0.00898822,7.90459e-05,343.524,0.00824529,0.000121426
326.047,0.00865707,2.39652e-05,337.771,0.0090391,7.9489e-05,343.555,0.00829183,0.000122105
326.081,0.008706,2.40993e-05,337.803,0.00909027,7.99346e-05,343.587,0.00833862,0.000122787
326.115,0.0087552,2.42343e-05,337.835,0.00914173,8.03829e-05,343.619,0.00838568,0.000123474
326.149,0.00880468,2.437e-05,337.867,0.00919347,8.08337e-05,343.651,0.008433,0.000124164
326.183,0.00885444,2.45065e-05,337.9,0.0092455,8.12872e-05,343.683,0.00848058,0.000124858
326.217,0.00890448,2.46438e-05,337.932,0.00929783,8.17433e-05,343.715,0.00852843,0.000125557
326.25,0.00895479,2.47819e-05,337.964,0.00935045,8.2202e-05,343.746,0.00857655,0.000126259
326.284,0.00900539,2.49208e-05,337.996,0.00940336,8.26634e-05,343.778,0.00862493,0.000126966
326.318,0.00905627,2.50605e-05,338.028,0.00945657,8.31275e-05,343.81,0.00867359,0.000127677
326.352,0.00910744,2.5201e-05,338.06,0.00951008,8.35943e-05,343.842,0.00872252,0.000128391
326.386,0.00915889,2.53423e-05,338.092,0.0095639,8.40637e-05,343.874,0.00877172,0.00012911
326.42,0.00921064,2.54844e-05,338.124,0.00961801,8.45359e-05,343.906,0.0088212,0.000129833
326.454,0.00926267,2.56274e-05,338.156,0.00967243,8.50109e-05,343.938,0.00887096,0.00013056
326.488,0.009315,2.57712e-05,338.188,0.00972715,8.54886e-05,343.969,0.008921,0.000131292
326.522,0.00936761,2.59158e-05,338.22,0.00978218,8.5969e-05,344.001,0.00897131,0.000132028
326.556,0.00942053,2.60613e-05,338.253,0.00983752,8.64523e-05,344.033,0.00902191,0.000132768
326.59,0.00947374,2.62076e-05,338.285,0.00989317,8.69383e-05,344.065,0.00907279,0.000133512
326.624,0.00952725,2.63547e-05,338.317,0.00994913,8.74272e-05,344.097,0.00912396,0.00013426
326.658,0.00958106,2.65027e-05,338.349,0.0100054,8.79189e-05,344.129,0.00917541,0.000135013
326.692,0.00963517,2.66516e-05,338.381,0.010062,8.84135e-05,344.16,0.00922715,0.000135771
326.726,0.00968959,2.68014e-05,338.413,0.0101189,8.8911e-05,344.192,0.00927918,0.000136532
326.759,0.00974431,2.6952e-05,338.445,0.0101762,8.94113e-05,344.224,0.00933151,0.000137298
326.793,0.00979934,2.71034e-05,338.477,0.0102337,8.99145e-05,344.256,0.00938412,0.000138069
326.827,0.00985468,2.72558e-05,338.509,0.0102916,9.04207e-05,344.288,0.00943704,0.000138844
326.861,0.00991033,2.7409e-05,338.541,0.0103498,9.09298e-05,344.32,0.00949025,0.000139623
326.895,0.00996629,2.75632e-05,338.574,0.0104083,9.14419e-05,344.352,0.00954376,0.000140407
326.929,0.0100226,2.77182e-05,338.606,0.0104672,9.19569e-05,344.383,0.00959756,0.000141196
326.963,0.0100792,2.78741e-05,338.638,0.0105264,9.2475e-05,344.415,0.00965168,0.000141989
326.997,0.0101361,2.80309e-05,338.67,0.0105859,9.2996e-05,344.447,0.00970609,0.000142787
327.031,0.0101933,2.81887e-05,338.702,0.0106458,9.35201e-05,344.479,0.00976081,0.000143589
327.065,0.0102509,2.83473e-05,338.734,0.010706,9.40472e-05,344.511,0.00981584,0.000144396
327.099,0.0103087,2.85069e-05,338.766,0.0107665,9.45774e-05,344.543,0.00987118,0.000145208
327.133,0.0103669,2.86674e-05,338.798,0.0108274,9.51107e-05,344.574,0.00992683,0.000146024
327.167,0.0104255,2.88289e-05,338.83,0.0108886,9.56471e-05,344.606,0.00998279,0.000146845
327.201,0.0104843,2.89912e-05,338.862,0.0109502,9.61865e-05,344.638,0.0100391,0.000147671
327.235,0.0105435,2.91546e-05,338.895,0.0110121,9.67292e-05,344.67,0.0100957,0.000148502
327.268,0.0106031,2.93188e-05,338.927,0.0110744,9.7275e-05,344.702,0.0101526,0.000149337
327.302,0.0106629,2.94841e-05,338.959,0.011137,9.78239e-05,344.734,0.0102098,0.000150178
327.336,0.0107231,2.96502e-05,338.991,0.0112,9.83761e-05,344.766,0.0102674,0.000151023
327.37,0.0107837,2.98174e-05,339.023,0.0112633,9.89315e-05,344.797,0.0103252,0.000151873
327.404,0.0108445,2.99855e-05,339.055,0.011327,9.94901e-05,344.829,0.0103834,0.000152728
327.438,0.0109058,3.01546e-05,339.087,0.011391,0.000100052,344.861,0.010442,0.000153588
327.472,0.0109673,3.03247e-05,339.119,0.0114554,0.000100617,344.893,0.0105008,0.000154453
327.506,0.0110293,3.04958e-05,339.151,0.0115202,0.000101185,344.925,0.01056,0.000155323
327.54,0.0110915,3.06678e-05,339.183,0.0115853,0.000101757,344.957,0.0106195,0.000156199
327.574,0.0111541,3.08409e-05,339.215,0.0116508,0.000102332,344.988,0.0106794,0.000157079
327.608,0.0112171,3.1015e-05,339.248,0.0117167,0.000102911,345.02,0.0107396,0.000157964
327.642,0.0112804,3.11901e-05,339.28,0.011783,0.000103492,345.052,0.0108001,0.000158855
327.676,0.0113441,3.13662e-05,339.312,0.0118496,0.000104078,345.084,0.010861,0.00015975
327.71,0.0114082,3.15433e-05,339.344,0.0119166,0.000104666,345.116,0.0109223,0.000160651
327.744,0.0114726,3.17215e-05,339.376,0.011984,0.000105258,345.148,0.0109838,0.000161558
327.777,0.0115373,3.19007e-05,339.408,0.0120517,0.000105854,345.18,0.0110457,0.000162469
327.811,0.0116025,3.2081e-05,339.44,0.0121199,0.000106452,345.211,0.011108,0.000163386
327.845,0.011668,3.22623e-05,339.472,0.0121884,0.000107055,345.243,0.0111706,0.000164308
327.879,0.0117338,3.24446e-05,339.504,0.0122573,0.000107661,345.275,0.0112336,0.000165235
327.913,0.0118001,3.2628e-05,339.536,0.0123266,0.00010827,345.307,0.0112969,0.000166168
327.947,0.0118667,3.28125e-05,339.569,0.0123963,0.000108883,345.339,0.0113606,0.000167106
327.981,0.0119337,3.29981e-05,339.601,0.0124664,0.0001095,345.371,0.0114246,0.00016805
328.015,0.0120011,3.31847e-05,339.633,0.0125369,0.00011012,345.402,0.011489,0.000168999
328.049,0.0120688,3.33724e-05,339.665,0.0126078,0.000110744,345.434,0.0115538,0.000169954
328.083,0.012137,3.35612e-05,339.697,0.0126791,0.000111371,345.466,0.0116189,0.000170914
328.117,0.0122055,3.37512e-05,339.729,0.0127507,0.000112002,345.498,0.0116844,0.00017188
328.151,0.0122744,3.39422e-05,339.761,0.0128228,0.000112637,345.53,0.0117503,0.000172851
328.185,0.0123437,3.41343e-05,339.793,0.0128954,0.000113275,345.562,0.0118166,0.000173829
328.219,0.0124134,3.43276e-05,339.825,0.0129683,0.000113918,345.594,0.0118832,0.000174811
328.253,0.0124835,3.4522e-05,339.857,0.0130416,0.000114564,345.625,0.0119502,0.0001758
328.286,0.012554,3.47175e-05,339.889,0.0131154,0.000115213,345.657,0.0120175,0.000176794
328.32,0.0126249,3.49141e-05,339.922,0.0131895,0.000115867,345.689,0.0120853,0.000177794
328.354,0.0126962,3.5112e-05,339.954,0.0132641,0.000116524,345.721,0.0121534,0.0001788
328.388,0.0127679,3.53109e-05,339.986,0.0133391,0.000117185,345.753,0.012222,0.000179812
328.422,0.01284,3.5511e-05,340.018,0.0134146,0.00011785,345.785,0.0122909,0.00018083
328.456,0.0129125,3.57123e-05,340.05,0.0134904,0.000118519,345.816,0.0123602,0.000181854
328.49,0.0129854,3.59148e-05,340.082,0.0135667,0.000119192,345.848,0.0124299,0.000182883
328.524,0.0130587,3.61184e-05,340.114,0.0136434,0.000119868,345.88,0.0125,0.000183919
328.558,0.0131325,3.63232e-05,340.146,0.0137206,0.000120549,345.912,0.0125704,0.00018496
328.592,0.0132066,3.65293e-05,340.178,0.0137982,0.000121234,345.944,0.0126413,0.000186008
328.626,0.0132812,3.67365e-05,340.21,0.0138763,0.000121922,345.976,0.0127126,0.000187062
328.66,0.0133562,3.69449e-05,340.243,0.0139547,0.000122615,346.008,0.0127843,0.000188122
328.694,0.0134317,3.71546e-05,340.275,0.0140337,0.000123312,346.039,0.0128564,0.000189188
328.728,0.0135075,3.73654e-05,340.307,0.0141131,0.000124012,346.071,0.0129289,0.00019026
328.762,0.0135838,3.75775e-05,340.339,0.0141929,0.000124717,346.103,0.0130018,0.000191339
328.796,0.0136605,3.77909e-05,340.371,0.0142732,0.000125426,346.135,0.0130752,0.000192424
328.829,0.0137377,3.80055e-05,340.403,0.0143539,0.000126139,346.167,0.0131489,0.000193515
328.863,0.0138153,3.82213e-05,340.435,0.0144351,0.000126856,346.199,0.0132231,0.000194613
328.897,0.0138933,3.84384e-05,340.467,0.0145168,0.000127578,346.231,0.0132977,0.000195717
328.931,0.0139718,3.86568e-05,340.499,0.0145989,0.000128304,346.262,0.0133727,0.000196827
328.965,0.0140508,3.88764e-05,340.531,0.0146815,0.000129033,346.294,0.0134481,0.000197944
328.999,0.0141301,3.90973e-05,340.563,0.0147646,0.000129768,346.326,0.013524,0.000199068
329.033,0.01421,3.93196e-05,340.596,0.0148481,0.000130506,346.358,0.0136002,0.000200198
329.067,0.0142902,3.95431e-05,340.628,0.0149321,0.000131249,346.39,0.013677,0.000201334
329.101,0.014371,3.97679e-05,340.66,0.0150166,0.000131996,346.422,0.0137541,0.000202477
329.135,0.0144522,3.9994e-05,340.692,0.0151016,0.000132747,346.453,0.0138317,0.000203627
329.169,0.0145338,4.02215e-05,340.724,0.015187,0.000133503,346.485,0.0139098,0.000204784
329.203,0.014616,4.04502e-05,340.756,0.015273,0.000134263,346.517,0.0139883,0.000205947
329.237,0.0146986,4.06803e-05,340.788,0.0153594,0.000135028,346.549,0.0140672,0.000207118
329.271,0.0147816,4.09118e-05,340.82,0.0154463,0.000135797,346.581,0.0141466,0.000208294
329.305,0.0148652,4.11446e-05,340.852,0.0155337,0.000136571,346.613,0.0142264,0.000209478
329.338,0.0149492,4.13788e-05,340.884,0.0156217,0.000137349,346.645,0.0143067,0.000210669
329.372,0.0150337,4.16143e-05,340.917,0.0157101,0.000138132,346.676,0.0143874,0.000211867
329.406,0.0151186,4.18512e-05,340.949,0.015799,0.000138919,346.708,0.0144686,0.000213072
329.44,0.0152041,4.20895e-05,340.981,0.0158884,0.000139711,346.74,0.0145503,0.000214283
329.474,0.01529,4.23292e-05,341.013,0.0159784,0.000140508,346.772,0.0146324,0.000215502
329.508,0.0153765,4.25703e-05,341.045,0.0160688,0.000141309,346.804,0.014715,0.000216728
329.542,0.0154634,4.28128e-05,341.077,0.0161598,0.000142115,346.836,0.014798,0.000217961
329.576,0.0155508,4.30567e-05,341.109,0.0162513,0.000142925,346.867,0.0148816,0.000219201
329.61,0.0156387,4.3302e-05,341.141,0.0163433,0.000143741,346.899,0.0149656,0.000220449
329.644,0.0157271,4.35488e-05,341.173,0.0164358,0.000144561,346.931,0.0150501,0.000221704
329.678,0.015816,4.3797e-05,341.205,0.0165289,0.000145386,346.963,0.015135,0.000222966
329.712,0.0159055,4.40467e-05,341.237,0.0166225,0.000146215,346.995,0.0152205,0.000224236
329.746,0.0159954,4.42978e-05,341.27,0.0167166,0.00014705,347.027,0.0153064,0.000225513
329.78,0.0160859,4.45504e-05,341.302,0.0168112,0.000147889,347.059,0.0153929,0.000226797
329.814,0.0161768,4.48045e-05,341.334,0.0169064,0.000148734,347.09,0.0154798,0.000228089
329.847,0.0162683,4.506e-05,341.366,0.0170022,0.000149583,347.122,0.0155672,0.000229388
329.881,0.0163603,4.53171e-05,341.398,0.0170985,0.000150437,347.154,0.0156551,0.000230695
329.915,0.0164528,4.55756e-05,341.43,0.0171953,0.000151297,347.186,0.0157435,0.00023201
329.949,0.0165459,4.58357e-05,341.462,0.0172927,0.000152161,347.218,0.0158324,0.000233333
329.983,0.0166395,4.60973e-05,341.494,0.0173907,0.00015303,347.25,0.0159219,0.000234663
330.017,0.0167336,4.63604e-05,341.526,0.0174892,0.000153905,347.281,0.0160118,0.000236001
330.051,0.0168283,4.66251e-05,341.558,0.0175883,0.000154784,347.313,0.0161023,0.000237346
330.085,0.0169235,4.68913e-05,341.591,0.0176879,0.000155669,347.345,0.0161932,0.0002387
330.119,0.0170192,4.7159e-05,341.623,0.0177881,0.000156559,347.377,0.0162847,0.000240061
330.153,0.0171155,4.74283e-05,341.655,0.0178889,0.000157454,347.409,0.0163767,0.000241431
330.187,0.0172124,4.76992e-05,341.687,0.0179903,0.000158354,347.441,0.0164692,0.000242808
330.221,0.0173098,4.79717e-05,341.719,0.0180922,0.000159259,347.473,0.0165623,0.000244194
330.255,0.0174077,4.82458e-05,341.751,0.0181947,0.00016017,347.504,0.0166559,0.000245587
330.289,0.0175062,4.85214e-05,341.783,0.0182978,0.000161086,347.536,0.01675,0.000246989
330.323,0.0176053,4.87987e-05,341.815,0.0184015,0.000162008,347.568,0.0168447,0.000248399
330.356,0.0177049,4.90776e-05,341.847,0.0185058,0.000162935,347.6,0.0169399,0.000249817
330.39,0.0178051,4.93582e-05,341.879,0.0186107,0.000163867,347.632,0.0170356,0.000251244
330.424,0.0179059,4.96404e-05,341.911,0.0187162,0.000164805,347.664,0.0171319,0.000252679
330.458,0.0180073,4.99242e-05,341.944,0.0188223,0.000165748,347.695,0.0172287,0.000254122
330.492,0.0181092,5.02097e-05,341.976,0.018929,0.000166697,347.727,0.0173261,0.000255573
330.526,0.0182117,5.04968e-05,342.008,0.0190363,0.000167651,347.759,0.0174241,0.000257034
330.56,0.0183148,5.07857e-05,342.04,0.0191442,0.000168611,347.791,0.0175226,0.000258502
330.594,0.0184185,5.10762e-05,342.072,0.0192528,0.000169577,347.823,0.0176217,0.00025998
330.628,0.0185228,5.13684e-05,342.104,0.0193619,0.000170548,347.855,0.0177213,0.000261465
330.662,0.0186277,5.16624e-05,342.136,0.0194717,0.000171525,347.887,0.0178215,0.00026296
330.696,0.0187332,5.1958e-05,342.168,0.0195822,0.000172507,347.918,0.0179223,0.000264463
330.73,0.0188393,5.22554e-05,342.2,0.0196932,0.000173496,347.95,0.0180236,0.000265975
330.764,0.018946,5.25545e-05,342.232,0.0198049,0.00017449,347.982,0.0181256,0.000267496
330.798,0.0190533,5.28554e-05,342.265,0.0199172,0.00017549,348.014,0.0182281,0.000269026
330.832,0.0191612,5.3158e-05,342.297,0.0200302,0.000176496,348.046,0.0183312,0.000270565
330.865,0.0192698,5.34624e-05,342.329,0.0201438,0.000177507,348.078,0.0184349,0.000272113
330.899,0.0193789,5.37686e-05,342.361,0.0202581,0.000178525,348.109,0.0185392,0.00027367
330.933,0.0194887,5.40766e-05,342.393,0.020373,0.000179548,348.141,0.0186441,0.000275236
330.967,0.0195991,5.43864e-05,342.425,0.0204886,0.000180578,348.173,0.0187496,0.000276811
331.001,0.0197102,5.4698e-05,342.457,0.0206048,0.000181613,348.205,0.0188557,0.000278395
331.035,0.0198219,5.50114e-05,342.489,0.0207218,0.000182655,348.237,0.0189624,0.000279989
331.069,0.0199342,5.53266e-05,342.521,0.0208393,0.000183702,348.269,0.0190697,0.000281592
331.103,0.0200472,5.56437e-05,342.553,0.0209576,0.000184756,348.301,0.0191776,0.000283204
331.137,0.0201608,5.59626e-05,342.586,0.0210765,0.000185816,348.332,0.0192861,0.000284826
331.171,0.0202751,5.62834e-05,342.618,0.0211962,0.000186882,348.364,0.0193953,0.000286457
331.205,0.02039,5.66061e-05,342.65,0.0213165,0.000187955,348.396,0.0195051,0.000288098
331.239,0.0205056,5.69307e-05,342.682,0.0214375,0.000189033,348.428,0.0196155,0.000289748
331.273,0.0206218,5.72571e-05,342.714,0.0215592,0.000190118,348.46,0.0197265,0.000291408
331.307,0.0207387,5.75855e-05,342.746,0.0216815,0.00019121,348.492,0.0198382,0.000293078
331.341,0.0208563,5.79158e-05,342.778,0.0218046,0.000192307,348.523,0.0199505,0.000294757
331.374,0.0209746,5.8248e-05,342.81,0.0219284,0.000193411,348.555,0.0200635,0.000296447
331.408,0.0210935,5.85822e-05,342.842,0.0220529,0.000194522,348.587,0.0201771,0.000298146
331.442,0.0212131,5.89183e-05,342.874,0.0221782,0.000195639,348.619,0.0202914,0.000299855
331.476,0.0213334,5.92564e-05,342.906,0.0223041,0.000196763,348.651,0.0204063,0.000301574
331.51,0.0214544,5.95965e-05,342.939,0.0224308,0.000197893,348.683,0.0205219,0.000303303
331.544,0.0215761,5.99385e-05,342.971,0.0225582,0.000199029,348.715,0.0206381,0.000305042
331.578,0.0216985,6.02826e-05,343.003,0.0226863,0.000200173,348.746,0.020755,0.000306792
331.612,0.0218216,6.06287e-05,343.035,0.0228152,0.000201323,348.778,0.0208726,0.000308552
331.646,0.0219454,6.09768e-05,343.067,0.0229448,0.00020248,348.81,0.0209909,0.000310322
331.68,0.0220699,6.13269e-05,343.099,0.0230751,0.000203643,348.842,0.0211098,0.000312102
331.714,0.0221951,6.1679e-05,343.131,0.0232062,0.000204814,348.874,0.0212294,0.000313893
331.748,0.0223211,6.20333e-05,343.163,0.0233381,0.000205991,348.906,0.0213497,0.000315694
331.782,0.0224477,6.23896e-05,343.195,0.0234707,0.000207175,348.937,0.0214707,0.000317505
