# Forward reconstruction (consistency check), model R3: E=344 kJ/mol, lnA=58.6. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
351.871,0.569697,0.564796,361.939,0.56969,0.547975,368.046,0.569705,0.598842
351.905,0.572152,0.566506,361.971,0.572144,0.549556,368.077,0.572159,0.600459
351.939,0.57461,0.568218,362.003,0.574603,0.551139,368.109,0.574617,0.602077
351.972,0.577073,0.569932,362.035,0.577065,0.552723,368.141,0.57708,0.603696
352.006,0.579539,0.571648,362.068,0.579532,0.554308,368.173,0.579546,0.605315
352.04,0.58201,0.573364,362.1,0.582002,0.555895,368.205,0.582017,0.606936
352.074,0.584484,0.575083,362.132,0.584477,0.557484,368.237,0.584491,0.608557
352.108,0.586962,0.576803,362.164,0.586955,0.559074,368.269,0.586969,0.610178
352.142,0.589443,0.578525,362.196,0.589436,0.560665,368.3,0.58945,0.611801
352.176,0.591929,0.580248,362.228,0.591921,0.562258,368.332,0.591935,0.613424
352.21,0.594417,0.581972,362.26,0.59441,0.563852,368.364,0.594424,0.615048
352.244,0.596909,0.583698,362.292,0.596902,0.565447,368.396,0.596916,0.616672
352.278,0.599405,0.585425,362.324,0.599398,0.567044,368.428,0.599411,0.618297
352.312,0.601903,0.587154,362.356,0.601896,0.568642,368.46,0.60191,0.619923
352.346,0.604405,0.588884,362.389,0.604398,0.570241,368.492,0.604411,0.621549
352.38,0.60691,0.590616,362.421,0.606903,0.571842,368.523,0.606916,0.623176
352.414,0.609417,0.592349,362.453,0.60941,0.573444,368.555,0.609424,0.624803
352.448,0.611928,0.594083,362.485,0.611921,0.575047,368.587,0.611934,0.626431
352.481,0.614441,0.595819,362.517,0.614434,0.576652,368.619,0.614447,0.628059
352.515,0.616957,0.597555,362.549,0.61695,0.578258,368.651,0.616963,0.629688
352.549,0.619475,0.599293,362.581,0.619469,0.579864,368.683,0.619481,0.631317
352.583,0.621996,0.601033,362.613,0.621989,0.581473,368.714,0.622002,0.632947
352.617,0.624519,0.602773,362.645,0.624513,0.583082,368.746,0.624525,0.634577
352.651,0.627045,0.604514,362.677,0.627038,0.584692,368.778,0.627051,0.636207
352.685,0.629572,0.606257,362.709,0.629566,0.586304,368.81,0.629578,0.637838
352.719,0.632102,0.608001,362.742,0.632096,0.587916,368.842,0.632108,0.639469
352.753,0.634633,0.609746,362.774,0.634627,0.58953,368.874,0.63464,0.6411
352.787,0.637167,0.611492,362.806,0.637161,0.591145,368.906,0.637173,0.642732
352.821,0.639702,0.613239,362.838,0.639696,0.592761,368.937,0.639708,0.644363
352.855,0.642239,0.614987,362.87,0.642232,0.594378,368.969,0.642245,0.645996
352.889,0.644777,0.616736,362.902,0.644771,0.595996,369.001,0.644783,0.647628
352.923,0.647316,0.618485,362.934,0.64731,0.597615,369.033,0.647322,0.64926
352.957,0.649857,0.620236,362.966,0.649851,0.599234,369.065,0.649863,0.650893
352.99,0.652399,0.621988,362.998,0.652393,0.600855,369.097,0.652405,0.652526
353.024,0.654942,0.62374,363.03,0.654936,0.602477,369.128,0.654948,0.654158
353.058,0.657486,0.625494,363.063,0.65748,0.6041,369.16,0.657492,0.655791
353.092,0.660031,0.627248,363.095,0.660025,0.605723,369.192,0.660037,0.657424
353.126,0.662576,0.629003,363.127,0.662571,0.607348,369.224,0.662582,0.659057
353.16,0.665122,0.630759,363.159,0.665117,0.608973,369.256,0.665128,0.66069
353.194,0.667669,0.632515,363.191,0.667663,0.610599,369.288,0.667674,0.662323
353.228,0.670216,0.634272,363.223,0.67021,0.612226,369.32,0.670221,0.663956
353.262,0.672763,0.63603,363.255,0.672757,0.613854,369.351,0.672768,0.665589
353.296,0.67531,0.637789,363.287,0.675304,0.615482,369.383,0.675315,0.667222
353.33,0.677856,0.639548,363.319,0.677851,0.617112,369.415,0.677862,0.668855
353.364,0.680403,0.641307,363.351,0.680398,0.618742,369.447,0.680409,0.670487
353.398,0.68295,0.643068,363.383,0.682944,0.620372,369.479,0.682955,0.67212
353.432,0.685496,0.644828,363.416,0.68549,0.622004,369.511,0.685501,0.673752
353.466,0.688041,0.646589,363.448,0.688036,0.623636,369.542,0.688046,0.675384
353.499,0.690586,0.648351,363.48,0.69058,0.625268,369.574,0.690591,0.677015
353.533,0.693129,0.650113,363.512,0.693124,0.626901,369.606,0.693135,0.678646
353.567,0.695672,0.651876,363.544,0.695667,0.628535,369.638,0.695677,0.680278
353.601,0.698214,0.653638,363.576,0.698209,0.63017,369.67,0.698219,0.681908
353.635,0.700754,0.655401,363.608,0.700749,0.631805,369.702,0.700759,0.683539
353.669,0.703293,0.657165,363.64,0.703288,0.63344,369.734,0.703298,0.685168
353.703,0.705831,0.658929,363.672,0.705826,0.635076,369.765,0.705836,0.686798
353.737,0.708367,0.660692,363.704,0.708362,0.636712,369.797,0.708372,0.688427
353.771,0.710901,0.662456,363.737,0.710896,0.638349,369.829,0.710906,0.690056
353.805,0.713433,0.664221,363.769,0.713428,0.639987,369.861,0.713438,0.691684
353.839,0.715963,0.665985,363.801,0.715958,0.641624,369.893,0.715967,0.693311
353.873,0.71849,0.66775,363.833,0.718485,0.643262,369.925,0.718495,0.694938
353.907,0.721016,0.669514,363.865,0.721011,0.644901,369.956,0.72102,0.696565
353.941,0.723538,0.671279,363.897,0.723533,0.64654,369.988,0.723543,0.69819
353.975,0.726058,0.673043,363.929,0.726053,0.648179,370.02,0.726063,0.699815
354.008,0.728575,0.674808,363.961,0.728571,0.649818,370.052,0.72858,0.70144
354.042,0.731089,0.676572,363.993,0.731085,0.651458,370.084,0.731094,0.703063
354.076,0.7336,0.678336,364.025,0.733596,0.653097,370.116,0.733605,0.704686
354.11,0.736108,0.680101,364.057,0.736103,0.654737,370.148,0.736112,0.706309
354.144,0.738612,0.681865,364.09,0.738608,0.656378,370.179,0.738617,0.70793
354.178,0.741113,0.683628,364.122,0.741108,0.658018,370.211,0.741117,0.70955
354.212,0.74361,0.685392,364.154,0.743605,0.659658,370.243,0.743614,0.71117
354.246,0.746102,0.687155,364.186,0.746098,0.661299,370.275,0.746107,0.712789
354.28,0.748591,0.688918,364.218,0.748587,0.662939,370.307,0.748595,0.714407
354.314,0.751076,0.69068,364.25,0.751072,0.66458,370.339,0.75108,0.716024
354.348,0.753556,0.692442,364.282,0.753552,0.666221,370.37,0.75356,0.71764
354.382,0.756032,0.694204,364.314,0.756027,0.667861,370.402,0.756036,0.719255
354.416,0.758502,0.695965,364.346,0.758498,0.669502,370.434,0.758506,0.720868
354.45,0.760968,0.697726,364.378,0.760964,0.671143,370.466,0.760972,0.722481
354.484,0.763429,0.699486,364.411,0.763425,0.672783,370.498,0.763433,0.724093
354.517,0.765885,0.701246,364.443,0.765881,0.674424,370.53,0.765889,0.725703
354.551,0.768335,0.703004,364.475,0.768331,0.676064,370.562,0.768339,0.727313
354.585,0.77078,0.704763,364.507,0.770776,0.677704,370.593,0.770784,0.728921
354.619,0.773219,0.70652,364.539,0.773215,0.679344,370.625,0.773223,0.730528
354.653,0.775652,0.708277,364.571,0.775648,0.680983,370.657,0.775656,0.732133
354.687,0.778079,0.710033,364.603,0.778075,0.682623,370.689,0.778083,0.733738
354.721,0.7805,0.711788,364.635,0.780496,0.684262,370.721,0.780504,0.735341
354.755,0.782915,0.713542,364.667,0.782911,0.6859,370.753,0.782918,0.736942
354.789,0.785323,0.715296,364.699,0.785319,0.687539,370.784,0.785326,0.738542
354.823,0.787724,0.717048,364.732,0.78772,0.689177,370.816,0.787728,0.740141
354.857,0.790118,0.7188,364.764,0.790115,0.690814,370.848,0.790122,0.741739
354.891,0.792506,0.72055,364.796,0.792502,0.692452,370.88,0.792509,0.743334
354.925,0.794886,0.722299,364.828,0.794882,0.694088,370.912,0.794889,0.744929
354.959,0.797259,0.724048,364.86,0.797255,0.695725,370.944,0.797262,0.746521
354.993,0.799624,0.725795,364.892,0.79962,0.69736,370.976,0.799627,0.748112
355.026,0.801981,0.72754,364.924,0.801978,0.698995,371.007,0.801984,0.749702
355.06,0.804331,0.729285,364.956,0.804327,0.70063,371.039,0.804334,0.75129
355.094,0.806672,0.731028,364.988,0.806669,0.702264,371.071,0.806675,0.752876
355.128,0.809005,0.73277,365.02,0.809002,0.703897,371.103,0.809008,0.75446
355.162,0.81133,0.734511,365.052,0.811327,0.70553,371.135,0.811333,0.756043
355.196,0.813646,0.73625,365.085,0.813643,0.707162,371.167,0.813649,0.757623
355.23,0.815953,0.737988,365.117,0.81595,0.708793,371.198,0.815956,0.759202
355.264,0.818252,0.739724,365.149,0.818249,0.710423,371.23,0.818255,0.760779
355.298,0.820541,0.741459,365.181,0.820538,0.712053,371.262,0.820544,0.762354
355.332,0.822821,0.743192,365.213,0.822818,0.713682,371.294,0.822824,0.763928
355.366,0.825092,0.744924,365.245,0.825089,0.71531,371.326,0.825094,0.765499
355.4,0.827352,0.746654,365.277,0.827349,0.716937,371.358,0.827355,0.767068
355.434,0.829604,0.748382,365.309,0.829601,0.718563,371.39,0.829606,0.768635
355.468,0.831845,0.750108,365.341,0.831842,0.720188,371.421,0.831847,0.7702
355.502,0.834076,0.751833,365.373,0.834073,0.721812,371.453,0.834078,0.771763
355.536,0.836296,0.753556,365.406,0.836293,0.723435,371.485,0.836299,0.773323
355.569,0.838506,0.755277,365.438,0.838504,0.725057,371.517,0.838509,0.774882
355.603,0.840706,0.756996,365.47,0.840703,0.726678,371.549,0.840709,0.776438
355.637,0.842895,0.758712,365.502,0.842892,0.728298,371.581,0.842897,0.777992
355.671,0.845072,0.760427,365.534,0.845069,0.729917,371.613,0.845075,0.779544
355.705,0.847239,0.76214,365.566,0.847236,0.731535,371.644,0.847241,0.781093
355.739,0.849394,0.763851,365.598,0.849391,0.733151,371.676,0.849396,0.78264
355.773,0.851537,0.765559,365.63,0.851535,0.734766,371.708,0.85154,0.784184
355.807,0.853669,0.767266,365.662,0.853667,0.73638,371.74,0.853672,0.785726
355.841,0.855789,0.768969,365.694,0.855787,0.737992,371.772,0.855792,0.787266
355.875,0.857897,0.770671,365.726,0.857895,0.739603,371.804,0.8579,0.788803
355.909,0.859993,0.77237,365.759,0.859991,0.741213,371.835,0.859996,0.790337
355.943,0.862077,0.774067,365.791,0.862074,0.742821,371.867,0.862079,0.791869
355.977,0.864148,0.775762,365.823,0.864146,0.744428,371.899,0.86415,0.793398
356.011,0.866206,0.777454,365.855,0.866204,0.746033,371.931,0.866209,0.794925
356.045,0.868252,0.779143,365.887,0.86825,0.747637,371.963,0.868254,0.796448
356.078,0.870284,0.78083,365.919,0.870282,0.749239,371.995,0.870287,0.797969
356.112,0.872304,0.782514,365.951,0.872302,0.750839,372.027,0.872306,0.799488
356.146,0.87431,0.784195,365.983,0.874308,0.752438,372.058,0.874312,0.801003
356.18,0.876303,0.785874,366.015,0.8763,0.754036,372.09,0.876305,0.802515
356.214,0.878282,0.78755,366.047,0.87828,0.755631,372.122,0.878284,0.804025
356.248,0.880247,0.789223,366.08,0.880245,0.757225,372.154,0.880249,0.805531
356.282,0.882198,0.790893,366.112,0.882196,0.758817,372.186,0.8822,0.807035
356.316,0.884136,0.79256,366.144,0.884134,0.760407,372.218,0.884138,0.808535
356.35,0.886059,0.794224,366.176,0.886057,0.761995,372.249,0.886061,0.810033
356.384,0.887967,0.795885,366.208,0.887965,0.763582,372.281,0.887969,0.811527
356.418,0.889862,0.797543,366.24,0.88986,0.765166,372.313,0.889863,0.813018
356.452,0.891741,0.799198,366.272,0.891739,0.766749,372.345,0.891743,0.814506
356.486,0.893606,0.800849,366.304,0.893604,0.768329,372.377,0.893608,0.815991
356.52,0.895456,0.802497,366.336,0.895454,0.769908,372.409,0.895457,0.817472
356.554,0.897291,0.804142,366.368,0.897289,0.771484,372.441,0.897292,0.818951
356.587,0.89911,0.805784,366.4,0.899108,0.773058,372.472,0.899112,0.820425
356.621,0.900914,0.807422,366.433,0.900913,0.77463,372.504,0.900916,0.821897
356.655,0.902703,0.809057,366.465,0.902701,0.7762,372.536,0.902705,0.823365
356.689,0.904476,0.810688,366.497,0.904475,0.777768,372.568,0.904478,0.824829
356.723,0.906234,0.812315,366.529,0.906232,0.779333,372.6,0.906235,0.82629
356.757,0.907975,0.813939,366.561,0.907974,0.780896,372.632,0.907977,0.827747
356.791,0.909701,0.81556,366.593,0.909699,0.782457,372.663,0.909702,0.829201
356.825,0.91141,0.817176,366.625,0.911409,0.784015,372.695,0.911412,0.830651
356.859,0.913104,0.818789,366.657,0.913102,0.785571,372.727,0.913105,0.832098
356.893,0.914781,0.820398,366.689,0.914779,0.787125,372.759,0.914782,0.833541
356.927,0.916441,0.822003,366.721,0.91644,0.788676,372.791,0.916443,0.83498
356.961,0.918085,0.823604,366.754,0.918084,0.790224,372.823,0.918087,0.836415
356.995,0.919713,0.825201,366.786,0.919711,0.79177,372.855,0.919714,0.837846
357.029,0.921324,0.826794,366.818,0.921322,0.793313,372.886,0.921325,0.839274
357.063,0.922917,0.828383,366.85,0.922916,0.794853,372.918,0.922919,0.840697
357.096,0.924494,0.829968,366.882,0.924493,0.796391,372.95,0.924496,0.842117
357.13,0.926054,0.831548,366.914,0.926053,0.797926,372.982,0.926056,0.843532
357.164,0.927597,0.833124,366.946,0.927596,0.799459,373.014,0.927598,0.844944
357.198,0.929123,0.834696,366.978,0.929121,0.800988,373.046,0.929124,0.846351
357.232,0.930631,0.836264,367.01,0.93063,0.802515,373.077,0.930632,0.847755
357.266,0.932122,0.837827,367.042,0.932121,0.804038,373.109,0.932123,0.849154
357.3,0.933595,0.839385,367.074,0.933594,0.805559,373.141,0.933597,0.850549
357.334,0.935052,0.840939,367.107,0.93505,0.807077,373.173,0.935053,0.85194
357.368,0.93649,0.842489,367.139,0.936489,0.808591,373.205,0.936491,0.853326
357.402,0.937911,0.844033,367.171,0.93791,0.810103,373.237,0.937912,0.854708
357.436,0.939314,0.845574,367.203,0.939313,0.811612,373.269,0.939315,0.856086
357.47,0.940699,0.847109,367.235,0.940698,0.813117,373.3,0.9407,0.857459
357.504,0.942067,0.848639,367.267,0.942066,0.814619,373.332,0.942068,0.858828
357.538,0.943417,0.850165,367.299,0.943416,0.816118,373.364,0.943417,0.860192
357.572,0.944748,0.851685,367.331,0.944747,0.817614,373.396,0.944749,0.861552
357.605,0.946062,0.853201,367.363,0.946061,0.819106,373.428,0.946063,0.862907
357.639,0.947358,0.854711,367.395,0.947357,0.820595,373.46,0.947359,0.864257
357.673,0.948636,0.856217,367.428,0.948635,0.822081,373.491,0.948637,0.865603
357.707,0.949896,0.857717,367.46,0.949895,0.823563,373.523,0.949897,0.866944
357.741,0.951138,0.859212,367.492,0.951137,0.825042,373.555,0.951138,0.86828
357.775,0.952361,0.860702,367.524,0.95236,0.826517,373.587,0.952362,0.869612
357.809,0.953567,0.862186,367.556,0.953566,0.827988,373.619,0.953568,0.870939
357.843,0.954754,0.863666,367.588,0.954754,0.829456,373.651,0.954755,0.87226
357.877,0.955924,0.865139,367.62,0.955923,0.830921,373.683,0.955925,0.873577
357.911,0.957075,0.866607,367.652,0.957074,0.832381,373.714,0.957076,0.874889
357.945,0.958208,0.86807,367.684,0.958208,0.833838,373.746,0.958209,0.876196
357.979,0.959323,0.869527,367.716,0.959323,0.835291,373.778,0.959324,0.877498
358.013,0.96042,0.870978,367.749,0.96042,0.83674,373.81,0.960421,0.878795
358.047,0.961499,0.872423,367.781,0.961499,0.838186,373.842,0.9615,0.880086
358.081,0.96256,0.873863,367.813,0.96256,0.839627,373.874,0.962561,0.881373
358.114,0.963603,0.875297,367.845,0.963602,0.841065,373.905,0.963604,0.882654
358.148,0.964628,0.876725,367.877,0.964627,0.842498,373.937,0.964628,0.88393
358.182,0.965635,0.878147,367.909,0.965634,0.843928,373.969,0.965635,0.885201
358.216,0.966624,0.879563,367.941,0.966623,0.845353,374.001,0.966624,0.886466
358.25,0.967595,0.880973,367.973,0.967594,0.846774,374.033,0.967596,0.887726
358.284,0.968548,0.882377,368.005,0.968548,0.848191,374.065,0.968549,0.888981
358.318,0.969484,0.883774,368.037,0.969483,0.849604,374.097,0.969484,0.89023
358.352,0.970402,0.885166,368.069,0.970401,0.851013,374.128,0.970402,0.891473
358.386,0.971302,0.886551,368.102,0.971302,0.852417,374.16,0.971303,0.892711
358.42,0.972185,0.88793,368.134,0.972184,0.853817,374.192,0.972185,0.893944
358.454,0.97305,0.889302,368.166,0.97305,0.855213,374.224,0.97305,0.89517
358.488,0.973898,0.890668,368.198,0.973897,0.856604,374.256,0.973898,0.896391
358.522,0.974728,0.892027,368.23,0.974728,0.85799,374.288,0.974729,0.897607
358.556,0.975542,0.89338,368.262,0.975541,0.859372,374.319,0.975542,0.898816
358.59,0.976338,0.894726,368.294,0.976337,0.86075,374.351,0.976338,0.90002
358.624,0.977117,0.896066,368.326,0.977116,0.862123,374.383,0.977117,0.901218
358.657,0.977879,0.897398,368.358,0.977879,0.863491,374.415,0.977879,0.90241
358.691,0.978624,0.898724,368.39,0.978624,0.864855,374.447,0.978625,0.903596
358.725,0.979353,0.900043,368.423,0.979353,0.866214,374.479,0.979354,0.904777
