# Comparison of alpha(T) at 3 K/min for the three precursors.
T_C_mel_thiobarbiturate,alpha_mel_thiobarbiturate,T_C_mel_barbiturate,alpha_mel_barbiturate,T_C_melamine,alpha_melamine
291.987,1.00853e-07,,,,
291.989,1.00853e-07,,,,
291.991,1.00853e-07,,,,
291.993,1.00853e-07,,,,
291.995,1.00853e-07,,,,
291.997,1.00853e-07,,,,
291.999,1.00853e-07,,,,
292.001,1.00853e-07,,,,
292.003,1.00853e-07,,,,
292.006,1.00853e-07,,,,
292.008,1.00853e-07,,,,
292.01,1.00853e-07,,,,
292.012,1.00853e-07,,,,
292.014,1.00853e-07,,,,
292.016,1.00853e-07,,,,
292.018,1.00853e-07,,,,
292.02,1.00853e-07,,,,
292.022,1.00853e-07,,,,
292.024,1.00853e-07,,,,
292.026,1.00853e-07,,,,
292.029,1.00853e-07,,,,
292.031,1.00853e-07,,,,
292.033,1.00853e-07,,,,
292.035,1.00853e-07,,,,
292.037,1.00853e-07,,,,
292.039,1.00853e-07,,,,
292.041,1.00853e-07,,,,
292.043,1.00853e-07,,,,
292.045,1.00853e-07,,,,
292.047,1.00853e-07,,,,
292.05,1.00853e-07,,,,
292.052,1.00853e-07,,,,
292.054,1.00853e-07,,,,
292.056,1.00853e-07,,,,
292.058,1.00853e-07,,,,
292.06,1.00853e-07,,,,
292.062,1.00853e-07,,,,
292.064,1.00853e-07,,,,
292.066,1.00853e-07,,,,
292.068,1.00853e-07,,,,
292.07,1.00853e-07,,,,
292.072,1.00853e-07,,,,
292.075,1.00853e-07,,,,
292.077,1.00853e-07,,,,
292.079,1.00853e-07,,,,
292.081,1.00853e-07,,,,
292.083,1.00853e-07,,,,
292.085,1.00853e-07,,,,
292.087,1.00853e-07,,,,
292.089,1.00853e-07,,,,
292.091,1.00853e-07,,,,
292.093,1.00853e-07,,,,
292.096,1.00853e-07,,,,
292.098,1.00853e-07,,,,
292.1,1.00853e-07,,,,
292.102,1.00853e-07,,,,
292.104,1.00853e-07,,,,
292.106,1.00853e-07,,,,
292.108,1.00853e-07,,,,
292.11,1.00853e-07,,,,
292.112,1.00853e-07,,,,
292.114,1.00853e-07,,,,
292.116,1.00853e-07,,,,
292.118,1.00853e-07,,,,
292.121,1.00853e-07,,,,
292.123,1.00853e-07,,,,
292.125,1.00853e-07,,,,
292.127,1.00853e-07,,,,
292.129,1.00853e-07,,,,
292.131,1.00853e-07,,,,
292.133,1.00853e-07,,,,
292.135,1.00853e-07,,,,
292.137,1.00853e-07,,,,
292.139,1.00853e-07,,,,
292.142,1.00853e-07,,,,
292.144,1.00853e-07,,,,
292.146,1.00853e-07,,,,
292.148,1.00853e-07,,,,
292.15,1.00853e-07,,,,
292.152,1.00853e-07,,,,
292.154,1.00853e-07,,,,
292.156,1.00853e-07,,,,
292.158,1.00853e-07,,,,
292.16,1.00853e-07,,,,
292.162,1.00853e-07,,,,
292.165,1.00853e-07,,,,
292.167,1.00853e-07,,,,
292.169,1.00853e-07,,,,
292.171,1.00853e-07,,,,
292.173,1.00853e-07,,,,
292.175,1.00853e-07,,,,
292.177,1.00853e-07,,,,
292.179,1.00853e-07,,,,
292.181,1.00853e-07,,,,
292.183,1.00853e-07,,,,
292.185,1.00853e-07,,,,
292.188,1.00853e-07,,,,
292.19,1.00853e-07,,,,
292.192,1.00853e-07,,,,
292.194,1.00853e-07,,,,
292.196,1.00853e-07,,,,
292.198,1.00853e-07,,,,
292.2,1.00853e-07,,,,
292.202,1.00853e-07,,,,
292.204,1.00853e-07,,,,
292.206,1.00853e-07,,,,
292.208,1.00853e-07,,,,
292.211,1.00853e-07,,,,
292.213,1.00853e-07,,,,
292.215,1.00853e-07,,,,
292.217,1.00853e-07,,,,
292.219,1.00853e-07,,,,
292.221,1.00853e-07,,,,
292.223,1.00853e-07,,,,
292.225,1.00853e-07,,,,
292.227,1.00853e-07,,,,
292.229,1.00853e-07,,,,
292.231,1.00853e-07,,,,
292.233,1.00853e-07,,,,
292.236,1.00853e-07,,,,
292.238,1.00853e-07,,,,
292.24,1.00853e-07,,,,
292.242,1.00853e-07,,,,
292.244,1.00853e-07,,,,
292.246,1.00853e-07,,,,
292.248,1.00853e-07,,,,
292.25,1.00853e-07,,,,
292.252,1.00853e-07,,,,
292.254,1.00853e-07,,,,
292.257,1.00853e-07,,,,
292.259,1.00853e-07,,,,
292.261,1.00853e-07,,,,
292.263,1.00853e-07,,,,
292.265,1.00853e-07,,,,
292.267,1.00853e-07,,,,
292.269,1.00853e-07,,,,
292.271,1.00853e-07,,,,
292.273,1.00853e-07,,,,
292.275,1.00853e-07,,,,
292.277,1.00853e-07,,,,
292.279,1.00853e-07,,,,
292.282,1.00853e-07,,,,
292.284,1.00853e-07,,,,
292.286,1.00853e-07,,,,
292.288,1.00853e-07,,,,
292.29,1.00853e-07,,,,
292.292,1.00853e-07,,,,
292.294,1.00853e-07,,,,
292.296,1.00853e-07,,,,
292.298,1.00853e-07,,,,
292.3,1.00853e-07,,,,
292.303,1.00853e-07,,,,
292.305,1.00853e-07,,,,
292.307,1.00853e-07,,,,
292.309,1.00853e-07,,,,
292.311,1.00853e-07,,,,
292.313,1.00853e-07,,,,
292.315,1.00853e-07,,,,
292.317,1.00853e-07,,,,
292.319,1.00853e-07,,,,
292.321,1.00853e-07,,,,
292.323,1.00853e-07,,,,
292.326,1.00853e-07,,,,
292.328,1.00853e-07,,,,
292.33,1.00853e-07,,,,
292.332,1.00853e-07,,,,
292.334,1.00853e-07,,,,
292.336,1.00853e-07,,,,
292.338,1.00853e-07,,,,
292.34,1.00853e-07,,,,
292.342,1.00853e-07,,,,
292.344,1.00853e-07,,,,
292.346,1.00853e-07,,,,
292.349,1.00853e-07,,,,
292.351,1.00853e-07,,,,
292.353,1.00853e-07,,,,
292.355,1.00853e-07,,,,
292.357,1.00853e-07,,,,
292.359,1.00853e-07,,,,
292.361,1.00853e-07,,,,
292.363,1.00853e-07,,,,
292.365,1.00853e-07,,,,
292.367,1.00853e-07,,,,
292.369,1.00853e-07,,,,
292.372,1.00853e-07,,,,
292.374,1.00853e-07,,,,
292.376,1.00853e-07,,,,
292.378,1.00853e-07,,,,
292.38,1.00853e-07,,,,
292.382,1.00853e-07,,,,
292.384,1.00853e-07,,,,
292.386,1.00853e-07,,,,
292.388,1.00853e-07,,,,
292.39,1.00853e-07,,,,
292.392,1.00853e-07,,,,
292.395,1.00853e-07,,,,
292.397,1.00853e-07,,,,
292.399,1.00853e-07,,,,
292.401,1.00853e-07,,,,
292.403,1.00853e-07,,,,
292.405,1.00853e-07,,,,
292.407,1.00853e-07,,,,
292.409,1.00853e-07,,,,
292.411,1.00853e-07,,,,
292.413,1.00853e-07,,,,
292.415,1.00853e-07,,,,
292.418,1.00853e-07,,,,
292.42,1.00853e-07,,,,
292.422,1.00853e-07,,,,
292.424,1.00853e-07,,,,
292.426,1.00853e-07,,,,
292.428,1.00853e-07,,,,
292.43,1.00853e-07,,,,
292.432,1.00853e-07,,,,
292.434,1.00853e-07,,,,
292.436,1.00853e-07,,,,
292.438,1.00853e-07,,,,
292.441,1.00853e-07,,,,
292.443,1.00853e-07,,,,
292.445,1.00853e-07,,,,
292.447,1.00853e-07,,,,
292.449,1.00853e-07,,,,
292.451,1.00853e-07,,,,
292.453,1.00853e-07,,,,
292.455,1.00853e-07,,,,
292.457,1.00853e-07,,,,
292.459,1.00853e-07,,,,
292.461,1.00853e-07,,,,
292.464,1.00853e-07,,,,
292.466,1.00853e-07,,,,
292.468,1.00853e-07,,,,
292.47,1.00853e-07,,,,
292.472,1.00853e-07,,,,
292.474,1.00853e-07,,,,
292.476,1.00853e-07,,,,
292.478,1.00853e-07,,,,
292.48,1.00853e-07,,,,
292.482,1.00853e-07,,,,
292.484,1.00853e-07,,,,
292.487,1.00853e-07,,,,
292.489,1.00853e-07,,,,
292.491,1.00853e-07,,,,
292.493,1.00853e-07,,,,
292.495,1.00853e-07,,,,
292.497,1.00853e-07,,,,
292.499,1.00853e-07,,,,
292.501,1.00853e-07,,,,
292.503,1.00853e-07,,,,
292.505,1.00853e-07,,,,
292.508,1.00853e-07,,,,
292.51,1.00853e-07,,,,
292.512,1.00853e-07,,,,
292.514,1.00853e-07,,,,
292.516,1.00853e-07,,,,
292.518,1.00853e-07,,,,
292.52,1.00853e-07,,,,
292.522,1.00853e-07,,,,
292.524,1.00853e-07,,,,
292.526,1.00853e-07,,,,
292.528,1.00853e-07,,,,
292.531,1.00853e-07,,,,
292.533,1.00853e-07,,,,
292.535,1.00853e-07,,,,
292.537,1.00853e-07,,,,
292.539,1.00853e-07,,,,
292.541,1.00853e-07,,,,
292.543,1.00853e-07,,,,
292.545,1.00853e-07,,,,
292.547,1.00853e-07,,,,
292.549,1.00853e-07,,,,
292.551,1.00853e-07,,,,
292.554,1.00853e-07,,,,
292.556,1.00853e-07,,,,
292.558,1.00853e-07,,,,
292.56,1.00853e-07,,,,
292.562,1.00853e-07,,,,
292.564,1.00853e-07,,,,
292.566,1.00853e-07,,,,
292.568,1.00853e-07,,,,
292.57,1.00853e-07,,,,
292.572,1.00853e-07,,,,
292.574,1.00853e-07,,,,
292.577,1.00853e-07,,,,
292.579,1.00853e-07,,,,
292.581,1.00853e-07,,,,
292.583,1.00853e-07,,,,
292.585,1.00853e-07,,,,
292.587,1.00853e-07,,,,
292.589,1.00853e-07,,,,
292.591,1.00853e-07,,,,
292.593,1.00853e-07,,,,
292.595,1.00853e-07,,,,
292.598,1.00853e-07,,,,
292.6,1.00853e-07,,,,
292.602,1.00853e-07,,,,
292.604,1.00853e-07,,,,
292.606,1.00853e-07,,,,
292.608,1.00853e-07,,,,
292.61,1.00853e-07,,,,
292.612,1.00853e-07,,,,
292.614,1.00853e-07,,,,
292.616,1.00853e-07,,,,
292.618,1.00853e-07,,,,
292.621,1.00853e-07,,,,
292.623,1.00853e-07,,,,
292.625,1.00853e-07,,,,
292.627,1.00853e-07,,,,
292.629,1.00853e-07,,,,
292.631,1.00853e-07,,,,
292.633,1.00853e-07,,,,
292.635,1.00853e-07,,,,
292.637,1.00853e-07,,,,
292.639,1.00853e-07,,,,
292.642,1.00853e-07,,,,
292.644,1.00853e-07,,,,
292.646,1.00853e-07,,,,
292.648,1.00853e-07,,,,
292.65,1.00853e-07,,,,
292.652,1.00853e-07,,,,
292.654,1.00853e-07,,,,
292.656,1.00853e-07,,,,
292.658,1.00853e-07,,,,
292.66,1.00853e-07,,,,
292.663,1.00853e-07,,,,
292.665,1.00853e-07,,,,
292.667,1.00853e-07,,,,
292.669,1.00853e-07,,,,
292.671,1.00853e-07,,,,
292.673,1.00853e-07,,,,
292.675,1.00853e-07,,,,
292.677,1.00853e-07,,,,
292.679,1.00853e-07,,,,
292.681,1.00853e-07,,,,
292.683,1.00853e-07,,,,
292.686,1.00853e-07,,,,
292.688,1.00853e-07,,,,
292.69,1.00853e-07,,,,
292.692,1.00853e-07,,,,
292.694,1.00853e-07,,,,
292.696,1.00853e-07,,,,
292.698,1.00853e-07,,,,
292.7,1.00853e-07,,,,
292.702,1.00853e-07,,,,
292.704,1.00853e-07,,,,
292.707,1.00853e-07,,,,
292.709,1.00853e-07,,,,
292.711,1.00853e-07,,,,
292.713,1.00853e-07,,,,
292.715,1.00853e-07,,,,
292.717,1.00853e-07,,,,
292.719,1.00853e-07,,,,
292.721,1.00853e-07,,,,
292.723,1.00853e-07,,,,
292.725,1.00853e-07,,,,
292.727,1.00853e-07,,,,
292.73,1.00853e-07,,,,
292.732,1.00853e-07,,,,
292.734,1.00853e-07,,,,
292.736,1.00853e-07,,,,
292.738,1.00853e-07,,,,
292.74,1.00853e-07,,,,
292.742,1.00853e-07,,,,
292.744,1.00853e-07,,,,
292.746,1.00853e-07,,,,
292.748,1.00853e-07,,,,
292.751,1.00853e-07,,,,
292.753,1.00853e-07,,,,
292.755,1.00853e-07,,,,
292.757,1.00853e-07,,,,
292.759,1.00853e-07,,,,
292.761,1.00853e-07,,,,
292.763,1.00853e-07,,,,
292.765,1.00853e-07,,,,
292.767,1.00853e-07,,,,
292.769,1.00853e-07,,,,
292.771,1.00853e-07,,,,
292.774,1.00853e-07,,,,
292.776,1.00853e-07,,,,
292.778,1.00853e-07,,,,
292.78,1.00853e-07,,,,
292.782,1.00853e-07,,,,
292.784,1.00853e-07,,,,
292.786,1.00853e-07,,,,
292.788,1.00853e-07,,,,
292.79,1.00853e-07,,,,
292.792,1.00853e-07,,,,
292.795,1.00853e-07,,,,
292.797,1.00853e-07,,,,
292.799,1.00853e-07,,,,
292.801,1.00853e-07,,,,
292.803,1.00853e-07,,,,
292.805,1.00853e-07,,,,
292.807,1.00853e-07,,,,
292.809,1.00853e-07,,,,
292.811,1.00853e-07,,,,
292.813,1.00853e-07,,,,
292.816,1.00853e-07,,,,
292.818,1.00853e-07,,,,
292.82,1.00853e-07,,,,
292.822,1.00853e-07,,,,
292.824,1.00853e-07,,,,
292.826,1.00853e-07,,,,
292.828,1.00853e-07,,,,
292.83,1.00853e-07,,,,
292.832,1.00853e-07,,,,
292.834,1.00853e-07,,,,
292.837,1.00853e-07,,,,
292.839,1.00853e-07,,,,
292.841,1.00853e-07,,,,
292.843,1.00853e-07,,,,
292.845,1.00853e-07,,,,
292.847,1.00853e-07,,,,
292.849,1.00853e-07,,,,
292.851,1.00853e-07,,,,
292.853,1.00853e-07,,,,
292.855,1.00853e-07,,,,
292.858,1.00853e-07,,,,
292.86,1.00853e-07,,,,
292.862,1.00853e-07,,,,
292.864,1.00853e-07,,,,
292.866,1.00853e-07,,,,
292.868,1.00853e-07,,,,
292.87,1.00853e-07,,,,
292.872,1.00853e-07,,,,
292.874,1.00853e-07,,,,
292.876,1.00853e-07,,,,
292.878,1.00853e-07,,,,
292.881,1.00853e-07,,,,
292.883,1.00853e-07,,,,
292.885,1.00853e-07,,,,
292.887,1.00853e-07,,,,
292.889,1.00853e-07,,,,
292.891,1.00853e-07,,,,
292.893,1.00853e-07,,,,
292.895,1.00853e-07,,,,
292.897,1.00853e-07,,,,
292.899,1.00853e-07,,,,
292.902,1.00853e-07,,,,
292.904,1.00853e-07,,,,
292.906,1.00853e-07,,,,
292.908,1.00853e-07,,,,
292.91,1.00853e-07,,,,
292.912,1.00853e-07,,,,
292.914,1.00853e-07,,,,
292.916,1.00853e-07,,,,
292.918,1.00853e-07,,,,
292.92,1.00853e-07,,,,
292.923,1.00853e-07,,,,
292.925,1.00853e-07,,,,
292.927,1.00853e-07,,,,
292.929,1.00853e-07,,,,
292.931,1.00853e-07,,,,
292.933,1.00853e-07,,,,
292.935,1.00853e-07,,,,
292.937,1.00853e-07,,,,
292.939,1.00853e-07,,,,
292.941,1.00853e-07,,,,
292.944,1.00853e-07,,,,
292.946,1.00853e-07,,,,
292.948,1.00853e-07,,,,
292.95,1.00853e-07,,,,
292.952,1.00853e-07,,,,
292.954,1.00853e-07,,,,
292.956,1.00853e-07,,,,
292.958,1.00853e-07,,,,
292.96,1.00853e-07,,,,
292.962,1.00853e-07,,,,
292.965,1.00853e-07,,,,
292.967,1.00853e-07,,,,
292.969,1.00853e-07,,,,
292.971,1.00853e-07,,,,
292.973,1.00853e-07,,,,
292.975,1.00853e-07,,,,
292.977,1.00853e-07,,,,
292.979,1.00853e-07,,,,
292.981,1.00853e-07,,,,
292.983,1.00853e-07,,,,
292.986,1.00853e-07,,,,
292.988,1.00853e-07,,,,
292.99,1.00853e-07,,,,
292.992,1.00853e-07,,,,
292.994,1.00853e-07,,,,
292.996,1.00853e-07,,,,
292.998,1.00853e-07,,,,
293,1.00853e-07,,,,
293.002,1.00853e-07,,,,
293.004,1.00853e-07,,,,
293.007,1.00853e-07,,,,
293.009,1.00853e-07,,,,
293.011,1.00853e-07,,,,
293.013,1.00853e-07,,,,
293.015,1.00853e-07,,,,
293.017,1.00853e-07,,,,
293.019,1.00853e-07,,,,
293.021,1.00853e-07,,,,
293.023,1.00853e-07,,,,
293.025,1.00853e-07,,,,
293.028,1.00853e-07,,,,
293.03,1.00853e-07,,,,
293.032,1.00853e-07,,,,
293.034,1.00853e-07,,,,
293.036,1.00853e-07,,,,
293.038,1.00853e-07,,,,
293.04,1.00853e-07,,,,
293.042,1.00853e-07,,,,
293.044,1.00853e-07,,,,
293.046,1.00853e-07,,,,
293.049,1.00853e-07,,,,
293.051,1.00853e-07,,,,
293.053,1.00853e-07,,,,
293.055,1.00853e-07,,,,
293.057,1.00853e-07,,,,
293.059,1.00853e-07,,,,
293.061,1.00853e-07,,,,
293.063,1.00853e-07,,,,
293.065,1.00853e-07,,,,
293.067,1.00853e-07,,,,
293.07,1.00853e-07,,,,
293.072,1.00853e-07,,,,
293.074,1.00853e-07,,,,
293.076,1.00853e-07,,,,
293.078,1.00853e-07,,,,
293.08,1.00853e-07,,,,
293.082,1.00853e-07,,,,
293.084,1.00853e-07,,,,
293.086,1.00853e-07,,,,
293.088,1.00853e-07,,,,
293.091,1.00853e-07,,,,
293.093,1.00853e-07,,,,
293.095,1.00853e-07,,,,
293.097,1.00853e-07,,,,
293.099,1.00853e-07,,,,
293.101,1.00853e-07,,,,
293.103,1.00853e-07,,,,
293.105,1.00853e-07,,,,
293.107,1.00853e-07,,,,
293.109,1.00853e-07,,,,
293.112,1.00853e-07,,,,
293.114,1.00853e-07,,,,
293.116,1.00853e-07,,,,
293.118,1.00853e-07,,,,
293.12,1.00853e-07,,,,
293.122,1.00853e-07,,,,
293.124,1.00853e-07,,,,
293.126,1.00853e-07,,,,
293.128,1.00853e-07,,,,
293.13,1.00853e-07,,,,
293.133,1.00853e-07,,,,
293.135,1.00853e-07,,,,
293.137,1.00853e-07,,,,
293.139,1.00853e-07,,,,
293.141,1.00853e-07,,,,
293.143,1.00853e-07,,,,
293.145,1.00853e-07,,,,
293.147,1.00853e-07,,,,
293.149,1.00853e-07,,,,
293.151,1.00853e-07,,,,
293.154,1.00853e-07,,,,
293.156,1.00853e-07,,,,
293.158,1.00853e-07,,,,
293.16,1.00853e-07,,,,
293.162,1.00853e-07,,,,
293.164,1.00853e-07,,,,
293.166,1.00853e-07,,,,
293.168,1.00853e-07,,,,
293.17,1.00853e-07,,,,
293.172,1.00853e-07,,,,
293.175,1.00853e-07,,,,
293.177,1.00853e-07,,,,
293.179,1.00853e-07,,,,
293.181,1.00853e-07,,,,
293.183,1.00853e-07,,,,
293.185,1.00853e-07,,,,
293.187,1.00853e-07,,,,
293.189,1.00853e-07,,,,
293.191,1.00853e-07,,,,
293.193,1.00853e-07,,,,
293.196,1.00853e-07,,,,
293.198,1.00853e-07,,,,
293.2,1.00853e-07,,,,
293.202,1.00853e-07,,,,
293.204,1.00853e-07,,,,
293.206,1.00853e-07,,,,
293.208,1.00853e-07,,,,
293.21,1.00853e-07,,,,
293.212,1.00853e-07,,,,
293.214,1.00853e-07,,,,
293.217,1.00853e-07,,,,
293.219,1.00853e-07,,,,
293.221,1.00853e-07,,,,
293.223,1.00853e-07,,,,
293.225,1.00853e-07,,,,
293.227,1.00853e-07,,,,
293.229,1.00853e-07,,,,
293.231,1.00853e-07,,,,
293.233,1.00853e-07,,,,
293.235,1.00853e-07,,,,
293.238,1.00853e-07,,,,
293.24,1.00853e-07,,,,
293.242,1.00853e-07,,,,
293.244,1.00853e-07,,,,
293.246,1.00853e-07,,,,
293.248,1.00853e-07,,,,
293.25,1.00853e-07,,,,
293.252,1.00853e-07,,,,
293.254,1.00853e-07,,,,
293.256,1.00853e-07,,,,
293.259,1.00853e-07,,,,
293.261,1.00853e-07,,,,
293.263,1.00853e-07,,,,
293.265,1.00853e-07,,,,
293.267,1.00853e-07,,,,
293.269,1.00853e-07,,,,
293.271,1.00853e-07,,,,
293.273,1.00853e-07,,,,
293.275,1.00853e-07,,,,
293.278,1.00853e-07,,,,
293.28,1.00853e-07,,,,
293.282,1.00853e-07,,,,
293.284,1.00853e-07,,,,
293.286,1.00853e-07,,,,
293.288,1.00853e-07,,,,
293.29,1.00853e-07,,,,
293.292,1.00853e-07,,,,
293.294,1.00853e-07,,,,
293.296,1.00853e-07,,,,
293.298,1.00853e-07,,,,
293.301,1.00853e-07,,,,
293.303,1.00853e-07,,,,
293.305,1.00853e-07,,,,
293.307,1.00853e-07,,,,
293.309,1.00853e-07,,,,
293.311,1.00853e-07,,,,
293.313,1.00853e-07,,,,
293.315,1.00853e-07,,,,
293.317,1.00853e-07,,,,
293.319,1.00853e-07,,,,
293.322,1.00853e-07,,,,
293.324,1.00853e-07,,,,
293.326,1.00853e-07,,,,
293.328,1.00853e-07,,,,
293.33,1.00853e-07,,,,
293.332,1.00853e-07,,,,
293.334,1.00853e-07,,,,
293.336,1.00853e-07,,,,
293.338,1.00853e-07,,,,
293.341,1.00853e-07,,,,
293.343,1.00853e-07,,,,
293.345,1.00853e-07,,,,
293.347,1.00853e-07,,,,
293.349,1.00853e-07,,,,
293.351,1.00853e-07,,,,
293.353,1.00853e-07,,,,
293.355,1.00853e-07,,,,
293.357,1.00853e-07,,,,
293.359,1.00853e-07,,,,
293.362,1.00853e-07,,,,
293.364,1.00853e-07,,,,
293.366,1.00853e-07,,,,
293.368,1.00853e-07,,,,
293.37,1.00853e-07,,,,
293.372,1.00853e-07,,,,
293.374,1.00853e-07,,,,
293.376,1.00853e-07,,,,
293.378,1.00853e-07,,,,
293.38,1.00853e-07,,,,
293.383,1.00853e-07,,,,
293.385,1.00853e-07,,,,
293.387,1.00853e-07,,,,
293.389,1.00853e-07,,,,
293.391,1.00853e-07,,,,
293.393,1.00853e-07,,,,
293.395,1.00853e-07,,,,
293.397,1.00853e-07,,,,
293.399,1.00853e-07,,,,
293.401,1.00853e-07,,,,
293.404,1.00853e-07,,,,
293.406,1.00853e-07,,,,
293.408,1.00853e-07,,,,
293.41,1.00853e-07,,,,
293.412,1.00853e-07,,,,
293.414,1.00853e-07,,,,
293.416,1.00853e-07,,,,
293.418,1.00853e-07,,,,
293.42,1.00853e-07,,,,
293.422,1.00853e-07,,,,
293.425,1.00853e-07,,,,
293.427,1.00853e-07,,,,
293.429,1.00853e-07,,,,
293.431,1.00853e-07,,,,
293.433,1.00853e-07,,,,
293.435,1.00853e-07,,,,
293.437,1.00853e-07,,,,
293.439,1.00853e-07,,,,
293.441,1.00853e-07,,,,
293.443,1.00853e-07,,,,
293.446,1.00853e-07,,,,
293.448,1.00853e-07,,,,
293.45,1.00853e-07,,,,
293.452,1.00853e-07,,,,
293.454,1.00853e-07,,,,
293.456,1.00853e-07,,,,
293.458,1.00853e-07,,,,
293.46,1.00853e-07,,,,
293.462,1.00853e-07,,,,
293.464,1.00853e-07,,,,
293.467,1.00853e-07,,,,
293.469,1.00853e-07,,,,
293.471,1.00853e-07,,,,
293.473,1.00853e-07,,,,
293.475,1.00853e-07,,,,
293.477,1.00853e-07,,,,
293.479,1.00853e-07,,,,
293.481,1.00853e-07,,,,
293.483,1.00853e-07,,,,
293.485,1.00853e-07,,,,
293.488,1.00853e-07,,,,
293.49,1.00853e-07,,,,
293.492,1.00853e-07,,,,
293.494,1.00853e-07,,,,
293.496,1.00853e-07,,,,
293.498,1.00853e-07,,,,
293.5,1.00853e-07,,,,
293.502,1.00853e-07,,,,
293.504,1.00853e-07,,,,
293.506,1.00853e-07,,,,
293.509,1.00853e-07,,,,
293.511,1.00853e-07,,,,
293.513,1.00853e-07,,,,
293.515,1.00853e-07,,,,
293.517,1.00853e-07,,,,
293.519,1.00853e-07,,,,
293.521,1.00853e-07,,,,
293.523,1.00853e-07,,,,
293.525,1.00853e-07,,,,
293.527,1.00853e-07,,,,
293.53,1.00853e-07,,,,
293.532,1.00853e-07,,,,
293.534,1.00853e-07,,,,
293.536,1.00853e-07,,,,
293.538,1.00853e-07,,,,
293.54,1.00853e-07,,,,
293.542,1.00853e-07,,,,
293.544,1.00853e-07,,,,
293.546,1.00853e-07,,,,
293.548,1.00853e-07,,,,
293.551,1.00853e-07,,,,
293.553,1.00853e-07,,,,
293.555,1.00853e-07,,,,
293.557,1.00853e-07,,,,
293.559,1.00853e-07,,,,
293.561,1.00853e-07,,,,
293.563,1.00853e-07,,,,
293.565,1.00853e-07,,,,
293.567,1.00853e-07,,,,
293.569,1.00853e-07,,,,
293.572,1.00853e-07,,,,
293.574,1.00853e-07,,,,
293.576,1.00853e-07,,,,
293.578,1.00853e-07,,,,
293.58,1.00853e-07,,,,
293.582,1.00853e-07,,,,
293.584,1.00853e-07,,,,
293.586,1.00853e-07,,,,
293.588,1.00853e-07,,,,
293.59,1.00853e-07,,,,
293.593,1.00853e-07,,,,
293.595,1.00853e-07,,,,
293.597,1.00853e-07,,,,
293.599,1.00853e-07,,,,
293.601,1.00853e-07,,,,
293.603,1.00853e-07,,,,
293.605,1.00853e-07,,,,
293.607,1.00853e-07,,,,
293.609,1.00853e-07,,,,
293.611,1.00853e-07,,,,
293.614,1.00853e-07,,,,
293.616,1.00853e-07,,,,
293.618,1.00853e-07,,,,
293.62,1.00853e-07,,,,
293.622,1.00853e-07,,,,
293.624,1.00853e-07,,,,
293.626,1.00853e-07,,,,
293.628,1.00853e-07,,,,
293.63,1.00853e-07,,,,
293.632,1.00853e-07,,,,
293.635,1.00853e-07,,,,
293.637,1.00853e-07,,,,
293.639,1.00853e-07,,,,
293.641,1.00853e-07,,,,
293.643,1.00853e-07,,,,
293.645,1.00853e-07,,,,
293.647,1.00853e-07,,,,
293.649,1.00853e-07,,,,
293.651,1.00853e-07,,,,
293.653,1.00853e-07,,,,
293.656,1.00853e-07,,,,
293.658,1.00853e-07,,,,
293.66,1.00853e-07,,,,
293.662,1.00853e-07,,,,
293.664,1.00853e-07,,,,
293.666,1.00853e-07,,,,
293.668,1.00853e-07,,,,
293.67,1.00853e-07,,,,
293.672,1.00853e-07,,,,
293.674,1.00853e-07,,,,
293.677,1.00853e-07,,,,
293.679,1.00853e-07,,,,
293.681,1.00853e-07,,,,
293.683,1.00853e-07,,,,
293.685,1.00853e-07,,,,
293.687,1.00853e-07,,,,
293.689,1.00853e-07,,,,
293.691,1.00853e-07,,,,
293.693,1.00853e-07,,,,
293.695,1.00853e-07,,,,
293.698,1.00853e-07,,,,
293.7,1.00853e-07,,,,
293.702,1.00853e-07,,,,
293.704,1.00853e-07,,,,
293.706,1.00853e-07,,,,
293.708,1.00853e-07,,,,
293.71,1.00853e-07,,,,
293.712,1.00853e-07,,,,
293.714,1.00853e-07,,,,
293.716,1.00853e-07,,,,
293.719,1.00853e-07,,,,
293.721,1.00853e-07,,,,
293.723,1.02322e-07,,,,
293.725,1.0809e-07,,,,
293.727,1.19532e-07,,,,
293.729,1.36689e-07,,,,
293.731,1.59613e-07,,,,
293.733,1.88326e-07,,,,
293.735,2.22818e-07,,,,
293.737,2.63057e-07,,,,
293.74,3.09003e-07,,,,
293.742,3.6059e-07,,,,
293.744,4.1774e-07,,,,
293.746,4.80675e-07,,,,
293.748,5.4879e-07,,,,
293.75,6.2244e-07,,,,
293.752,7.01691e-07,,,,
293.754,7.86572e-07,,,,
293.756,8.77064e-07,,,,
293.758,9.73121e-07,,,,
293.761,1.07471e-06,,,,
293.763,1.18181e-06,,,,
293.765,1.29443e-06,,,,
293.767,1.41256e-06,,,,
293.769,1.53617e-06,,,,
293.771,1.66517e-06,,,,
293.773,1.79951e-06,,,,
293.775,1.93915e-06,,,,
293.777,2.08403e-06,,,,
293.779,2.2341e-06,,,,
293.782,2.38929e-06,,,,
293.784,2.54955e-06,,,,
293.786,2.71558e-06,,,,
293.788,2.88577e-06,,,,
293.79,3.06089e-06,,,,
293.792,3.24177e-06,,,,
293.794,3.42669e-06,,,,
293.796,3.61644e-06,,,,
293.798,3.811e-06,,,,
293.801,4.01126e-06,,,,
293.803,4.21532e-06,,,,
293.805,4.4241e-06,,,,
