# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
528.282,-1.3047,-1.52001,0.215304,-1.31936,540.635,-0.395118,-0.726461,0.331343,-0.372428,542.828,-0.208961,-0.6434,0.434439,-0.169649
528.321,-1.30496,-1.52027,0.215314,-1.31963,540.68,-0.394488,-0.726612,0.332124,-0.371404,542.871,-0.208112,-0.643499,0.435387,-0.16826
528.36,-1.3052,-1.52054,0.21534,-1.3199,540.725,-0.393935,-0.726763,0.332828,-0.370386,542.913,-0.207258,-0.643597,0.436339,-0.166873
528.399,-1.30547,-1.52081,0.215333,-1.32017,540.77,-0.393224,-0.726914,0.33369,-0.369371,542.956,-0.206401,-0.643696,0.437295,-0.165487
528.438,-1.30578,-1.52107,0.215295,-1.32045,540.815,-0.392466,-0.727065,0.334599,-0.36836,542.998,-0.205537,-0.643794,0.438258,-0.164104
528.477,-1.30604,-1.52134,0.215295,-1.32073,540.86,-0.391649,-0.727216,0.335568,-0.367353,543.041,-0.204677,-0.643893,0.439216,-0.162724
528.516,-1.30627,-1.5216,0.215336,-1.32101,540.905,-0.390833,-0.727367,0.336534,-0.366351,543.083,-0.203804,-0.643991,0.440187,-0.161345
528.555,-1.30654,-1.52187,0.215328,-1.3213,540.95,-0.39006,-0.727518,0.337458,-0.365352,543.126,-0.202905,-0.64409,0.441184,-0.159969
528.594,-1.30684,-1.52214,0.215301,-1.32159,540.995,-0.389279,-0.727669,0.33839,-0.364358,543.168,-0.201968,-0.644188,0.44222,-0.158594
528.633,-1.30711,-1.5224,0.215295,-1.32188,541.039,-0.388478,-0.72782,0.339342,-0.363368,543.211,-0.201039,-0.644287,0.443248,-0.157221
528.672,-1.30741,-1.52267,0.215258,-1.32218,541.084,-0.38772,-0.727971,0.340251,-0.362383,543.253,-0.200136,-0.644385,0.444249,-0.15585
528.711,-1.30776,-1.52294,0.215182,-1.32248,541.129,-0.38697,-0.728122,0.341152,-0.361402,543.296,-0.199203,-0.644484,0.445281,-0.154482
528.75,-1.30807,-1.5232,0.215139,-1.32278,541.174,-0.386285,-0.728273,0.341988,-0.360426,543.338,-0.198177,-0.644583,0.446406,-0.153116
528.789,-1.30841,-1.52347,0.215057,-1.32309,541.219,-0.385591,-0.728424,0.342833,-0.359454,543.381,-0.197157,-0.644681,0.447524,-0.151752
528.828,-1.30879,-1.52374,0.214949,-1.3234,541.264,-0.384897,-0.728575,0.343678,-0.358487,543.423,-0.19616,-0.64478,0.44862,-0.15039
528.867,-1.30918,-1.524,0.214827,-1.32371,541.309,-0.384214,-0.728726,0.344512,-0.357524,543.466,-0.195148,-0.644878,0.449731,-0.14903
528.906,-1.30965,-1.52427,0.214624,-1.32403,541.354,-0.383502,-0.728877,0.345375,-0.356566,543.508,-0.194115,-0.644977,0.450862,-0.147673
528.944,-1.31009,-1.52454,0.214448,-1.32435,541.399,-0.382743,-0.729028,0.346285,-0.355613,543.551,-0.193099,-0.645076,0.451977,-0.146318
528.983,-1.31054,-1.5248,0.214267,-1.32467,541.444,-0.381944,-0.72918,0.347236,-0.354664,543.593,-0.192091,-0.645174,0.453084,-0.144966
529.022,-1.31096,-1.52507,0.214112,-1.325,541.489,-0.381133,-0.729331,0.348197,-0.353721,543.636,-0.191091,-0.645273,0.454182,-0.143616
529.061,-1.31138,-1.52534,0.213961,-1.32533,541.534,-0.380334,-0.729482,0.349148,-0.352782,543.679,-0.190081,-0.645372,0.455291,-0.142269
529.1,-1.31182,-1.5256,0.213787,-1.32567,541.579,-0.37949,-0.729633,0.350143,-0.351849,543.721,-0.189073,-0.645471,0.456398,-0.140924
529.139,-1.31226,-1.52587,0.213607,-1.326,541.624,-0.378622,-0.729784,0.351161,-0.350921,543.764,-0.188063,-0.645569,0.457507,-0.139582
529.178,-1.31277,-1.52614,0.213366,-1.32634,541.669,-0.377705,-0.729935,0.352229,-0.349998,543.806,-0.187061,-0.645668,0.458607,-0.138242
529.217,-1.31318,-1.5264,0.213223,-1.32669,541.714,-0.376764,-0.730086,0.353322,-0.349081,543.849,-0.186071,-0.645767,0.459696,-0.136906
529.256,-1.31356,-1.52667,0.213107,-1.32703,541.759,-0.375777,-0.730237,0.35446,-0.348168,543.891,-0.185053,-0.645866,0.460813,-0.135573
529.295,-1.31408,-1.52694,0.212859,-1.32738,541.804,-0.374736,-0.730388,0.355652,-0.347261,543.934,-0.184104,-0.645964,0.46186,-0.134243
529.334,-1.31457,-1.5272,0.212634,-1.32773,541.849,-0.373667,-0.730539,0.356872,-0.34636,543.977,-0.183146,-0.646063,0.462917,-0.132916
529.373,-1.31512,-1.52747,0.212354,-1.32809,541.894,-0.372571,-0.73069,0.358119,-0.345464,544.019,-0.182152,-0.646162,0.464009,-0.131593
529.412,-1.31564,-1.52774,0.2121,-1.32845,541.939,-0.371472,-0.730841,0.359369,-0.344573,544.062,-0.181185,-0.64626,0.465075,-0.130272
529.451,-1.3162,-1.528,0.211799,-1.32881,541.984,-0.370369,-0.730992,0.360623,-0.343688,544.104,-0.180226,-0.646359,0.466134,-0.128956
529.49,-1.31675,-1.52827,0.211518,-1.32918,542.029,-0.369243,-0.731143,0.361901,-0.342809,544.147,-0.179226,-0.646458,0.467232,-0.127641
529.529,-1.31733,-1.52854,0.211203,-1.32955,542.074,-0.368113,-0.731294,0.363181,-0.341935,544.189,-0.178192,-0.646557,0.468364,-0.126331
529.568,-1.31788,-1.5288,0.210926,-1.32992,542.119,-0.366951,-0.731445,0.364494,-0.341067,544.232,-0.177178,-0.646655,0.469477,-0.125024
529.607,-1.31852,-1.52907,0.210552,-1.3303,542.164,-0.365795,-0.731596,0.365801,-0.340205,544.275,-0.176127,-0.646754,0.470627,-0.123721
529.646,-1.31917,-1.52934,0.210169,-1.33068,542.209,-0.364651,-0.731748,0.367097,-0.339349,544.317,-0.175125,-0.646853,0.471728,-0.122421
529.685,-1.31984,-1.5296,0.209769,-1.33106,542.254,-0.363538,-0.731899,0.368361,-0.338499,544.36,-0.174092,-0.646951,0.472859,-0.121126
529.724,-1.32044,-1.52987,0.209429,-1.33145,542.299,-0.362381,-0.73205,0.369669,-0.337654,544.402,-0.173037,-0.64705,0.474013,-0.119833
529.763,-1.32101,-1.53014,0.209125,-1.33183,542.344,-0.361181,-0.732201,0.37102,-0.336817,544.445,-0.171967,-0.647149,0.475181,-0.118544
529.802,-1.32162,-1.53041,0.208788,-1.33223,542.389,-0.360003,-0.732352,0.372349,-0.335984,544.487,-0.170926,-0.647247,0.476321,-0.117259
529.841,-1.32221,-1.53067,0.208458,-1.33262,542.434,-0.358807,-0.732503,0.373696,-0.335159,544.53,-0.169918,-0.647346,0.477428,-0.115977
529.88,-1.32283,-1.53094,0.20811,-1.33302,542.479,-0.357631,-0.732654,0.375023,-0.33434,544.572,-0.168898,-0.647445,0.478546,-0.114699
529.919,-1.32346,-1.53121,0.20775,-1.33342,542.524,-0.356484,-0.732805,0.376321,-0.333527,544.615,-0.167874,-0.647543,0.479669,-0.113426
529.958,-1.32408,-1.53147,0.207398,-1.33383,542.569,-0.355349,-0.732956,0.377607,-0.332721,544.657,-0.166853,-0.647642,0.480789,-0.112156
529.997,-1.32468,-1.53174,0.207063,-1.33424,542.614,-0.354207,-0.733107,0.3789,-0.331922,544.7,-0.165816,-0.647741,0.481924,-0.110889
530.036,-1.32529,-1.53201,0.206713,-1.33465,542.658,-0.353068,-0.733258,0.38019,-0.331128,544.742,-0.164771,-0.647839,0.483069,-0.109627
530.075,-1.32591,-1.53227,0.206366,-1.33506,542.703,-0.351995,-0.733409,0.381414,-0.330341,544.785,-0.163724,-0.647938,0.484214,-0.10837
530.114,-1.32655,-1.53254,0.205988,-1.33548,542.749,-0.350902,-0.73356,0.382658,-0.329559,544.827,-0.162685,-0.648036,0.485351,-0.107116
530.153,-1.32719,-1.53281,0.205616,-1.3359,542.794,-0.349793,-0.733712,0.383918,-0.328785,544.87,-0.161648,-0.648135,0.486487,-0.105867
530.192,-1.32785,-1.53307,0.205225,-1.33632,542.839,-0.348742,-0.733863,0.385121,-0.328017,544.913,-0.160629,-0.648234,0.487604,-0.10462
530.231,-1.3285,-1.53334,0.204843,-1.33675,542.884,-0.347697,-0.734014,0.386317,-0.327256,544.955,-0.159575,-0.648332,0.488757,-0.10338
530.27,-1.32916,-1.53361,0.204452,-1.33718,542.929,-0.346676,-0.734165,0.387489,-0.326502,544.998,-0.158516,-0.648431,0.489915,-0.102143
530.309,-1.32972,-1.53387,0.204152,-1.33761,542.974,-0.345621,-0.734316,0.388695,-0.325755,545.04,-0.157505,-0.648529,0.491025,-0.100909
530.348,-1.33035,-1.53414,0.203795,-1.33805,543.019,-0.344552,-0.734468,0.389915,-0.325014,545.083,-0.156576,-0.648628,0.492053,-0.0996799
530.387,-1.33097,-1.53441,0.203443,-1.33849,543.064,-0.343536,-0.734619,0.391083,-0.324281,545.125,-0.155704,-0.648727,0.493023,-0.0984556
530.426,-1.33162,-1.53468,0.203052,-1.33893,543.109,-0.342513,-0.73477,0.392258,-0.323554,545.168,-0.154775,-0.648825,0.49405,-0.0972361
530.465,-1.33237,-1.53494,0.202575,-1.33938,543.154,-0.341502,-0.734922,0.39342,-0.322835,545.21,-0.153824,-0.648924,0.4951,-0.0960218
530.504,-1.33309,-1.53521,0.202124,-1.33983,543.199,-0.340483,-0.735073,0.39459,-0.322123,545.253,-0.152913,-0.649022,0.496109,-0.0948122
530.543,-1.33379,-1.53548,0.201686,-1.34028,543.244,-0.339525,-0.735224,0.395699,-0.321418,545.295,-0.151998,-0.649121,0.497123,-0.0936071
530.582,-1.33448,-1.53574,0.201263,-1.34073,543.289,-0.338579,-0.735375,0.396796,-0.320721,545.338,-0.151074,-0.64922,0.498145,-0.0924069
530.621,-1.33521,-1.53601,0.200803,-1.34119,543.334,-0.337636,-0.735526,0.39789,-0.320031,545.38,-0.150167,-0.649318,0.499151,-0.0912114
530.66,-1.33597,-1.53628,0.200304,-1.34165,543.379,-0.336703,-0.735678,0.398974,-0.319349,545.423,-0.149263,-0.649417,0.500154,-0.0900206
530.699,-1.33675,-1.53654,0.199797,-1.34212,543.424,-0.335761,-0.735829,0.400068,-0.318674,545.465,-0.148348,-0.649515,0.501167,-0.0888358
530.738,-1.33751,-1.53681,0.199306,-1.34258,543.469,-0.334848,-0.73598,0.401132,-0.318007,545.507,-0.147386,-0.649613,0.502228,-0.0876556
530.777,-1.33825,-1.53708,0.198825,-1.34305,543.514,-0.33393,-0.736131,0.402201,-0.317347,545.55,-0.146393,-0.649712,0.503319,-0.0864802
530.817,-1.33905,-1.53735,0.198297,-1.34353,543.559,-0.33301,-0.736282,0.403272,-0.316695,545.592,-0.145401,-0.64981,0.504409,-0.0853093
530.856,-1.33987,-1.53761,0.197738,-1.344,543.604,-0.332171,-0.736433,0.404262,-0.316051,545.635,-0.144428,-0.649909,0.505481,-0.0841437
530.895,-1.34063,-1.53788,0.197248,-1.34448,543.649,-0.331332,-0.736584,0.405252,-0.315414,545.677,-0.143369,-0.650007,0.506638,-0.0829832
530.934,-1.34145,-1.53815,0.196697,-1.34496,543.694,-0.330483,-0.736735,0.406252,-0.314785,545.72,-0.142298,-0.650105,0.507807,-0.0818272
530.973,-1.34224,-1.53841,0.196177,-1.34545,543.739,-0.329618,-0.736886,0.407268,-0.314164,545.762,-0.141223,-0.650204,0.50898,-0.0806777
531.012,-1.34309,-1.53868,0.195593,-1.34594,543.784,-0.328757,-0.737037,0.40828,-0.31355,545.804,-0.140101,-0.650302,0.510201,-0.0795321
531.051,-1.3439,-1.53895,0.195047,-1.34643,543.829,-0.327898,-0.737188,0.409291,-0.312945,545.847,-0.138953,-0.6504,0.511447,-0.0783919
531.09,-1.34475,-1.53921,0.194468,-1.34692,543.874,-0.327024,-0.73734,0.410316,-0.312347,545.889,-0.137844,-0.650499,0.512655,-0.0772563
531.129,-1.34551,-1.53948,0.193975,-1.34742,543.919,-0.326124,-0.737491,0.411367,-0.311757,545.932,-0.13674,-0.650597,0.513858,-0.0761265
531.167,-1.34638,-1.53975,0.19337,-1.34791,543.964,-0.325224,-0.737642,0.412418,-0.311175,545.974,-0.135578,-0.650696,0.515118,-0.075002
531.206,-1.34717,-1.54001,0.192847,-1.34842,544.009,-0.324319,-0.737793,0.413474,-0.310601,546.016,-0.13444,-0.650794,0.516354,-0.0738833
531.245,-1.34796,-1.54028,0.192321,-1.34892,544.054,-0.323388,-0.737944,0.414556,-0.310035,546.059,-0.13326,-0.650892,0.517632,-0.07277
531.284,-1.34878,-1.54055,0.19177,-1.34943,544.099,-0.322451,-0.738095,0.415644,-0.309478,546.101,-0.132087,-0.650991,0.518904,-0.0716623
531.323,-1.34962,-1.54081,0.191198,-1.34994,544.144,-0.3215,-0.738246,0.416747,-0.308928,546.144,-0.130934,-0.651089,0.520155,-0.0705603
531.363,-1.35046,-1.54108,0.190618,-1.35046,544.189,-0.320567,-0.738398,0.417831,-0.308387,546.186,-0.129806,-0.651187,0.521381,-0.069463
531.402,-1.35129,-1.54135,0.190054,-1.35097,544.234,-0.319621,-0.738549,0.418927,-0.307854,546.228,-0.12867,-0.651286,0.522615,-0.0683721
531.441,-1.35217,-1.54161,0.18944,-1.35149,544.279,-0.318711,-0.7387,0.419989,-0.307329,546.271,-0.127499,-0.651384,0.523885,-0.0672856
531.48,-1.35307,-1.54188,0.188807,-1.35201,544.324,-0.317804,-0.738851,0.421047,-0.306813,546.313,-0.126351,-0.651482,0.525132,-0.0662045
531.519,-1.35395,-1.54215,0.188197,-1.35254,544.369,-0.316866,-0.739002,0.422136,-0.306304,546.356,-0.125192,-0.651581,0.526389,-0.0651294
531.558,-1.35479,-1.54242,0.187625,-1.35307,544.414,-0.315921,-0.739153,0.423233,-0.305805,546.398,-0.124027,-0.651679,0.527652,-0.0640602
531.597,-1.35566,-1.54268,0.187019,-1.3536,544.459,-0.314993,-0.739305,0.424312,-0.305314,546.441,-0.122879,-0.651778,0.528899,-0.0629962
531.636,-1.3565,-1.54295,0.186451,-1.35413,544.504,-0.314115,-0.739456,0.42534,-0.304832,546.483,-0.121745,-0.651876,0.530131,-0.0619383
531.675,-1.35737,-1.54322,0.185849,-1.35467,544.549,-0.31325,-0.739607,0.426357,-0.304358,546.525,-0.120634,-0.651974,0.531341,-0.060886
531.714,-1.35824,-1.54348,0.18524,-1.35521,544.594,-0.312367,-0.739758,0.427391,-0.303892,546.568,-0.11953,-0.652073,0.532543,-0.0598396
531.753,-1.35912,-1.54375,0.184631,-1.35575,544.639,-0.311509,-0.739909,0.4284,-0.303436,546.61,-0.118438,-0.652171,0.533733,-0.0587991
531.792,-1.35994,-1.54402,0.184078,-1.35629,544.684,-0.310633,-0.74006,0.429428,-0.302988,546.653,-0.117363,-0.65227,0.534907,-0.0577641
531.831,-1.36075,-1.54428,0.183535,-1.35684,544.729,-0.309767,-0.740212,0.430444,-0.302548,546.695,-0.116332,-0.652368,0.536036,-0.0567351
531.87,-1.36158,-1.54455,0.182969,-1.35739,544.774,-0.308896,-0.740363,0.431467,-0.302118,546.738,-0.115339,-0.652467,0.537128,-0.0557121
531.909,-1.36242,-1.54482,0.182402,-1.35794,544.819,-0.308088,-0.740514,0.432426,-0.301696,546.78,-0.114351,-0.652565,0.538214,-0.054695
531.948,-1.36326,-1.54508,0.181819,-1.35849,544.864,-0.307263,-0.740665,0.433402,-0.301284,546.822,-0.113348,-0.652663,0.539315,-0.0536841
531.986,-1.36412,-1.54535,0.181226,-1.35905,544.909,-0.306409,-0.740816,0.434407,-0.30088,546.865,-0.112273,-0.652762,0.540489,-0.0526793
532.025,-1.36501,-1.54562,0.180606,-1.35961,544.954,-0.305695,-0.740967,0.435272,-0.300485,546.907,-0.111259,-0.65286,0.541601,-0.0516813
532.064,-1.3659,-1.54588,0.179982,-1.36017,544.999,-0.305023,-0.741118,0.436096,-0.300098,546.95,-0.110238,-0.652959,0.542721,-0.0506886
532.103,-1.3668,-1.54615,0.179352,-1.36074,545.044,-0.304364,-0.74127,0.436905,-0.299721,546.992,-0.109231,-0.653057,0.543826,-0.0497022
532.142,-1.3677,-1.54642,0.178713,-1.36131,545.089,-0.303671,-0.741421,0.43775,-0.299353,547.035,-0.108227,-0.653156,0.544929,-0.0487224
532.181,-1.36868,-1.54668,0.178004,-1.36188,545.134,-0.302961,-0.741572,0.43861,-0.298994,547.077,-0.107209,-0.653254,0.546045,-0.0477494
532.22,-1.36966,-1.54695,0.177293,-1.36245,545.179,-0.302235,-0.741723,0.439488,-0.298644,547.12,-0.106121,-0.653353,0.547232,-0.046782
532.259,-1.37062,-1.54722,0.176602,-1.36303,545.224,-0.301514,-0.741874,0.440361,-0.298303,547.162,-0.105007,-0.653451,0.548445,-0.0458217
532.298,-1.3716,-1.54748,0.175881,-1.3636,545.269,-0.300822,-0.742026,0.441204,-0.297971,547.205,-0.103899,-0.65355,0.549651,-0.0448673
532.338,-1.37255,-1.54775,0.175198,-1.36418,545.314,-0.300106,-0.742177,0.44207,-0.297648,547.247,-0.102829,-0.653649,0.550819,-0.0439194
532.377,-1.37353,-1.54802,0.174494,-1.36477,545.359,-0.299384,-0.742328,0.442944,-0.297335,547.29,-0.101763,-0.653747,0.551984,-0.0429775
532.416,-1.37444,-1.54829,0.173847,-1.36535,545.404,-0.298718,-0.742479,0.443762,-0.297031,547.332,-0.100668,-0.653846,0.553177,-0.0420427
532.455,-1.37538,-1.54855,0.173171,-1.36594,545.449,-0.297975,-0.74263,0.444655,-0.296735,547.375,-0.0995711,-0.653944,0.554373,-0.0411144
532.494,-1.37631,-1.54882,0.172511,-1.36653,545.494,-0.297216,-0.742782,0.445566,-0.29645,547.417,-0.0984574,-0.654043,0.555585,-0.0401932
532.533,-1.37719,-1.54909,0.1719,-1.36713,545.539,-0.296467,-0.742933,0.446466,-0.296173,547.46,-0.0973359,-0.654141,0.556806,-0.0392779
532.572,-1.37808,-1.54935,0.171272,-1.36772,545.584,-0.295751,-0.743084,0.447334,-0.295906,547.502,-0.0962167,-0.65424,0.558023,-0.0383697
532.611,-1.37889,-1.54962,0.170726,-1.36832,545.629,-0.295035,-0.743236,0.448201,-0.295648,547.545,-0.095088,-0.654339,0.559251,-0.0374691
532.649,-1.37972,-1.54989,0.170164,-1.36892,545.674,-0.294331,-0.743387,0.449056,-0.2954,547.587,-0.0939501,-0.654437,0.560487,-0.0365752
532.689,-1.38053,-1.55015,0.169619,-1.36952,545.719,-0.29363,-0.743538,0.449908,-0.295161,547.63,-0.0927641,-0.654536,0.561772,-0.0356883
532.728,-1.38141,-1.55042,0.169009,-1.37013,545.764,-0.292969,-0.74369,0.45072,-0.294931,547.672,-0.091582,-0.654634,0.563052,-0.0348081
532.767,-1.38225,-1.55069,0.168437,-1.37073,545.809,-0.292347,-0.743841,0.451494,-0.294712,547.715,-0.0904117,-0.654733,0.564321,-0.0339347
532.806,-1.38309,-1.55095,0.167863,-1.37134,545.854,-0.291744,-0.743992,0.452248,-0.294502,547.757,-0.0892206,-0.654831,0.565611,-0.0330685
532.845,-1.38398,-1.55122,0.167243,-1.37196,545.899,-0.291149,-0.744143,0.452994,-0.294301,547.8,-0.0880283,-0.65493,0.566902,-0.0322094
532.884,-1.38484,-1.55149,0.166646,-1.37257,545.944,-0.290577,-0.744294,0.453717,-0.29411,547.842,-0.0868244,-0.655029,0.568204,-0.0313574
532.923,-1.38568,-1.55175,0.166079,-1.37319,545.989,-0.290039,-0.744445,0.454406,-0.293928,547.885,-0.0856161,-0.655127,0.569511,-0.030513
532.962,-1.38659,-1.55202,0.165427,-1.37381,546.034,-0.289514,-0.744596,0.455083,-0.293756,547.927,-0.0844089,-0.655226,0.570817,-0.0296753
533.001,-1.38744,-1.55229,0.164846,-1.37443,546.079,-0.289039,-0.744747,0.455708,-0.293594,547.97,-0.0831895,-0.655324,0.572135,-0.0288447
533.04,-1.38831,-1.55256,0.164244,-1.37505,546.124,-0.28858,-0.744898,0.456319,-0.293441,548.012,-0.0819609,-0.655423,0.573462,-0.0280208
533.079,-1.38914,-1.55282,0.16368,-1.37568,546.169,-0.288153,-0.745049,0.456896,-0.293298,548.055,-0.0807143,-0.655522,0.574807,-0.027204
533.118,-1.38996,-1.55309,0.163131,-1.37631,546.214,-0.287774,-0.7452,0.457426,-0.293165,548.097,-0.0794812,-0.65562,0.576139,-0.0263947
533.157,-1.39079,-1.55336,0.162563,-1.37694,546.259,-0.287412,-0.745351,0.45794,-0.293041,548.14,-0.0782462,-0.655719,0.577473,-0.0255926
533.196,-1.39163,-1.55362,0.161997,-1.37757,546.304,-0.287081,-0.745503,0.458422,-0.292927,548.182,-0.0770262,-0.655818,0.578791,-0.0247983
533.235,-1.39247,-1.55389,0.16142,-1.3782,546.349,-0.286758,-0.745654,0.458896,-0.292823,548.225,-0.0758237,-0.655916,0.580093,-0.0240109
533.274,-1.39329,-1.55416,0.16087,-1.37884,546.394,-0.286443,-0.745805,0.459362,-0.292728,548.268,-0.0746425,-0.656015,0.581372,-0.0232315
533.313,-1.3941,-1.55442,0.160329,-1.37948,546.439,-0.286152,-0.745956,0.459803,-0.292643,548.31,-0.0734609,-0.656114,0.582653,-0.0224599
533.352,-1.39486,-1.55469,0.159835,-1.38012,546.484,-0.285962,-0.746107,0.460145,-0.292568,548.353,-0.0722737,-0.656212,0.583939,-0.0216954
533.391,-1.39561,-1.55496,0.159353,-1.38076,546.529,-0.28579,-0.746258,0.460468,-0.292503,548.395,-0.0710966,-0.656311,0.585214,-0.0209387
533.43,-1.3964,-1.55523,0.158823,-1.38141,546.574,-0.285581,-0.746409,0.460828,-0.292447,548.438,-0.0699156,-0.656409,0.586494,-0.0201901
533.469,-1.39711,-1.55549,0.15838,-1.38205,546.619,-0.285438,-0.746561,0.461123,-0.292401,548.48,-0.0687235,-0.656508,0.587785,-0.0194492
533.508,-1.39788,-1.55576,0.157876,-1.3827,546.664,-0.285312,-0.746712,0.4614,-0.292365,548.523,-0.0675519,-0.656607,0.589055,-0.0187158
533.547,-1.39872,-1.55603,0.157306,-1.38335,546.709,-0.285216,-0.746863,0.461647,-0.292339,548.565,-0.0663551,-0.656705,0.59035,-0.0179902
533.586,-1.39954,-1.55629,0.156757,-1.38401,546.754,-0.285142,-0.747014,0.461872,-0.292323,548.608,-0.0651916,-0.656804,0.591612,-0.0172721
533.625,-1.40033,-1.55656,0.156229,-1.38466,546.799,-0.284978,-0.747165,0.462186,-0.292317,548.65,-0.0639923,-0.656902,0.59291,-0.0165623
533.664,-1.40113,-1.55683,0.155697,-1.38532,546.844,-0.284759,-0.747316,0.462557,-0.29232,548.693,-0.0628386,-0.657001,0.594162,-0.01586
533.703,-1.40197,-1.55709,0.155122,-1.38597,546.889,-0.284521,-0.747467,0.462946,-0.292333,548.735,-0.0616521,-0.657099,0.595447,-0.015166
533.742,-1.40284,-1.55736,0.15452,-1.38664,546.934,-0.284273,-0.747618,0.463344,-0.292356,548.778,-0.0604329,-0.657198,0.596765,-0.0144793
533.781,-1.40369,-1.55763,0.153939,-1.3873,546.979,-0.284012,-0.747769,0.463756,-0.292389,548.82,-0.0592137,-0.657297,0.598083,-0.0138007
533.82,-1.40443,-1.55789,0.15346,-1.38796,547.024,-0.283769,-0.747919,0.464151,-0.292432,548.863,-0.0580394,-0.657395,0.599356,-0.0131302
533.859,-1.40522,-1.55816,0.152938,-1.38863,547.069,-0.283547,-0.74807,0.464524,-0.292485,548.905,-0.0568867,-0.657494,0.600607,-0.0124675
533.898,-1.40595,-1.55843,0.152478,-1.3893,547.113,-0.283317,-0.748221,0.464904,-0.292548,548.948,-0.0557353,-0.657592,0.601857,-0.0118133
533.937,-1.40673,-1.55869,0.151966,-1.38997,547.158,-0.28309,-0.748372,0.465282,-0.29262,548.99,-0.0545732,-0.657691,0.603117,-0.0111674
533.976,-1.40746,-1.55896,0.151498,-1.39064,547.203,-0.282924,-0.748523,0.465598,-0.292703,549.033,-0.0534037,-0.657789,0.604385,-0.0105292
534.015,-1.40814,-1.55923,0.151086,-1.39132,547.248,-0.282724,-0.748674,0.46595,-0.292795,549.075,-0.0522044,-0.657888,0.605683,-0.00989886
534.054,-1.40883,-1.5595,0.150663,-1.39199,547.293,-0.282559,-0.748825,0.466266,-0.292897,549.117,-0.0510093,-0.657986,0.606977,-0.00927651
534.093,-1.40955,-1.55976,0.150215,-1.39267,547.338,-0.282402,-0.748976,0.466573,-0.29301,549.16,-0.0498177,-0.658085,0.608267,-0.00866216
534.132,-1.41023,-1.56003,0.149805,-1.39335,547.383,-0.282294,-0.749127,0.466832,-0.293132,549.202,-0.0486283,-0.658183,0.609555,-0.00805583
534.171,-1.41086,-1.5603,0.149434,-1.39403,547.428,-0.282196,-0.749278,0.467082,-0.293264,549.245,-0.0474606,-0.658282,0.610821,-0.00745785
534.21,-1.41152,-1.56056,0.149049,-1.39472,547.473,-0.282109,-0.749429,0.46732,-0.293406,549.287,-0.0462966,-0.658381,0.612084,-0.00686808
534.249,-1.41223,-1.56083,0.148599,-1.3954,547.518,-0.282062,-0.74958,0.467518,-0.293558,549.33,-0.0451458,-0.658479,0.613333,-0.00628657
534.288,-1.41297,-1.5611,0.148129,-1.39609,547.563,-0.282046,-0.749731,0.467685,-0.293719,549.372,-0.0440347,-0.658578,0.614543,-0.00571361
534.327,-1.41364,-1.56137,0.147725,-1.39677,547.608,-0.282033,-0.749882,0.467848,-0.293891,549.415,-0.0429306,-0.658676,0.615746,-0.00514868
534.366,-1.41425,-1.56163,0.147383,-1.39746,547.653,-0.282029,-0.750033,0.468004,-0.294073,549.457,-0.0418472,-0.658775,0.616928,-0.00459234
534.405,-1.41493,-1.5619,0.146966,-1.39815,547.698,-0.282041,-0.750184,0.468142,-0.294265,549.5,-0.0407729,-0.658873,0.6181,-0.00404397
534.444,-1.41558,-1.56217,0.146583,-1.39884,547.743,-0.282078,-0.750335,0.468257,-0.294466,549.542,-0.0396633,-0.658972,0.619309,-0.00350374
534.483,-1.41622,-1.56243,0.146208,-1.39954,547.788,-0.282107,-0.750486,0.468379,-0.294678,549.585,-0.0385787,-0.659071,0.620492,-0.00297206
534.522,-1.41691,-1.5627,0.145785,-1.40023,547.833,-0.282149,-0.750637,0.468487,-0.294899,549.628,-0.0375214,-0.659169,0.621648,-0.00244918
534.561,-1.41754,-1.56297,0.145422,-1.40093,547.878,-0.282215,-0.750788,0.468572,-0.29513,549.67,-0.0364903,-0.659268,0.622777,-0.0019344
534.6,-1.41823,-1.56323,0.144999,-1.40163,547.923,-0.282277,-0.750939,0.468661,-0.295371,549.712,-0.0354561,-0.659366,0.62391,-0.00142859
534.639,-1.41891,-1.5635,0.144593,-1.40233,547.968,-0.282352,-0.75109,0.468737,-0.295623,549.755,-0.0344206,-0.659465,0.625044,-0.000930591
534.678,-1.41956,-1.56377,0.144209,-1.40303,548.013,-0.282418,-0.751241,0.468823,-0.295884,549.798,-0.0334064,-0.659564,0.626157,-0.000441253
534.717,-1.42025,-1.56403,0.143785,-1.40373,548.058,-0.282506,-0.751392,0.468886,-0.296155,549.84,-0.0324249,-0.659662,0.627237,3.94015e-05
534.756,-1.42094,-1.5643,0.143357,-1.40444,548.103,-0.282621,-0.751543,0.468923,-0.296436,549.883,-0.0314805,-0.659761,0.62828,0.000511466
534.795,-1.42161,-1.56457,0.142961,-1.40514,548.148,-0.282769,-0.751694,0.468926,-0.296727,549.925,-0.0305424,-0.659859,0.629317,0.000975025
