#EXPORTTYPE:DATA ALL
#FILE:Mel+Bar_m=2.56ìã_30-400-20 C_1Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:19.06.2026 13:01
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,62 ìã  çàïðåññîâàí  äî ýêñïåð. m=42,38 ìã
#SAMPLE:Mel+Bar
#SAMPLE MASS /mg:2.56
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/1,0(K/min)/400°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/1,0(K/min)/400°C
#SEG. 2:400°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
184.76787;154.75000;-0.57370;100.00000;150.00000;2.92031;1
184.79283;154.77500;-0.57370;100.00000;150.00000;2.92029;1
184.81779;154.80000;-0.57379;100.00000;150.00000;2.92028;1
184.84275;154.82500;-0.57409;100.00000;150.00000;2.92026;1
184.86772;154.85000;-0.57398;100.00000;150.00000;2.92024;1
184.89268;154.87500;-0.57479;100.00000;150.00000;2.92023;1
184.91765;154.90000;-0.57489;100.00000;150.00000;2.92021;1
184.94259;154.92500;-0.57468;100.00000;150.00000;2.92019;1
184.96753;154.95000;-0.57437;100.00000;150.00000;2.92018;1
184.99248;154.97500;-0.57446;100.00000;150.00000;2.92016;1
185.01742;155.00000;-0.57446;100.00000;150.00000;2.92014;1
185.04235;155.02500;-0.57424;100.00000;150.00000;2.92013;1
185.06730;155.05000;-0.57424;100.00000;150.00000;2.92011;1
185.09225;155.07500;-0.57505;100.00000;150.00000;2.92010;1
185.11721;155.10000;-0.57525;100.00000;150.00000;2.92008;1
185.14217;155.12500;-0.57575;100.00000;150.00000;2.92006;1
185.16715;155.15000;-0.57533;100.00000;150.00000;2.92005;1
185.19212;155.17500;-0.57512;100.00000;150.00000;2.92003;1
185.21712;155.20000;-0.57491;100.00000;150.00000;2.92001;1
185.24212;155.22500;-0.57521;100.00000;150.00000;2.92000;1
185.26714;155.25000;-0.57500;100.00000;150.00000;2.91998;1
