#EXPORTTYPE:DATA SINGLE
#FILE:M-TBA_m=6.03Ï„_30-590-20 C_3Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:02
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:23.04.2025 15:30
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:ÚË„ÂÎ¸:  m=23.78 Ï„  Á‡ÔÂÒÒÓ‚‡Ì
#SAMPLE:M-TBA
#SAMPLE MASS /mg:6.03
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30∞C/3,0(K/min)/590∞C/30,0(K/min)/20∞C/
#SEGMENT:S1/2
#SEG. 1:30∞C/3,0(K/min)/590∞C
#SEG. 2:590∞C/30,0(K/min)/20∞C

##Temp./∞C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
292.53680;87.50235;    -0.18196;2.71997;1
292.53889;87.50305;    -0.18194;2.71996;1
292.54098;87.50375;    -0.18191;2.71996;1
292.54308;87.50445;    -0.18187;2.71995;1
292.54517;87.50515;    -0.18183;2.71995;1
292.54727;87.50584;    -0.18179;2.71994;1
292.54936;87.50654;    -0.18175;2.71993;1
292.55145;87.50724;    -0.18171;2.71993;1
292.55355;87.50794;    -0.18167;2.71992;1
292.55564;87.50864;    -0.18164;2.71991;1
292.55774;87.50934;    -0.18161;2.71991;1
292.55983;87.51004;    -0.18160;2.71990;1
292.56193;87.51074;    -0.18162;2.71990;1
292.56402;87.51143;    -0.18164;2.71989;1
292.56611;87.51213;    -0.18166;2.71988;1
292.56821;87.51283;    -0.18168;2.71988;1
292.57030;87.51353;    -0.18170;2.71987;1
292.57240;87.51423;    -0.18173;2.71986;1
292.57449;87.51493;    -0.18174;2.71986;1
292.57659;87.51563;    -0.18175;2.71985;1
292.57868;87.51633;    -0.18175;2.71985;1
292.58077;87.51702;    -0.18174;2.71984;1
292.58287;87.51772;    -0.18174;2.71983;1
292.58496;87.51842;    -0.18174;2.71983;1
292.58705;87.51912;    -0.18175;2.71982;1
292.58915;87.51982;    -0.18175;2.71981;1
292.59124;87.52052;    -0.18173;2.71981;1
292.59334;87.52122;    -0.18171;2.71980;1
292.59543;87.52192;    -0.18170;2.71980;1
292.59753;87.52261;    -0.18170;2.71979;1
292.59962;87.52331;    -0.18170;2.71978;1
292.60172;87.52401;    -0.18168;2.71978;1
292.60381;87.52471;    -0.18166;2.71977;1
292.60591;87.52541;    -0.18164;2.71976;1
292.60800;87.52611;    -0.18162;2.71976;1
292.61010;87.52681;    -0.18160;2.71975;1
292.61219;87.52751;    -0.18156;2.71975;1
292.61429;87.52820;    -0.18152;2.71974;1
292.61638;87.52890;    -0.18149;2.71973;1
292.61848;87.52960;    -0.18148;2.71973;1
292.62057;87.53030;    -0.18145;2.71972;1
292.62267;87.53100;    -0.18142;2.71971;1
292.62477;87.53170;    -0.18137;2.71971;1
292.62686;87.53240;    -0.18131;2.71970;1
292.62896;87.53310;    -0.18125;2.71970;1
292.63105;87.53379;    -0.18122;2.71969;1
292.63315;87.53449;    -0.18120;2.71968;1
292.63525;87.53519;    -0.18118;2.71968;1
292.63734;87.53589;    -0.18114;2.71967;1
292.63944;87.53659;    -0.18110;2.71966;1
292.64153;87.53729;    -0.18107;2.71966;1
292.64363;87.53799;    -0.18106;2.71965;1
292.64573;87.53869;    -0.18103;2.71965;1
292.64782;87.53938;    -0.18099;2.71964;1
292.64992;87.54008;    -0.18095;2.71963;1
292.65202;87.54078;    -0.18093;2.71963;1
292.65411;87.54148;    -0.18091;2.71962;1
292.65621;87.54218;    -0.18089;2.71961;1
292.65831;87.54288;    -0.18087;2.71961;1
292.66040;87.54358;    -0.18085;2.71960;1
292.66250;87.54428;    -0.18084;2.71960;1
292.66459;87.54497;    -0.18082;2.71959;1
292.66669;87.54567;    -0.18079;2.71958;1
292.66878;87.54637;    -0.18077;2.71958;1
292.67087;87.54707;    -0.18077;2.71957;1
292.67297;87.54777;    -0.18077;2.71956;1
292.67507;87.54847;    -0.18077;2.71956;1
292.67716;87.54917;    -0.18075;2.71955;1
292.67926;87.54987;    -0.18073;2.71955;1
292.68135;87.55056;    -0.18070;2.71954;1
292.68345;87.55126;    -0.18068;2.71953;1
292.68555;87.55196;    -0.18067;2.71953;1
292.68764;87.55266;    -0.18068;2.71952;1
292.68974;87.55336;    -0.18068;2.71951;1
292.69184;87.55406;    -0.18066;2.71951;1
292.69393;87.55476;    -0.18064;2.71950;1
292.69603;87.55546;    -0.18062;2.71950;1
292.69813;87.55615;    -0.18060;2.71949;1
292.70022;87.55685;    -0.18058;2.71948;1
292.70232;87.55755;    -0.18056;2.71948;1
292.70442;87.55825;    -0.18054;2.71947;1
292.70651;87.55895;    -0.18052;2.71946;1
292.70861;87.55965;    -0.18050;2.71946;1
292.71070;87.56035;    -0.18047;2.71945;1
