#EXPORTTYPE:DATA SINGLE
#FILE:M-TBA_m=6.45Ï„_30-590-20 C_1Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:03
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:23.04.2025 19:21
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:ÚË„ÂÎ¸:  m=23.50 Ï„  Á‡ÔÂÒÒÓ‚‡Ì
#SAMPLE:M-TBA
#SAMPLE MASS /mg:6.45
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30∞C/1,0(K/min)/590∞C/30,0(K/min)/20∞C/
#SEGMENT:S1/2
#SEG. 1:30∞C/1,0(K/min)/590∞C
#SEG. 2:590∞C/30,0(K/min)/20∞C

##Temp./∞C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
283.98720;253.97104;    -0.28083;2.74477;1
283.98862;253.97247;    -0.28081;2.74476;1
283.99004;253.97389;    -0.28078;2.74476;1
283.99146;253.97531;    -0.28079;2.74476;1
283.99288;253.97673;    -0.28079;2.74475;1
283.99430;253.97815;    -0.28079;2.74475;1
283.99572;253.97957;    -0.28079;2.74474;1
283.99715;253.98099;    -0.28079;2.74474;1
283.99857;253.98241;    -0.28079;2.74474;1
283.99999;253.98383;    -0.28079;2.74473;1
284.00141;253.98525;    -0.28079;2.74473;1
284.00283;253.98667;    -0.28079;2.74472;1
284.00425;253.98809;    -0.28075;2.74472;1
284.00567;253.98951;    -0.28075;2.74472;1
284.00709;253.99093;    -0.28072;2.74471;1
284.00851;253.99235;    -0.28071;2.74471;1
284.00993;253.99377;    -0.28075;2.74470;1
284.01135;253.99520;    -0.28074;2.74470;1
284.01278;253.99662;    -0.28075;2.74470;1
284.01420;253.99804;    -0.28075;2.74469;1
284.01562;253.99946;    -0.28075;2.74469;1
284.01704;254.00088;    -0.28074;2.74468;1
284.01846;254.00230;    -0.28075;2.74468;1
284.01988;254.00372;    -0.28074;2.74468;1
284.02130;254.00514;    -0.28070;2.74467;1
284.02272;254.00656;    -0.28070;2.74467;1
284.02414;254.00798;    -0.28067;2.74466;1
284.02556;254.00940;    -0.28066;2.74466;1
284.02699;254.01082;    -0.28066;2.74466;1
284.02841;254.01224;    -0.28066;2.74465;1
284.02983;254.01366;    -0.28067;2.74465;1
284.03125;254.01508;    -0.28071;2.74464;1
284.03267;254.01650;    -0.28074;2.74464;1
284.03409;254.01793;    -0.28078;2.74464;1
284.03551;254.01935;    -0.28079;2.74463;1
284.03693;254.02077;    -0.28081;2.74463;1
284.03836;254.02219;    -0.28085;2.74462;1
284.03978;254.02361;    -0.28088;2.74462;1
284.04120;254.02503;    -0.28088;2.74462;1
284.04262;254.02645;    -0.28091;2.74461;1
284.04404;254.02787;    -0.28096;2.74461;1
284.04547;254.02929;    -0.28096;2.74460;1
284.04689;254.03071;    -0.28098;2.74460;1
284.04831;254.03213;    -0.28101;2.74460;1
284.04973;254.03355;    -0.28101;2.74459;1
284.05115;254.03497;    -0.28105;2.74459;1
284.05257;254.03639;    -0.28106;2.74458;1
284.05399;254.03781;    -0.28103;2.74458;1
284.05541;254.03923;    -0.28098;2.74458;1
284.05683;254.04066;    -0.28096;2.74457;1
284.05825;254.04208;    -0.28097;2.74457;1
284.05968;254.04350;    -0.28097;2.74456;1
284.06110;254.04492;    -0.28097;2.74456;1
284.06252;254.04634;    -0.28096;2.74456;1
284.06394;254.04776;    -0.28100;2.74455;1
284.06536;254.04918;    -0.28102;2.74455;1
284.06679;254.05060;    -0.28101;2.74454;1
284.06821;254.05202;    -0.28101;2.74454;1
284.06963;254.05344;    -0.28101;2.74454;1
284.07105;254.05486;    -0.28101;2.74453;1
284.07247;254.05628;    -0.28105;2.74453;1
284.07390;254.05770;    -0.28106;2.74452;1
284.07532;254.05912;    -0.28105;2.74452;1
284.07674;254.06054;    -0.28106;2.74452;1
284.07816;254.06196;    -0.28106;2.74451;1
284.07958;254.06339;    -0.28106;2.74451;1
284.08100;254.06481;    -0.28106;2.74450;1
284.08242;254.06623;    -0.28106;2.74450;1
284.08384;254.06765;    -0.28106;2.74450;1
284.08526;254.06907;    -0.28106;2.74449;1
284.08668;254.07049;    -0.28106;2.74449;1
284.08811;254.07191;    -0.28105;2.74448;1
284.08953;254.07333;    -0.28101;2.74448;1
284.09095;254.07475;    -0.28101;2.74448;1
284.09237;254.07617;    -0.28102;2.74447;1
284.09379;254.07759;    -0.28099;2.74447;1
284.09521;254.07901;    -0.28097;2.74446;1
284.09663;254.08043;    -0.28096;2.74446;1
284.09805;254.08185;    -0.28093;2.74446;1
284.09947;254.08327;    -0.28093;2.74445;1
284.10090;254.08469;    -0.28093;2.74445;1
284.10232;254.08612;    -0.28090;2.74444;1
284.10374;254.08754;    -0.28088;2.74444;1
284.10516;254.08896;    -0.28088;2.74444;1
284.10658;254.09038;    -0.28089;2.74443;1
284.10801;254.09180;    -0.28093;2.74443;1
284.10943;254.09322;    -0.28097;2.74442;1
284.11085;254.09464;    -0.28101;2.74442;1
284.11227;254.09606;    -0.28102;2.74442;1
284.11369;254.09748;    -0.28104;2.74441;1
284.11512;254.09890;    -0.28107;2.74441;1
284.11654;254.10032;    -0.28106;2.74440;1
284.11796;254.10174;    -0.28106;2.74440;1
284.11938;254.10316;    -0.28110;2.74440;1
284.12080;254.10458;    -0.28111;2.74439;1
284.12222;254.10600;    -0.28110;2.74439;1
284.12364;254.10742;    -0.28110;2.74438;1
284.12506;254.10885;    -0.28112;2.74438;1
284.12648;254.11027;    -0.28115;2.74438;1
284.12791;254.11169;    -0.28115;2.74437;1
284.12933;254.11311;    -0.28118;2.74437;1
284.13075;254.11453;    -0.28123;2.74436;1
284.13217;254.11595;    -0.28123;2.74436;1
284.13359;254.11737;    -0.28125;2.74436;1
284.13501;254.11879;    -0.28129;2.74435;1
284.13644;254.12021;    -0.28132;2.74435;1
284.13786;254.12163;    -0.28132;2.74434;1
284.13928;254.12305;    -0.28136;2.74434;1
284.14070;254.12447;    -0.28137;2.74434;1
284.14212;254.12589;    -0.28137;2.74433;1
284.14354;254.12731;    -0.28135;2.74433;1
284.14496;254.12873;    -0.28131;2.74432;1
284.14639;254.13015;    -0.28128;2.74432;1
284.14781;254.13158;    -0.28124;2.74432;1
284.14923;254.13300;    -0.28120;2.74431;1
284.15065;254.13442;    -0.28120;2.74431;1
284.15207;254.13584;    -0.28117;2.74430;1
284.15350;254.13726;    -0.28114;2.74430;1
284.15492;254.13868;    -0.28116;2.74430;1
284.15634;254.14010;    -0.28120;2.74429;1
284.15776;254.14152;    -0.28124;2.74429;1
284.15918;254.14294;    -0.28124;2.74428;1
284.16060;254.14436;    -0.28127;2.74428;1
284.16203;254.14578;    -0.28128;2.74428;1
284.16345;254.14720;    -0.28129;2.74427;1
284.16487;254.14862;    -0.28133;2.74427;1
284.16629;254.15004;    -0.28133;2.74426;1
284.16771;254.15146;    -0.28136;2.74426;1
284.16913;254.15288;    -0.28140;2.74426;1
284.17055;254.15431;    -0.28144;2.74425;1
284.17197;254.15573;    -0.28146;2.74425;1
284.17339;254.15715;    -0.28145;2.74424;1
284.17481;254.15857;    -0.28146;2.74424;1
284.17623;254.15999;    -0.28150;2.74424;1
284.17765;254.16141;    -0.28150;2.74423;1
284.17907;254.16283;    -0.28150;2.74423;1
284.18049;254.16425;    -0.28150;2.74422;1
284.18191;254.16567;    -0.28150;2.74422;1
284.18333;254.16709;    -0.28151;2.74422;1
284.18476;254.16851;    -0.28155;2.74421;1
284.18618;254.16993;    -0.28159;2.74421;1
284.18760;254.17135;    -0.28159;2.74420;1
284.18902;254.17277;    -0.28158;2.74420;1
284.19044;254.17419;    -0.28159;2.74420;1
284.19186;254.17561;    -0.28157;2.74419;1
284.19328;254.17704;    -0.28154;2.74419;1
284.19470;254.17846;    -0.28154;2.74418;1
284.19612;254.17988;    -0.28150;2.74418;1
284.19754;254.18130;    -0.28150;2.74418;1
284.19896;254.18272;    -0.28148;2.74417;1
284.20038;254.18414;    -0.28143;2.74417;1
284.20180;254.18556;    -0.28141;2.74416;1
284.20322;254.18698;    -0.28142;2.74416;1
284.20464;254.18840;    -0.28142;2.74416;1
284.20606;254.18982;    -0.28142;2.74415;1
284.20748;254.19124;    -0.28138;2.74415;1
284.20890;254.19266;    -0.28137;2.74414;1
284.21032;254.19408;    -0.28138;2.74414;1
284.21174;254.19550;    -0.28137;2.74414;1
284.21316;254.19692;    -0.28137;2.74413;1
284.21458;254.19834;    -0.28137;2.74413;1
284.21600;254.19977;    -0.28141;2.74412;1
284.21742;254.20119;    -0.28145;2.74412;1
284.21884;254.20261;    -0.28146;2.74412;1
284.22026;254.20403;    -0.28146;2.74411;1
284.22168;254.20545;    -0.28146;2.74411;1
284.22310;254.20687;    -0.28146;2.74410;1
284.22451;254.20829;    -0.28142;2.74410;1
284.22593;254.20971;    -0.28142;2.74410;1
284.22735;254.21113;    -0.28142;2.74409;1
284.22877;254.21255;    -0.28142;2.74409;1
284.23019;254.21397;    -0.28141;2.74408;1
284.23161;254.21539;    -0.28137;2.74408;1
284.23303;254.21681;    -0.28133;2.74408;1
284.23445;254.21823;    -0.28129;2.74407;1
284.23587;254.21965;    -0.28129;2.74407;1
284.23729;254.22107;    -0.28127;2.74406;1
284.23871;254.22250;    -0.28122;2.74406;1
284.24013;254.22392;    -0.28120;2.74406;1
284.24155;254.22534;    -0.28121;2.74405;1
284.24296;254.22676;    -0.28121;2.74405;1
284.24438;254.22818;    -0.28121;2.74404;1
284.24580;254.22960;    -0.28121;2.74404;1
284.24722;254.23102;    -0.28121;2.74403;1
284.24864;254.23244;    -0.28120;2.74403;1
284.25006;254.23386;    -0.28122;2.74403;1
284.25149;254.23528;    -0.28126;2.74402;1
284.25291;254.23670;    -0.28129;2.74402;1
284.25433;254.23812;    -0.28133;2.74401;1
284.25575;254.23954;    -0.28133;2.74401;1
284.25716;254.24096;    -0.28136;2.74401;1
284.25858;254.24238;    -0.28139;2.74400;1
284.26000;254.24380;    -0.28138;2.74400;1
284.26142;254.24523;    -0.28138;2.74399;1
284.26284;254.24665;    -0.28138;2.74399;1
284.26426;254.24807;    -0.28134;2.74399;1
284.26568;254.24949;    -0.28134;2.74398;1
284.26710;254.25091;    -0.28134;2.74398;1
284.26852;254.25233;    -0.28134;2.74397;1
284.26994;254.25375;    -0.28133;2.74397;1
284.27136;254.25517;    -0.28129;2.74397;1
284.27277;254.25659;    -0.28125;2.74396;1
284.27419;254.25801;    -0.28122;2.74396;1
284.27561;254.25943;    -0.28118;2.74395;1
284.27703;254.26085;    -0.28117;2.74395;1
284.27845;254.26227;    -0.28116;2.74395;1
284.27987;254.26369;    -0.28111;2.74394;1
284.28129;254.26511;    -0.28108;2.74394;1
284.28271;254.26653;    -0.28104;2.74393;1
284.28412;254.26796;    -0.28100;2.74393;1
284.28554;254.26938;    -0.28099;2.74393;1
284.28696;254.27080;    -0.28100;2.74392;1
284.28838;254.27222;    -0.28098;2.74392;1
284.28980;254.27364;    -0.28095;2.74391;1
284.29122;254.27506;    -0.28095;2.74391;1
284.29264;254.27648;    -0.28092;2.74391;1
284.29406;254.27790;    -0.28088;2.74390;1
284.29548;254.27932;    -0.28084;2.74390;1
284.29689;254.28074;    -0.28081;2.74389;1
284.29831;254.28216;    -0.28077;2.74389;1
284.29973;254.28358;    -0.28074;2.74389;1
284.30114;254.28500;    -0.28074;2.74388;1
284.30256;254.28642;    -0.28074;2.74388;1
284.30398;254.28784;    -0.28074;2.74387;1
284.30540;254.28926;    -0.28072;2.74387;1
284.30681;254.29069;    -0.28068;2.74387;1
284.30823;254.29211;    -0.28062;2.74386;1
284.30965;254.29353;    -0.28051;2.74386;1
284.31107;254.29495;    -0.28048;2.74385;1
284.31249;254.29637;    -0.28048;2.74385;1
284.31391;254.29779;    -0.28045;2.74385;1
284.31532;254.29921;    -0.28042;2.74384;1
284.31674;254.30063;    -0.28038;2.74384;1
284.31816;254.30205;    -0.28035;2.74383;1
284.31958;254.30347;    -0.28035;2.74383;1
284.32100;254.30489;    -0.28031;2.74383;1
284.32241;254.30631;    -0.28034;2.74382;1
284.32383;254.30773;    -0.28035;2.74382;1
284.32525;254.30915;    -0.28037;2.74381;1
284.32667;254.31057;    -0.28042;2.74381;1
284.32809;254.31199;    -0.28044;2.74381;1
284.32950;254.31342;    -0.28044;2.74380;1
284.33092;254.31484;    -0.28044;2.74380;1
284.33234;254.31626;    -0.28044;2.74379;1
284.33376;254.31768;    -0.28047;2.74379;1
284.33517;254.31910;    -0.28049;2.74379;1
284.33659;254.32052;    -0.28047;2.74378;1
284.33801;254.32194;    -0.28044;2.74378;1
284.33943;254.32336;    -0.28044;2.74377;1
284.34084;254.32478;    -0.28040;2.74377;1
284.34226;254.32620;    -0.28039;2.74377;1
284.34368;254.32762;    -0.28043;2.74376;1
284.34510;254.32904;    -0.28045;2.74376;1
284.34652;254.33046;    -0.28044;2.74375;1
284.34794;254.33188;    -0.28044;2.74375;1
284.34935;254.33330;    -0.28044;2.74375;1
284.35077;254.33472;    -0.28048;2.74374;1
284.35219;254.33615;    -0.28049;2.74374;1
284.35361;254.33757;    -0.28048;2.74373;1
284.35502;254.33899;    -0.28050;2.74373;1
284.35644;254.34041;    -0.28054;2.74373;1
284.35786;254.34183;    -0.28058;2.74372;1
284.35928;254.34325;    -0.28062;2.74372;1
284.36069;254.34467;    -0.28061;2.74371;1
284.36211;254.34609;    -0.28065;2.74371;1
284.36353;254.34751;    -0.28064;2.74371;1
284.36495;254.34893;    -0.28061;2.74370;1
284.36637;254.35035;    -0.28061;2.74370;1
284.36779;254.35177;    -0.28057;2.74369;1
284.36920;254.35319;    -0.28057;2.74369;1
284.37062;254.35461;    -0.28058;2.74369;1
284.37204;254.35603;    -0.28057;2.74368;1
284.37346;254.35745;    -0.28059;2.74368;1
284.37487;254.35888;    -0.28064;2.74367;1
284.37629;254.36030;    -0.28067;2.74367;1
284.37771;254.36172;    -0.28066;2.74367;1
284.37913;254.36314;    -0.28062;2.74366;1
284.38055;254.36456;    -0.28062;2.74366;1
284.38196;254.36598;    -0.28062;2.74365;1
284.38338;254.36740;    -0.28062;2.74365;1
284.38480;254.36882;    -0.28062;2.74365;1
284.38622;254.37024;    -0.28062;2.74364;1
284.38764;254.37166;    -0.28062;2.74364;1
284.38905;254.37308;    -0.28066;2.74363;1
284.39047;254.37450;    -0.28067;2.74363;1
284.39189;254.37592;    -0.28064;2.74363;1
284.39331;254.37734;    -0.28061;2.74362;1
284.39473;254.37876;    -0.28063;2.74362;1
284.39614;254.38018;    -0.28067;2.74361;1
284.39756;254.38161;    -0.28066;2.74361;1
284.39898;254.38303;    -0.28066;2.74361;1
284.40040;254.38445;    -0.28067;2.74360;1
284.40182;254.38587;    -0.28066;2.74360;1
284.40324;254.38729;    -0.28067;2.74359;1
284.40465;254.38871;    -0.28066;2.74359;1
284.40607;254.39013;    -0.28062;2.74359;1
284.40749;254.39155;    -0.28058;2.74358;1
284.40891;254.39297;    -0.28058;2.74358;1
284.41033;254.39439;    -0.28055;2.74357;1
284.41175;254.39581;    -0.28055;2.74357;1
284.41317;254.39723;    -0.28058;2.74357;1
284.41459;254.39865;    -0.28058;2.74356;1
284.41600;254.40007;    -0.28063;2.74356;1
284.41742;254.40149;    -0.28066;2.74355;1
284.41884;254.40291;    -0.28067;2.74355;1
284.42026;254.40434;    -0.28067;2.74355;1
284.42168;254.40576;    -0.28067;2.74354;1
284.42310;254.40718;    -0.28067;2.74354;1
284.42452;254.40860;    -0.28067;2.74353;1
284.42593;254.41002;    -0.28067;2.74353;1
284.42735;254.41144;    -0.28067;2.74353;1
284.42877;254.41286;    -0.28066;2.74352;1
284.43019;254.41428;    -0.28069;2.74352;1
284.43161;254.41570;    -0.28072;2.74351;1
284.43302;254.41712;    -0.28071;2.74351;1
284.43444;254.41854;    -0.28071;2.74351;1
284.43586;254.41996;    -0.28071;2.74350;1
284.43728;254.42138;    -0.28071;2.74350;1
284.43870;254.42280;    -0.28072;2.74349;1
284.44012;254.42422;    -0.28069;2.74349;1
284.44154;254.42564;    -0.28067;2.74349;1
284.44296;254.42707;    -0.28067;2.74348;1
284.44438;254.42849;    -0.28067;2.74348;1
284.44581;254.42991;    -0.28067;2.74347;1
284.44723;254.43133;    -0.28067;2.74347;1
284.44865;254.43275;    -0.28070;2.74347;1
284.45007;254.43417;    -0.28072;2.74346;1
284.45149;254.43559;    -0.28071;2.74346;1
284.45291;254.43701;    -0.28072;2.74345;1
284.45433;254.43843;    -0.28071;2.74345;1
284.45575;254.43985;    -0.28071;2.74345;1
284.45717;254.44127;    -0.28072;2.74344;1
284.45859;254.44269;    -0.28069;2.74344;1
284.46001;254.44411;    -0.28067;2.74343;1
284.46143;254.44553;    -0.28068;2.74343;1
284.46285;254.44695;    -0.28067;2.74343;1
284.46427;254.44837;    -0.28063;2.74342;1
284.46569;254.44980;    -0.28063;2.74342;1
284.46711;254.45122;    -0.28063;2.74341;1
284.46853;254.45264;    -0.28063;2.74341;1
284.46995;254.45406;    -0.28065;2.74341;1
284.47137;254.45548;    -0.28068;2.74340;1
284.47279;254.45690;    -0.28068;2.74340;1
284.47421;254.45832;    -0.28072;2.74339;1
284.47563;254.45974;    -0.28076;2.74339;1
284.47705;254.46116;    -0.28076;2.74339;1
284.47847;254.46258;    -0.28076;2.74338;1
284.47989;254.46400;    -0.28078;2.74338;1
284.48131;254.46542;    -0.28081;2.74337;1
284.48273;254.46684;    -0.28081;2.74337;1
284.48415;254.46826;    -0.28085;2.74337;1
284.48557;254.46968;    -0.28085;2.74336;1
284.48699;254.47110;    -0.28085;2.74336;1
284.48842;254.47253;    -0.28083;2.74335;1
284.48984;254.47395;    -0.28080;2.74335;1
284.49126;254.47537;    -0.28080;2.74335;1
284.49268;254.47679;    -0.28076;2.74334;1
284.49410;254.47821;    -0.28076;2.74334;1
284.49552;254.47963;    -0.28076;2.74333;1
284.49695;254.48105;    -0.28079;2.74333;1
284.49837;254.48247;    -0.28081;2.74333;1
284.49979;254.48389;    -0.28081;2.74332;1
284.50121;254.48531;    -0.28081;2.74332;1
284.50263;254.48673;    -0.28081;2.74331;1
284.50405;254.48815;    -0.28085;2.74331;1
284.50547;254.48957;    -0.28085;2.74331;1
284.50689;254.49099;    -0.28085;2.74330;1
284.50831;254.49241;    -0.28085;2.74330;1
284.50974;254.49383;    -0.28085;2.74329;1
284.51116;254.49526;    -0.28085;2.74329;1
284.51258;254.49668;    -0.28081;2.74329;1
284.51400;254.49810;    -0.28077;2.74328;1
284.51542;254.49952;    -0.28077;2.74328;1
284.51684;254.50094;    -0.28074;2.74327;1
284.51826;254.50236;    -0.28072;2.74327;1
284.51969;254.50378;    -0.28071;2.74326;1
284.52111;254.50520;    -0.28068;2.74326;1
284.52253;254.50662;    -0.28068;2.74326;1
284.52395;254.50804;    -0.28068;2.74325;1
284.52537;254.50946;    -0.28068;2.74325;1
284.52680;254.51088;    -0.28068;2.74324;1
284.52822;254.51230;    -0.28067;2.74324;1
284.52964;254.51372;    -0.28063;2.74324;1
284.53107;254.51514;    -0.28059;2.74323;1
284.53249;254.51656;    -0.28055;2.74323;1
284.53391;254.51799;    -0.28052;2.74322;1
284.53533;254.51941;    -0.28048;2.74322;1
284.53676;254.52083;    -0.28046;2.74322;1
284.53818;254.52225;    -0.28047;2.74321;1
284.53960;254.52367;    -0.28047;2.74321;1
284.54103;254.52509;    -0.28047;2.74320;1
284.54245;254.52651;    -0.28047;2.74320;1
284.54387;254.52793;    -0.28046;2.74320;1
284.54530;254.52935;    -0.28049;2.74319;1
284.54672;254.53077;    -0.28052;2.74319;1
284.54814;254.53219;    -0.28051;2.74318;1
284.54957;254.53361;    -0.28051;2.74318;1
284.55099;254.53503;    -0.28051;2.74318;1
284.55241;254.53645;    -0.28047;2.74317;1
284.55384;254.53787;    -0.28047;2.74317;1
284.55526;254.53929;    -0.28047;2.74316;1
284.55668;254.54072;    -0.28047;2.74316;1
284.55811;254.54214;    -0.28047;2.74316;1
284.55953;254.54356;    -0.28047;2.74315;1
284.56095;254.54498;    -0.28043;2.74315;1
284.56237;254.54640;    -0.28043;2.74314;1
284.56380;254.54782;    -0.28043;2.74314;1
284.56522;254.54924;    -0.28043;2.74314;1
284.56664;254.55066;    -0.28041;2.74313;1
284.56806;254.55208;    -0.28038;2.74313;1
284.56949;254.55350;    -0.28039;2.74312;1
284.57091;254.55492;    -0.28038;2.74312;1
284.57233;254.55634;    -0.28039;2.74312;1
284.57376;254.55776;    -0.28038;2.74311;1
284.57518;254.55918;    -0.28041;2.74311;1
284.57660;254.56060;    -0.28043;2.74310;1
284.57803;254.56202;    -0.28043;2.74310;1
284.57945;254.56345;    -0.28043;2.74310;1
284.58087;254.56487;    -0.28043;2.74309;1
284.58230;254.56629;    -0.28040;2.74309;1
284.58372;254.56771;    -0.28038;2.74308;1
284.58514;254.56913;    -0.28041;2.74308;1
284.58657;254.57055;    -0.28043;2.74308;1
284.58799;254.57197;    -0.28043;2.74307;1
284.58942;254.57339;    -0.28043;2.74307;1
284.59084;254.57481;    -0.28046;2.74306;1
284.59226;254.57623;    -0.28054;2.74306;1
284.59369;254.57765;    -0.28057;2.74306;1
284.59511;254.57907;    -0.28056;2.74305;1
284.59653;254.58049;    -0.28056;2.74305;1
284.59795;254.58191;    -0.28056;2.74304;1
284.59937;254.58333;    -0.28056;2.74304;1
284.60080;254.58475;    -0.28056;2.74304;1
284.60222;254.58618;    -0.28056;2.74303;1
284.60364;254.58760;    -0.28056;2.74303;1
284.60507;254.58902;    -0.28058;2.74302;1
284.60649;254.59044;    -0.28061;2.74302;1
284.60791;254.59186;    -0.28061;2.74302;1
284.60934;254.59328;    -0.28065;2.74301;1
284.61076;254.59470;    -0.28065;2.74301;1
284.61219;254.59612;    -0.28065;2.74300;1
284.61361;254.59754;    -0.28065;2.74300;1
284.61504;254.59896;    -0.28064;2.74299;1
284.61646;254.60038;    -0.28060;2.74299;1
284.61788;254.60180;    -0.28056;2.74299;1
284.61931;254.60322;    -0.28052;2.74298;1
284.62073;254.60464;    -0.28052;2.74298;1
284.62215;254.60606;    -0.28052;2.74298;1
284.62358;254.60748;    -0.28052;2.74297;1
284.62500;254.60891;    -0.28053;2.74297;1
284.62642;254.61033;    -0.28057;2.74296;1
284.62785;254.61175;    -0.28056;2.74296;1
284.62927;254.61317;    -0.28053;2.74296;1
284.63070;254.61459;    -0.28049;2.74295;1
284.63212;254.61601;    -0.28045;2.74295;1
284.63354;254.61743;    -0.28041;2.74294;1
284.63497;254.61885;    -0.28039;2.74294;1
284.63639;254.62027;    -0.28039;2.74293;1
284.63781;254.62169;    -0.28039;2.74293;1
284.63924;254.62311;    -0.28043;2.74293;1
284.64066;254.62453;    -0.28044;2.74292;1
284.64209;254.62595;    -0.28046;2.74292;1
284.64351;254.62737;    -0.28050;2.74291;1
284.64494;254.62879;    -0.28052;2.74291;1
284.64636;254.63021;    -0.28053;2.74291;1
284.64778;254.63164;    -0.28057;2.74290;1
284.64921;254.63306;    -0.28057;2.74290;1
284.65063;254.63448;    -0.28057;2.74289;1
284.65206;254.63590;    -0.28057;2.74289;1
284.65348;254.63732;    -0.28057;2.74289;1
284.65491;254.63874;    -0.28057;2.74288;1
284.65633;254.64016;    -0.28057;2.74288;1
284.65775;254.64158;    -0.28061;2.74287;1
284.65918;254.64300;    -0.28061;2.74287;1
284.66060;254.64442;    -0.28064;2.74287;1
284.66203;254.64584;    -0.28066;2.74286;1
284.66345;254.64726;    -0.28065;2.74286;1
284.66488;254.64868;    -0.28067;2.74285;1
284.66630;254.65010;    -0.28070;2.74285;1
284.66773;254.65152;    -0.28066;2.74285;1
284.66915;254.65294;    -0.28066;2.74284;1
284.67058;254.65437;    -0.28063;2.74284;1
284.67200;254.65579;    -0.28059;2.74283;1
284.67343;254.65721;    -0.28057;2.74283;1
284.67485;254.65863;    -0.28057;2.74283;1
284.67627;254.66005;    -0.28057;2.74282;1
284.67770;254.66147;    -0.28057;2.74282;1
284.67912;254.66289;    -0.28058;2.74281;1
284.68055;254.66431;    -0.28055;2.74281;1
284.68197;254.66573;    -0.28052;2.74281;1
284.68339;254.66715;    -0.28053;2.74280;1
284.68482;254.66857;    -0.28053;2.74280;1
284.68624;254.66999;    -0.28053;2.74279;1
284.68766;254.67141;    -0.28049;2.74279;1
284.68909;254.67283;    -0.28049;2.74279;1
284.69051;254.67425;    -0.28046;2.74278;1
284.69194;254.67567;    -0.28044;2.74278;1
284.69336;254.67710;    -0.28045;2.74277;1
284.69478;254.67852;    -0.28044;2.74277;1
284.69621;254.67994;    -0.28044;2.74277;1
284.69763;254.68136;    -0.28048;2.74276;1
284.69905;254.68278;    -0.28049;2.74276;1
284.70048;254.68420;    -0.28046;2.74275;1
284.70190;254.68562;    -0.28044;2.74275;1
284.70333;254.68704;    -0.28045;2.74275;1
284.70475;254.68846;    -0.28044;2.74274;1
284.70617;254.68988;    -0.28044;2.74274;1
284.70760;254.69130;    -0.28045;2.74273;1
284.70902;254.69272;    -0.28045;2.74273;1
284.71045;254.69414;    -0.28045;2.74272;1
284.71187;254.69556;    -0.28045;2.74272;1
284.71329;254.69698;    -0.28044;2.74272;1
284.71472;254.69840;    -0.28045;2.74271;1
284.71614;254.69983;    -0.28049;2.74271;1
284.71756;254.70125;    -0.28049;2.74270;1
284.71898;254.70267;    -0.28049;2.74270;1
284.72041;254.70409;    -0.28049;2.74270;1
284.72183;254.70551;    -0.28048;2.74269;1
284.72325;254.70693;    -0.28045;2.74269;1
284.72467;254.70835;    -0.28045;2.74268;1
284.72610;254.70977;    -0.28041;2.74268;1
284.72752;254.71119;    -0.28040;2.74268;1
284.72894;254.71261;    -0.28040;2.74267;1
284.73036;254.71403;    -0.28041;2.74267;1
284.73179;254.71545;    -0.28040;2.74266;1
284.73321;254.71687;    -0.28036;2.74266;1
284.73463;254.71829;    -0.28032;2.74266;1
284.73606;254.71971;    -0.28032;2.74265;1
284.73748;254.72113;    -0.28029;2.74265;1
284.73890;254.72256;    -0.28027;2.74264;1
284.74033;254.72398;    -0.28028;2.74264;1
284.74175;254.72540;    -0.28028;2.74264;1
284.74317;254.72682;    -0.28028;2.74263;1
284.74460;254.72824;    -0.28028;2.74263;1
284.74602;254.72966;    -0.28028;2.74262;1
284.74744;254.73108;    -0.28027;2.74262;1
284.74886;254.73250;    -0.28030;2.74262;1
284.75028;254.73392;    -0.28033;2.74261;1
284.75171;254.73534;    -0.28032;2.74261;1
284.75313;254.73676;    -0.28032;2.74260;1
284.75455;254.73818;    -0.28032;2.74260;1
284.75598;254.73960;    -0.28033;2.74260;1
284.75740;254.74102;    -0.28029;2.74259;1
284.75882;254.74244;    -0.28028;2.74259;1
284.76024;254.74386;    -0.28027;2.74258;1
284.76166;254.74529;    -0.28023;2.74258;1
284.76309;254.74671;    -0.28024;2.74258;1
284.76451;254.74813;    -0.28019;2.74257;1
284.76593;254.74955;    -0.28022;2.74257;1
284.76736;254.75097;    -0.28024;2.74256;1
284.76878;254.75239;    -0.28024;2.74256;1
284.77020;254.75381;    -0.28024;2.74256;1
284.77162;254.75523;    -0.28024;2.74255;1
284.77304;254.75665;    -0.28028;2.74255;1
284.77447;254.75807;    -0.28028;2.74254;1
