#EXPORTTYPE:DATA SINGLE
#FILE:M-TBA_m=6.40Ï„_30-590-20 C_5Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:22.04.2025 14:17
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:ÚË„ÂÎ¸:  m=23.60 Ï„  Á‡ÔÂÒÒÓ‚‡Ì
#SAMPLE:M-TBA
#SAMPLE MASS /mg:6.40
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30∞C/5,0(K/min)/590∞C/5,0(K/min)/20∞C/
#SEGMENT:S1/2
#SEG. 1:30∞C/5,0(K/min)/590∞C
#SEG. 2:590∞C/5,0(K/min)/20∞C

##Temp./∞C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
298.73221;53.73820;     0.22769;2.70114;1
298.73397;53.73855;     0.22797;2.70114;1
298.73572;53.73891;     0.22827;2.70113;1
298.73748;53.73926;     0.22857;2.70112;1
298.73924;53.73961;     0.22887;2.70112;1
298.74099;53.73996;     0.22918;2.70111;1
298.74275;53.74031;     0.22949;2.70111;1
298.74450;53.74067;     0.22980;2.70110;1
298.74626;53.74102;     0.23012;2.70110;1
298.74801;53.74137;     0.23044;2.70109;1
298.74977;53.74172;     0.23076;2.70109;1
298.75152;53.74207;     0.23109;2.70108;1
298.75328;53.74242;     0.23142;2.70108;1
298.75504;53.74278;     0.23175;2.70107;1
298.75679;53.74313;     0.23207;2.70106;1
298.75855;53.74348;     0.23239;2.70106;1
298.76030;53.74383;     0.23271;2.70105;1
298.76206;53.74418;     0.23303;2.70105;1
298.76382;53.74454;     0.23334;2.70104;1
298.76557;53.74489;     0.23366;2.70104;1
298.76733;53.74524;     0.23399;2.70103;1
298.76909;53.74559;     0.23432;2.70103;1
298.77084;53.74594;     0.23466;2.70102;1
298.77260;53.74630;     0.23500;2.70102;1
298.77436;53.74665;     0.23534;2.70101;1
298.77611;53.74700;     0.23567;2.70101;1
298.77787;53.74735;     0.23600;2.70100;1
298.77963;53.74770;     0.23633;2.70099;1
298.78138;53.74805;     0.23665;2.70099;1
298.78314;53.74841;     0.23697;2.70098;1
298.78489;53.74876;     0.23729;2.70098;1
298.78665;53.74911;     0.23760;2.70097;1
298.78840;53.74946;     0.23792;2.70097;1
298.79016;53.74981;     0.23824;2.70096;1
298.79192;53.75017;     0.23857;2.70096;1
298.79367;53.75052;     0.23890;2.70095;1
298.79543;53.75087;     0.23923;2.70095;1
298.79718;53.75122;     0.23956;2.70094;1
298.79894;53.75157;     0.23988;2.70093;1
298.80069;53.75193;     0.24018;2.70093;1
298.80245;53.75228;     0.24047;2.70092;1
298.80420;53.75263;     0.24076;2.70092;1
298.80596;53.75298;     0.24104;2.70091;1
298.80772;53.75333;     0.24133;2.70091;1
298.80947;53.75368;     0.24162;2.70090;1
298.81123;53.75404;     0.24192;2.70090;1
298.81299;53.75439;     0.24222;2.70089;1
298.81474;53.75474;     0.24253;2.70089;1
298.81650;53.75509;     0.24283;2.70088;1
298.81825;53.75544;     0.24312;2.70087;1
298.82001;53.75580;     0.24342;2.70087;1
298.82177;53.75615;     0.24372;2.70086;1
298.82352;53.75650;     0.24402;2.70086;1
298.82528;53.75685;     0.24432;2.70085;1
298.82703;53.75720;     0.24463;2.70085;1
298.82879;53.75756;     0.24495;2.70084;1
298.83054;53.75791;     0.24527;2.70084;1
298.83230;53.75826;     0.24560;2.70083;1
298.83405;53.75861;     0.24593;2.70083;1
298.83581;53.75896;     0.24627;2.70082;1
298.83757;53.75931;     0.24661;2.70081;1
298.83932;53.75967;     0.24695;2.70081;1
298.84108;53.76002;     0.24728;2.70080;1
298.84284;53.76037;     0.24760;2.70080;1
298.84460;53.76072;     0.24792;2.70079;1
298.84635;53.76107;     0.24824;2.70079;1
298.84811;53.76143;     0.24855;2.70078;1
298.84987;53.76178;     0.24886;2.70078;1
298.85162;53.76213;     0.24917;2.70077;1
298.85338;53.76248;     0.24949;2.70077;1
298.85513;53.76283;     0.24981;2.70076;1
298.85689;53.76319;     0.25013;2.70075;1
298.85864;53.76354;     0.25046;2.70075;1
298.86040;53.76389;     0.25080;2.70074;1
298.86215;53.76424;     0.25114;2.70074;1
298.86391;53.76459;     0.25148;2.70073;1
298.86566;53.76494;     0.25181;2.70073;1
298.86742;53.76530;     0.25213;2.70072;1
298.86918;53.76565;     0.25244;2.70072;1
298.87093;53.76600;     0.25274;2.70071;1
298.87269;53.76635;     0.25304;2.70071;1
298.87444;53.76670;     0.25336;2.70070;1
298.87620;53.76706;     0.25368;2.70070;1
298.87796;53.76741;     0.25401;2.70069;1
298.87971;53.76776;     0.25434;2.70068;1
298.88147;53.76811;     0.25467;2.70068;1
298.88323;53.76846;     0.25499;2.70067;1
298.88498;53.76882;     0.25531;2.70067;1
298.88674;53.76917;     0.25562;2.70066;1
298.88849;53.76952;     0.25594;2.70066;1
298.89025;53.76987;     0.25626;2.70065;1
298.89200;53.77022;     0.25658;2.70065;1
298.89376;53.77057;     0.25691;2.70064;1
298.89552;53.77093;     0.25725;2.70064;1
298.89727;53.77128;     0.25759;2.70063;1
298.89903;53.77163;     0.25793;2.70062;1
298.90079;53.77198;     0.25828;2.70062;1
298.90254;53.77233;     0.25862;2.70061;1
298.90430;53.77269;     0.25895;2.70061;1
298.90606;53.77304;     0.25929;2.70060;1
298.90781;53.77339;     0.25961;2.70060;1
298.90957;53.77374;     0.25994;2.70059;1
298.91133;53.77409;     0.26025;2.70059;1
298.91309;53.77445;     0.26057;2.70058;1
298.91484;53.77480;     0.26088;2.70058;1
298.91660;53.77515;     0.26120;2.70057;1
298.91836;53.77550;     0.26152;2.70056;1
298.92011;53.77585;     0.26185;2.70056;1
298.92187;53.77620;     0.26218;2.70055;1
298.92363;53.77656;     0.26251;2.70055;1
298.92539;53.77691;     0.26284;2.70054;1
298.92714;53.77726;     0.26318;2.70054;1
298.92890;53.77761;     0.26351;2.70053;1
298.93066;53.77796;     0.26385;2.70053;1
298.93242;53.77832;     0.26419;2.70052;1
298.93418;53.77867;     0.26453;2.70052;1
298.93594;53.77902;     0.26488;2.70051;1
298.93770;53.77937;     0.26523;2.70050;1
298.93946;53.77972;     0.26557;2.70050;1
298.94122;53.78008;     0.26592;2.70049;1
298.94297;53.78043;     0.26626;2.70049;1
298.94473;53.78078;     0.26660;2.70048;1
298.94649;53.78113;     0.26694;2.70048;1
298.94825;53.78148;     0.26727;2.70047;1
298.95001;53.78183;     0.26759;2.70047;1
298.95177;53.78219;     0.26791;2.70046;1
298.95353;53.78254;     0.26821;2.70046;1
298.95529;53.78289;     0.26852;2.70045;1
298.95704;53.78324;     0.26882;2.70044;1
298.95880;53.78359;     0.26912;2.70044;1
298.96056;53.78395;     0.26943;2.70043;1
298.96231;53.78430;     0.26974;2.70043;1
298.96407;53.78465;     0.27007;2.70042;1
298.96582;53.78500;     0.27041;2.70042;1
298.96758;53.78535;     0.27076;2.70041;1
298.96933;53.78571;     0.27113;2.70041;1
298.97109;53.78606;     0.27151;2.70040;1
298.97285;53.78641;     0.27189;2.70040;1
298.97460;53.78676;     0.27228;2.70039;1
298.97636;53.78711;     0.27267;2.70038;1
298.97812;53.78746;     0.27305;2.70038;1
298.97988;53.78782;     0.27342;2.70037;1
298.98164;53.78817;     0.27378;2.70037;1
298.98340;53.78852;     0.27412;2.70036;1
298.98515;53.78887;     0.27445;2.70036;1
298.98691;53.78922;     0.27476;2.70035;1
298.98867;53.78958;     0.27507;2.70035;1
298.99042;53.78993;     0.27538;2.70034;1
298.99218;53.79028;     0.27570;2.70034;1
298.99394;53.79063;     0.27603;2.70033;1
298.99570;53.79098;     0.27635;2.70032;1
298.99745;53.79134;     0.27668;2.70032;1
298.99921;53.79169;     0.27702;2.70031;1
299.00097;53.79204;     0.27735;2.70031;1
299.00273;53.79239;     0.27768;2.70030;1
299.00449;53.79274;     0.27801;2.70030;1
299.00624;53.79309;     0.27833;2.70029;1
299.00800;53.79345;     0.27865;2.70029;1
299.00976;53.79380;     0.27896;2.70028;1
299.01152;53.79415;     0.27927;2.70028;1
299.01327;53.79450;     0.27958;2.70027;1
299.01503;53.79485;     0.27988;2.70026;1
299.01679;53.79521;     0.28019;2.70026;1
299.01855;53.79556;     0.28049;2.70025;1
299.02030;53.79591;     0.28080;2.70025;1
299.02206;53.79626;     0.28111;2.70024;1
299.02382;53.79661;     0.28142;2.70024;1
299.02558;53.79697;     0.28174;2.70023;1
299.02733;53.79732;     0.28206;2.70023;1
299.02909;53.79767;     0.28240;2.70022;1
299.03085;53.79802;     0.28274;2.70022;1
299.03260;53.79837;     0.28310;2.70021;1
299.03436;53.79872;     0.28348;2.70020;1
299.03612;53.79908;     0.28387;2.70020;1
299.03787;53.79943;     0.28426;2.70019;1
299.03963;53.79978;     0.28465;2.70019;1
299.04139;53.80013;     0.28501;2.70018;1
299.04315;53.80048;     0.28536;2.70018;1
299.04490;53.80084;     0.28570;2.70017;1
299.04666;53.80119;     0.28604;2.70017;1
299.04842;53.80154;     0.28639;2.70016;1
299.05018;53.80189;     0.28675;2.70016;1
299.05194;53.80224;     0.28712;2.70015;1
299.05369;53.80260;     0.28751;2.70014;1
299.05545;53.80295;     0.28790;2.70014;1
299.05721;53.80330;     0.28829;2.70013;1
299.05896;53.80365;     0.28868;2.70013;1
299.06072;53.80400;     0.28906;2.70012;1
299.06248;53.80435;     0.28943;2.70012;1
299.06423;53.80471;     0.28980;2.70011;1
299.06599;53.80506;     0.29016;2.70011;1
299.06775;53.80541;     0.29051;2.70010;1
299.06950;53.80576;     0.29085;2.70010;1
299.07126;53.80611;     0.29119;2.70009;1
299.07302;53.80647;     0.29154;2.70008;1
299.07477;53.80682;     0.29189;2.70008;1
299.07653;53.80717;     0.29225;2.70007;1
299.07829;53.80752;     0.29261;2.70007;1
299.08004;53.80787;     0.29298;2.70006;1
299.08180;53.80823;     0.29335;2.70006;1
299.08355;53.80858;     0.29372;2.70005;1
299.08531;53.80893;     0.29409;2.70005;1
299.08706;53.80928;     0.29446;2.70004;1
299.08882;53.80963;     0.29482;2.70004;1
299.09058;53.80998;     0.29517;2.70003;1
299.09233;53.81034;     0.29552;2.70002;1
299.09409;53.81069;     0.29586;2.70002;1
299.09585;53.81104;     0.29621;2.70001;1
299.09761;53.81139;     0.29655;2.70001;1
299.09936;53.81174;     0.29690;2.70000;1
299.10112;53.81210;     0.29727;2.70000;1
299.10288;53.81245;     0.29764;2.69999;1
299.10463;53.81280;     0.29802;2.69999;1
299.10639;53.81315;     0.29840;2.69998;1
299.10815;53.81350;     0.29878;2.69998;1
299.10991;53.81386;     0.29917;2.69997;1
299.11167;53.81421;     0.29955;2.69996;1
299.11342;53.81456;     0.29993;2.69996;1
299.11518;53.81491;     0.30032;2.69995;1
299.11694;53.81526;     0.30069;2.69995;1
299.11870;53.81561;     0.30107;2.69994;1
299.12046;53.81597;     0.30144;2.69994;1
299.12222;53.81632;     0.30181;2.69993;1
299.12397;53.81667;     0.30219;2.69993;1
299.12573;53.81702;     0.30256;2.69992;1
299.12749;53.81737;     0.30294;2.69992;1
299.12925;53.81773;     0.30331;2.69991;1
299.13101;53.81808;     0.30368;2.69990;1
299.13276;53.81843;     0.30405;2.69990;1
299.13452;53.81878;     0.30442;2.69989;1
299.13628;53.81913;     0.30478;2.69989;1
299.13804;53.81949;     0.30515;2.69988;1
299.13979;53.81984;     0.30551;2.69988;1
299.14155;53.82019;     0.30588;2.69987;1
299.14331;53.82054;     0.30624;2.69987;1
299.14507;53.82089;     0.30661;2.69986;1
299.14682;53.82124;     0.30698;2.69986;1
299.14858;53.82160;     0.30733;2.69985;1
299.15034;53.82195;     0.30768;2.69984;1
299.15210;53.82230;     0.30803;2.69984;1
299.15385;53.82265;     0.30837;2.69983;1
299.15561;53.82300;     0.30871;2.69983;1
299.15737;53.82336;     0.30907;2.69982;1
299.15913;53.82371;     0.30943;2.69982;1
299.16089;53.82406;     0.30980;2.69981;1
299.16264;53.82441;     0.31018;2.69981;1
299.16440;53.82476;     0.31056;2.69980;1
299.16616;53.82512;     0.31094;2.69980;1
299.16792;53.82547;     0.31131;2.69979;1
299.16967;53.82582;     0.31167;2.69978;1
299.17143;53.82617;     0.31203;2.69978;1
299.17319;53.82652;     0.31239;2.69977;1
299.17494;53.82687;     0.31275;2.69977;1
299.17670;53.82723;     0.31311;2.69976;1
299.17845;53.82758;     0.31346;2.69976;1
299.18021;53.82793;     0.31381;2.69975;1
299.18197;53.82828;     0.31417;2.69975;1
299.18372;53.82863;     0.31453;2.69974;1
299.18548;53.82899;     0.31489;2.69974;1
299.18724;53.82934;     0.31525;2.69973;1
299.18899;53.82969;     0.31562;2.69972;1
299.19075;53.83004;     0.31599;2.69972;1
299.19251;53.83039;     0.31637;2.69971;1
299.19427;53.83075;     0.31675;2.69971;1
299.19603;53.83110;     0.31713;2.69970;1
299.19779;53.83145;     0.31752;2.69970;1
299.19955;53.83180;     0.31792;2.69969;1
299.20131;53.83215;     0.31832;2.69969;1
299.20307;53.83250;     0.31873;2.69968;1
299.20482;53.83286;     0.31914;2.69968;1
299.20658;53.83321;     0.31956;2.69967;1
299.20834;53.83356;     0.31998;2.69966;1
299.21010;53.83391;     0.32040;2.69966;1
299.21186;53.83426;     0.32082;2.69965;1
299.21362;53.83462;     0.32124;2.69965;1
299.21538;53.83497;     0.32166;2.69964;1
299.21714;53.83532;     0.32208;2.69964;1
299.21890;53.83567;     0.32250;2.69963;1
299.22065;53.83602;     0.32291;2.69963;1
299.22241;53.83638;     0.32332;2.69962;1
299.22417;53.83673;     0.32372;2.69962;1
299.22593;53.83708;     0.32411;2.69961;1
299.22769;53.83743;     0.32449;2.69960;1
299.22945;53.83778;     0.32486;2.69960;1
299.23120;53.83813;     0.32522;2.69959;1
299.23296;53.83849;     0.32557;2.69959;1
299.23472;53.83884;     0.32591;2.69958;1
299.23648;53.83919;     0.32625;2.69958;1
299.23823;53.83954;     0.32660;2.69957;1
299.23999;53.83989;     0.32695;2.69957;1
299.24175;53.84025;     0.32732;2.69956;1
299.24351;53.84060;     0.32770;2.69956;1
299.24526;53.84095;     0.32809;2.69955;1
299.24702;53.84130;     0.32848;2.69954;1
299.24878;53.84165;     0.32886;2.69954;1
299.25053;53.84201;     0.32923;2.69953;1
299.25229;53.84236;     0.32960;2.69953;1
299.25405;53.84271;     0.32996;2.69952;1
299.25581;53.84306;     0.33032;2.69952;1
299.25756;53.84341;     0.33068;2.69951;1
299.25932;53.84376;     0.33105;2.69951;1
299.26108;53.84412;     0.33142;2.69950;1
299.26284;53.84447;     0.33179;2.69950;1
299.26459;53.84482;     0.33215;2.69949;1
299.26635;53.84517;     0.33250;2.69948;1
299.26811;53.84552;     0.33284;2.69948;1
299.26987;53.84588;     0.33318;2.69947;1
299.27162;53.84623;     0.33352;2.69947;1
299.27338;53.84658;     0.33388;2.69946;1
299.27514;53.84693;     0.33424;2.69946;1
299.27689;53.84728;     0.33462;2.69945;1
299.27865;53.84764;     0.33501;2.69945;1
299.28041;53.84799;     0.33540;2.69944;1
299.28217;53.84834;     0.33579;2.69944;1
299.28392;53.84869;     0.33617;2.69943;1
299.28568;53.84904;     0.33655;2.69942;1
299.28744;53.84939;     0.33694;2.69942;1
299.28920;53.84975;     0.33734;2.69941;1
299.29096;53.85010;     0.33776;2.69941;1
299.29272;53.85045;     0.33820;2.69940;1
299.29447;53.85080;     0.33865;2.69940;1
299.29623;53.85115;     0.33910;2.69939;1
299.29799;53.85151;     0.33956;2.69939;1
299.29975;53.85186;     0.34001;2.69938;1
299.30151;53.85221;     0.34045;2.69938;1
299.30326;53.85256;     0.34088;2.69937;1
299.30502;53.85291;     0.34130;2.69936;1
299.30678;53.85327;     0.34172;2.69936;1
299.30854;53.85362;     0.34213;2.69935;1
299.31030;53.85397;     0.34253;2.69935;1
299.31206;53.85432;     0.34293;2.69934;1
299.31381;53.85467;     0.34331;2.69934;1
299.31557;53.85502;     0.34369;2.69933;1
299.31733;53.85538;     0.34405;2.69933;1
299.31909;53.85573;     0.34440;2.69932;1
299.32084;53.85608;     0.34474;2.69932;1
299.32260;53.85643;     0.34508;2.69931;1
299.32436;53.85678;     0.34541;2.69930;1
299.32612;53.85714;     0.34574;2.69930;1
299.32787;53.85749;     0.34606;2.69929;1
299.32963;53.85784;     0.34640;2.69929;1
299.33139;53.85819;     0.34675;2.69928;1
299.33315;53.85854;     0.34712;2.69928;1
299.33491;53.85890;     0.34750;2.69927;1
299.33667;53.85925;     0.34790;2.69927;1
299.33843;53.85960;     0.34832;2.69926;1
299.34019;53.85995;     0.34874;2.69926;1
299.34195;53.86030;     0.34917;2.69925;1
299.34371;53.86065;     0.34960;2.69924;1
299.34546;53.86101;     0.35004;2.69924;1
299.34722;53.86136;     0.35049;2.69923;1
299.34898;53.86171;     0.35093;2.69923;1
299.35074;53.86206;     0.35138;2.69922;1
299.35250;53.86241;     0.35183;2.69922;1
299.35426;53.86277;     0.35227;2.69921;1
299.35602;53.86312;     0.35270;2.69921;1
299.35777;53.86347;     0.35312;2.69920;1
299.35953;53.86382;     0.35352;2.69919;1
299.36129;53.86417;     0.35392;2.69919;1
299.36305;53.86453;     0.35432;2.69918;1
299.36480;53.86488;     0.35472;2.69918;1
299.36656;53.86523;     0.35513;2.69917;1
299.36832;53.86558;     0.35555;2.69917;1
299.37007;53.86593;     0.35598;2.69916;1
299.37183;53.86628;     0.35640;2.69916;1
299.37359;53.86664;     0.35682;2.69915;1
299.37535;53.86699;     0.35722;2.69915;1
299.37710;53.86734;     0.35762;2.69914;1
299.37886;53.86769;     0.35801;2.69913;1
299.38062;53.86804;     0.35842;2.69913;1
299.38238;53.86840;     0.35883;2.69912;1
299.38414;53.86875;     0.35927;2.69912;1
299.38590;53.86910;     0.35972;2.69911;1
299.38765;53.86945;     0.36018;2.69911;1
299.38941;53.86980;     0.36063;2.69910;1
299.39117;53.87016;     0.36108;2.69910;1
299.39293;53.87051;     0.36152;2.69909;1
299.39469;53.87086;     0.36195;2.69909;1
299.39644;53.87121;     0.36238;2.69908;1
299.39820;53.87156;     0.36280;2.69907;1
299.39996;53.87191;     0.36321;2.69907;1
299.40171;53.87227;     0.36362;2.69906;1
299.40347;53.87262;     0.36402;2.69906;1
299.40523;53.87297;     0.36442;2.69905;1
299.40699;53.87332;     0.36481;2.69905;1
299.40874;53.87367;     0.36520;2.69904;1
299.41050;53.87403;     0.36559;2.69904;1
299.41226;53.87438;     0.36598;2.69903;1
299.41402;53.87473;     0.36638;2.69903;1
299.41577;53.87508;     0.36678;2.69902;1
299.41753;53.87543;     0.36719;2.69901;1
299.41929;53.87579;     0.36760;2.69901;1
299.42104;53.87614;     0.36801;2.69900;1
299.42280;53.87649;     0.36843;2.69900;1
299.42456;53.87684;     0.36883;2.69899;1
299.42632;53.87719;     0.36923;2.69899;1
299.42808;53.87754;     0.36963;2.69898;1
299.42983;53.87790;     0.37003;2.69898;1
299.43159;53.87825;     0.37044;2.69897;1
299.43335;53.87860;     0.37085;2.69897;1
299.43511;53.87895;     0.37127;2.69896;1
299.43687;53.87930;     0.37170;2.69895;1
299.43863;53.87966;     0.37214;2.69895;1
299.44038;53.88001;     0.37258;2.69894;1
299.44214;53.88036;     0.37303;2.69894;1
299.44390;53.88071;     0.37347;2.69893;1
299.44566;53.88106;     0.37392;2.69893;1
299.44742;53.88142;     0.37435;2.69892;1
299.44918;53.88177;     0.37477;2.69892;1
299.45093;53.88212;     0.37519;2.69891;1
299.45269;53.88247;     0.37559;2.69891;1
299.45445;53.88282;     0.37599;2.69890;1
299.45621;53.88317;     0.37638;2.69889;1
299.45797;53.88353;     0.37678;2.69889;1
299.45972;53.88388;     0.37717;2.69888;1
299.46148;53.88423;     0.37757;2.69888;1
299.46324;53.88458;     0.37798;2.69887;1
299.46500;53.88493;     0.37839;2.69887;1
299.46675;53.88529;     0.37880;2.69886;1
299.46851;53.88564;     0.37922;2.69886;1
299.47027;53.88599;     0.37964;2.69885;1
299.47203;53.88634;     0.38006;2.69885;1
299.47379;53.88669;     0.38049;2.69884;1
299.47554;53.88705;     0.38092;2.69883;1
299.47730;53.88740;     0.38135;2.69883;1
299.47906;53.88775;     0.38178;2.69882;1
299.48082;53.88810;     0.38221;2.69882;1
299.48258;53.88845;     0.38264;2.69881;1
299.48433;53.88880;     0.38307;2.69881;1
299.48609;53.88916;     0.38350;2.69880;1
299.48785;53.88951;     0.38393;2.69880;1
299.48960;53.88986;     0.38436;2.69879;1
299.49136;53.89021;     0.38478;2.69879;1
299.49312;53.89056;     0.38520;2.69878;1
299.49488;53.89092;     0.38562;2.69877;1
299.49663;53.89127;     0.38604;2.69877;1
299.49839;53.89162;     0.38647;2.69876;1
299.50015;53.89197;     0.38689;2.69876;1
299.50191;53.89232;     0.38733;2.69875;1
299.50367;53.89268;     0.38777;2.69875;1
299.50543;53.89303;     0.38821;2.69874;1
299.50718;53.89338;     0.38866;2.69874;1
299.50894;53.89373;     0.38912;2.69873;1
299.51070;53.89408;     0.38958;2.69872;1
299.51246;53.89443;     0.39004;2.69872;1
299.51422;53.89479;     0.39050;2.69871;1
299.51597;53.89514;     0.39095;2.69871;1
299.51773;53.89549;     0.39141;2.69870;1
299.51949;53.89584;     0.39186;2.69870;1
299.52125;53.89619;     0.39231;2.69869;1
299.52301;53.89655;     0.39275;2.69869;1
299.52477;53.89690;     0.39318;2.69868;1
299.52653;53.89725;     0.39362;2.69868;1
299.52829;53.89760;     0.39404;2.69867;1
299.53005;53.89795;     0.39447;2.69866;1
299.53181;53.89831;     0.39490;2.69866;1
299.53356;53.89866;     0.39533;2.69865;1
299.53532;53.89901;     0.39577;2.69865;1
299.53708;53.89936;     0.39620;2.69864;1
299.53884;53.89971;     0.39663;2.69864;1
299.54060;53.90006;     0.39705;2.69863;1
299.54236;53.90042;     0.39747;2.69863;1
299.54412;53.90077;     0.39788;2.69862;1
299.54587;53.90112;     0.39829;2.69862;1
299.54763;53.90147;     0.39870;2.69861;1
299.54939;53.90182;     0.39911;2.69860;1
299.55115;53.90218;     0.39952;2.69860;1
299.55291;53.90253;     0.39994;2.69859;1
299.55467;53.90288;     0.40036;2.69859;1
299.55643;53.90323;     0.40079;2.69858;1
299.55819;53.90358;     0.40122;2.69858;1
299.55995;53.90394;     0.40166;2.69857;1
299.56171;53.90429;     0.40210;2.69857;1
299.56347;53.90464;     0.40254;2.69856;1
299.56522;53.90499;     0.40299;2.69856;1
299.56698;53.90534;     0.40343;2.69855;1
299.56874;53.90569;     0.40388;2.69854;1
299.57050;53.90605;     0.40433;2.69854;1
299.57226;53.90640;     0.40478;2.69853;1
299.57402;53.90675;     0.40523;2.69853;1
299.57578;53.90710;     0.40568;2.69852;1
299.57754;53.90745;     0.40613;2.69852;1
299.57930;53.90781;     0.40657;2.69851;1
299.58106;53.90816;     0.40702;2.69851;1
299.58282;53.90851;     0.40747;2.69850;1
299.58458;53.90886;     0.40792;2.69849;1
299.58633;53.90921;     0.40837;2.69849;1
299.58809;53.90957;     0.40882;2.69848;1
299.58985;53.90992;     0.40927;2.69848;1
299.59161;53.91027;     0.40971;2.69847;1
299.59337;53.91062;     0.41016;2.69847;1
299.59513;53.91097;     0.41060;2.69846;1
299.59688;53.91132;     0.41103;2.69846;1
299.59864;53.91168;     0.41147;2.69845;1
299.60040;53.91203;     0.41190;2.69845;1
299.60216;53.91238;     0.41233;2.69844;1
299.60391;53.91273;     0.41275;2.69843;1
299.60567;53.91308;     0.41319;2.69843;1
299.60743;53.91344;     0.41362;2.69842;1
299.60919;53.91379;     0.41406;2.69842;1
299.61095;53.91414;     0.41451;2.69841;1
299.61271;53.91449;     0.41496;2.69841;1
299.61446;53.91484;     0.41541;2.69840;1
299.61622;53.91520;     0.41588;2.69840;1
299.61798;53.91555;     0.41634;2.69839;1
299.61974;53.91590;     0.41681;2.69839;1
299.62149;53.91625;     0.41728;2.69838;1
299.62325;53.91660;     0.41775;2.69837;1
299.62501;53.91695;     0.41821;2.69837;1
299.62677;53.91731;     0.41867;2.69836;1
299.62852;53.91766;     0.41913;2.69836;1
299.63028;53.91801;     0.41959;2.69835;1
299.63204;53.91836;     0.42004;2.69835;1
299.63380;53.91871;     0.42049;2.69834;1
299.63556;53.91907;     0.42094;2.69834;1
299.63732;53.91942;     0.42139;2.69833;1
299.63908;53.91977;     0.42184;2.69833;1
299.64084;53.92012;     0.42228;2.69832;1
299.64259;53.92047;     0.42273;2.69831;1
299.64435;53.92083;     0.42318;2.69831;1
299.64611;53.92118;     0.42362;2.69830;1
299.64787;53.92153;     0.42408;2.69830;1
299.64963;53.92188;     0.42453;2.69829;1
299.65139;53.92223;     0.42499;2.69829;1
299.65315;53.92258;     0.42546;2.69828;1
299.65491;53.92294;     0.42591;2.69828;1
299.65666;53.92329;     0.42637;2.69827;1
299.65842;53.92364;     0.42682;2.69827;1
299.66018;53.92399;     0.42726;2.69826;1
299.66194;53.92434;     0.42769;2.69825;1
299.66370;53.92470;     0.42813;2.69825;1
299.66546;53.92505;     0.42857;2.69824;1
299.66721;53.92540;     0.42901;2.69824;1
299.66897;53.92575;     0.42945;2.69823;1
299.67074;53.92610;     0.42990;2.69823;1
299.67250;53.92646;     0.43036;2.69822;1
299.67426;53.92681;     0.43082;2.69822;1
299.67602;53.92716;     0.43129;2.69821;1
299.67777;53.92751;     0.43177;2.69820;1
299.67953;53.92786;     0.43225;2.69820;1
299.68129;53.92821;     0.43273;2.69819;1
299.68305;53.92857;     0.43321;2.69819;1
299.68481;53.92892;     0.43370;2.69818;1
299.68656;53.92927;     0.43418;2.69818;1
299.68832;53.92962;     0.43467;2.69817;1
299.69008;53.92997;     0.43516;2.69817;1
299.69184;53.93033;     0.43565;2.69816;1
299.69359;53.93068;     0.43614;2.69816;1
299.69535;53.93103;     0.43664;2.69815;1
299.69711;53.93138;     0.43714;2.69814;1
299.69887;53.93173;     0.43764;2.69814;1
299.70062;53.93209;     0.43814;2.69813;1
299.70238;53.93244;     0.43864;2.69813;1
299.70414;53.93279;     0.43913;2.69812;1
299.70589;53.93314;     0.43963;2.69812;1
299.70765;53.93349;     0.44011;2.69811;1
299.70941;53.93384;     0.44058;2.69811;1
299.71117;53.93420;     0.44104;2.69810;1
299.71293;53.93455;     0.44150;2.69810;1
299.71469;53.93490;     0.44194;2.69809;1
299.71644;53.93525;     0.44237;2.69808;1
299.71820;53.93560;     0.44279;2.69808;1
299.71996;53.93596;     0.44321;2.69807;1
299.72172;53.93631;     0.44363;2.69807;1
299.72348;53.93666;     0.44405;2.69806;1
299.72524;53.93701;     0.44447;2.69806;1
299.72700;53.93736;     0.44491;2.69805;1
299.72876;53.93772;     0.44536;2.69805;1
299.73052;53.93807;     0.44582;2.69804;1
299.73228;53.93842;     0.44630;2.69804;1
299.73404;53.93877;     0.44679;2.69803;1
299.73580;53.93912;     0.44729;2.69802;1
299.73756;53.93947;     0.44779;2.69802;1
299.73932;53.93983;     0.44829;2.69801;1
299.74108;53.94018;     0.44878;2.69801;1
299.74283;53.94053;     0.44926;2.69800;1
299.74459;53.94088;     0.44973;2.69800;1
299.74635;53.94123;     0.45021;2.69799;1
299.74811;53.94159;     0.45068;2.69799;1
