#EXPORTTYPE:DATA ALL
#FILE:Mel_m=3.89ìã_30-600-20 C_5Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:17.06.2026 18:01
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,55 ìã  çàïðåññîâàí  äî ýêñïåð. m=46,05 ìã
#SAMPLE:Mel
#SAMPLE MASS /mg:3.89
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/5,0(K/min)/600°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/5,0(K/min)/600°C
#SEG. 2:600°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
182.58517; 30.50650;    -0.34712;100.00000;150.00000;2.92167;1
182.62762; 30.51500;    -0.34718;100.00000;150.00000;2.92165;1
182.67008; 30.52350;    -0.34724;100.00000;150.00000;2.92162;1
182.71252; 30.53200;    -0.34710;100.00000;150.00000;2.92159;1
182.75499; 30.54050;    -0.34723;100.00000;150.00000;2.92157;1
182.79741; 30.54900;    -0.34728;100.00000;150.00000;2.92154;1
182.83985; 30.55750;    -0.34710;100.00000;150.00000;2.92152;1
182.88228; 30.56600;    -0.34717;100.00000;150.00000;2.92149;1
182.92473; 30.57450;    -0.34719;100.00000;150.00000;2.92147;1
182.96718; 30.58300;    -0.34711;100.00000;150.00000;2.92144;1
183.00962; 30.59150;    -0.34738;100.00000;150.00000;2.92142;1
183.05206; 30.60000;    -0.34751;100.00000;150.00000;2.92139;1
183.09450; 30.60850;    -0.34750;100.00000;150.00000;2.92136;1
183.13696; 30.61700;    -0.34750;100.00000;150.00000;2.92134;1
183.17939; 30.62550;    -0.34755;100.00000;150.00000;2.92131;1
183.22185; 30.63400;    -0.34760;100.00000;150.00000;2.92129;1
183.26431; 30.64250;    -0.34790;100.00000;150.00000;2.92126;1
183.30676; 30.65100;    -0.34806;100.00000;150.00000;2.92123;1
183.34920; 30.65950;    -0.34785;100.00000;150.00000;2.92121;1
183.39166; 30.66800;    -0.34785;100.00000;150.00000;2.92118;1
183.43409; 30.67650;    -0.34790;100.00000;150.00000;2.92115;1
183.47654; 30.68500;    -0.34803;100.00000;150.00000;2.92113;1
183.51898; 30.69350;    -0.34823;100.00000;150.00000;2.92110;1
183.56141; 30.70200;    -0.34822;100.00000;150.00000;2.92108;1
183.60385; 30.71050;    -0.34805;100.00000;150.00000;2.92105;1
183.64627; 30.71900;    -0.34818;100.00000;150.00000;2.92102;1
183.68873; 30.72750;    -0.34819;100.00000;150.00000;2.92100;1
183.73119; 30.73600;    -0.34829;100.00000;150.00000;2.92097;1
183.77364; 30.74450;    -0.34826;100.00000;150.00000;2.92094;1
183.81610; 30.75300;    -0.34822;100.00000;150.00000;2.92092;1
183.85858; 30.76150;    -0.34857;100.00000;150.00000;2.92089;1
183.90107; 30.77000;    -0.34863;100.00000;150.00000;2.92086;1
183.94355; 30.77850;    -0.34868;100.00000;150.00000;2.92084;1
183.98604; 30.78700;    -0.34860;100.00000;150.00000;2.92081;1
184.02852; 30.79550;    -0.34845;100.00000;150.00000;2.92078;1
184.07102; 30.80400;    -0.34917;100.00000;150.00000;2.92076;1
184.11352; 30.81250;    -0.34899;100.00000;150.00000;2.92073;1
184.15601; 30.82100;    -0.34913;100.00000;150.00000;2.92070;1
